"1771587","-104.59229438","38.26755762","1027","","East","","River","Street","","","","1027 East River Street","Pueblo","81001","Pueblo"
"1771588","-104.59180467","38.26705821","1100","","East","","River","Street","","","","1100 East River Street","Pueblo","81001","Pueblo"
"1771589","-104.59168994","38.26753654","1105","","East","","River","Street","","","","1105 East River Street","Pueblo","81001","Pueblo"
"1771590","-104.59117914","38.26760656","1115","","East","","River","Street","","","","1115 East River Street","Pueblo","81001","Pueblo"
"1771591","-104.58602932","38.29610034","1","","","","Robertson","Road","","","","1 Robertson Road","Pueblo","81001","Pueblo"
"1771592","-104.58552211","38.29628794","2","","","","Robertson","Road","","","","2 Robertson Road","Pueblo","81001","Pueblo"
"1771593","-104.58615046","38.29636478","3","","","","Robertson","Road","","","","3 Robertson Road","Pueblo","81001","Pueblo"
"1771594","-104.58557322","38.29722074","11","","","","Robertson","Road","","","","11 Robertson Road","Pueblo","81001","Pueblo"
"1771595","-104.58516965","38.29742176","15","","","","Robertson","Road","","","","15 Robertson Road","Pueblo","81001","Pueblo"
"1771596","-104.58496896","38.29751968","17","","","","Robertson","Road","","","","17 Robertson Road","Pueblo","81001","Pueblo"
"1771597","-104.58450052","38.29718352","18","","","","Robertson","Road","","","","18 Robertson Road","Pueblo","81001","Pueblo"
"1771598","-104.58423085","38.29795669","23","","","","Robertson","Road","","","","23 Robertson Road","Pueblo","81001","Pueblo"
"1771599","-104.5840359","38.2981735","25","","","","Robertson","Road","","","","25 Robertson Road","Pueblo","81001","Pueblo"
"1771600","-104.58389155","38.29844716","29","","","","Robertson","Road","","","","29 Robertson Road","Pueblo","81001","Pueblo"
"1771601","-104.58323607","38.29850337","30","","","","Robertson","Road","","","","30 Robertson Road","Pueblo","81001","Pueblo"
"1771602","-104.58375273","38.29904474","35","","","","Robertson","Road","","","","35 Robertson Road","Pueblo","81001","Pueblo"
"1771603","-104.58363183","38.29965718","39","","","","Robertson","Road","","","","39 Robertson Road","Pueblo","81001","Pueblo"
"1771604","-104.58280894","38.30077299","46","","","","Robertson","Road","","","","46 Robertson Road","Pueblo","81001","Pueblo"
"1771605","-104.58335967","38.30120068","49","","","","Robertson","Road","","","","49 Robertson Road","Pueblo","81001","Pueblo"
"1771606","-104.58333475","38.3014919","51","","","","Robertson","Road","","","","51 Robertson Road","Pueblo","81001","Pueblo"
"1771607","-104.58264194","38.30195332","54","","","","Robertson","Road","","","","54 Robertson Road","Pueblo","81001","Pueblo"
"1771608","-104.59170466","38.30732793","4","","","","Rockbridge","Lane","","","","4 Rockbridge Lane","Pueblo","81001","Pueblo"
"1771609","-104.59172748","38.30713631","6","","","","Rockbridge","Lane","","","","6 Rockbridge Lane","Pueblo","81001","Pueblo"
"1771610","-104.59228976","38.30693658","7","","","","Rockbridge","Lane","","","","7 Rockbridge Lane","Pueblo","81001","Pueblo"
"1771611","-104.59228033","38.30671998","9","","","","Rockbridge","Lane","","","","9 Rockbridge Lane","Pueblo","81001","Pueblo"
