"1460104","-105.01032872","40.6963785","3510","","","","Revere","Court","East",""," ","3510 Revere Court East ","Wellington","80549","Larimer"
"1460105","-105.00999165","40.69635616","3500","","","","Revere","Court","East",""," ","3500 Revere Court East ","Wellington","80549","Larimer"
"1460106","-105.00993808","40.69609423","3501","","","","Revere","Court","East",""," ","3501 Revere Court East ","Wellington","80549","Larimer"
"1460107","-105.00999457","40.69584476","3505","","","","Revere","Court","East",""," ","3505 Revere Court East ","Wellington","80549","Larimer"
"1460108","-105.01034151","40.69582198","3515","","","","Revere","Court","East",""," ","3515 Revere Court East ","Wellington","80549","Larimer"
"1460109","-105.01067885","40.69584033","3525","","","","Revere","Court","East",""," ","3525 Revere Court East ","Wellington","80549","Larimer"
"1460110","-105.01095736","40.69584277","3535","","","","Revere","Court","East",""," ","3535 Revere Court East ","Wellington","80549","Larimer"
"1460111","-105.01122719","40.69584381","3545","","","","Revere","Court","East",""," ","3545 Revere Court East ","Wellington","80549","Larimer"
"1460112","-105.01149638","40.69584273","3555","","","","Revere","Court","East",""," ","3555 Revere Court East ","Wellington","80549","Larimer"
"1460113","-105.10228342","40.78211167","1350","","","","Star","Ridge","",""," ","1350 Star Ridge ","Wellington","80549","Larimer"
"1460114","-104.9975858","40.41381871","","","","","","","",""," "," "," "," ","Larimer"
"1460115","-105.00226623","40.41409649","","","","","","","",""," "," "," "," ","Larimer"
"1460116","-104.997571","40.41368918","","","","","","","",""," "," "," "," ","Larimer"
"1460117","-105.03312064","40.5155024","5120","","","","Miners","Creek","",""," ","5120 Miners Creek ","Fort Collins","80528","Larimer"
"1460118","-105.03349796","40.51553371","5121","","","","Miners","Creek","",""," ","5121 Miners Creek ","Fort Collins","80528","Larimer"
"1460119","-105.03373296","40.51532565","5127","","","","Miners","Creek","",""," ","5127 Miners Creek ","Fort Collins","80528","Larimer"
"1460120","-105.03361822","40.51508857","5133","","","","Miners","Creek","",""," ","5133 Miners Creek ","Fort Collins","80528","Larimer"
"1460121","-105.03361745","40.51488422","5139","","","","Miners","Creek","",""," ","5139 Miners Creek ","Fort Collins","80528","Larimer"
"1460122","-105.03371704","40.51472052","5145","","","","Miners","Creek","",""," ","5145 Miners Creek ","Fort Collins","80528","Larimer"
"1460123","-105.03378219","40.51453916","5151","","","","Miners","Creek","",""," ","5151 Miners Creek ","Fort Collins","80528","Larimer"
"1460124","-105.03423854","40.51463058","5150","","","","Trappers","Creek","",""," ","5150 Trappers Creek ","Fort Collins","80528","Larimer"
"1460125","-105.03413432","40.51480493","5144","","","","Trappers","Creek","",""," ","5144 Trappers Creek ","Fort Collins","80528","Larimer"
"1460126","-105.10676067","40.36213653","","","","","","","",""," "," "," "," ","Larimer"
"1460127","-105.0279872","40.55204909","","","","","","","",""," "," "," "," ","Larimer"
"1460128","-105.0269308","40.54883671","","","","","","","",""," "," "," "," ","Larimer"
"1460129","-105.02601966","40.54916645","","","","","","","",""," "," "," "," ","Larimer"
