680068,031-000518-364419,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1410,518 17Th Street Unit 1410,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680069,031-000518-364420,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1420,518 17Th Street Unit 1420,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680070,031-000518-364421,NULL,-104.98973609,39.74476644,518,NULL,NULL,NULL,17Th,Street,NULL,Unit,1430,518 17Th Street Unit 1430,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84EC0FD6573F5AC0B0E3AE8154DF4340
680071,031-004814-364422,NULL,-105.04958204,39.72929224,4814,NULL,West,NULL,8Th,Avenue,NULL,NULL,NULL,4814 West 8Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0CB9F65E2C435AC0887D4B6B59DD4340
680072,031-004816-364423,NULL,-105.04969315,39.72929123,4816,NULL,West,NULL,8Th,Avenue,NULL,NULL,NULL,4816 West 8Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C902D3D2D2E435AC080BAD56E59DD4340
680073,031-004445-364424,NULL,-104.75058599,39.77807719,4445,NULL,North,NULL,Jebel,Street,NULL,NULL,NULL,4445 North Jebel Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5031D59909305AC028688A0898E34340
680074,031-000025-364425,NULL,-104.98658088,39.72424865,25,NULL,East,NULL,5Th,Avenue,NULL,Unit,418,25 East 5Th Avenue Unit 418,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74C94E2B243F5AC0E081DD2AB4DC4340
680075,031-000025-364426,NULL,-104.98658088,39.72424865,25,NULL,East,NULL,5Th,Avenue,NULL,Unit,416,25 East 5Th Avenue Unit 416,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74C94E2B243F5AC0E081DD2AB4DC4340
680076,031-000025-364427,NULL,-104.98658088,39.72424865,25,NULL,East,NULL,5Th,Avenue,NULL,Unit,503,25 East 5Th Avenue Unit 503,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74C94E2B243F5AC0E081DD2AB4DC4340
680077,031-000025-364428,NULL,-104.98658088,39.72424865,25,NULL,East,NULL,5Th,Avenue,NULL,Unit,401,25 East 5Th Avenue Unit 401,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74C94E2B243F5AC0E081DD2AB4DC4340
680078,031-000025-364429,NULL,-104.98658088,39.72424865,25,NULL,East,NULL,5Th,Avenue,NULL,Unit,413,25 East 5Th Avenue Unit 413,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74C94E2B243F5AC0E081DD2AB4DC4340
680079,031-000025-364430,NULL,-104.98658088,39.72424865,25,NULL,East,NULL,5Th,Avenue,NULL,Unit,412,25 East 5Th Avenue Unit 412,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C74C94E2B243F5AC0E081DD2AB4DC4340
