2290048,039-004936-536361,NULL,-104.73475891,38.77888291,4936, ,,,Daredevil,Drive,,,,4936 Daredevil Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CDCDA364A062F5AC0D05F6F6FB2634340
2290049,039-004997-536362,NULL,-104.73403584,38.77842744,4997, ,,,Daredevil,Drive,,,,4997 Daredevil Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CB4F17871FA2E5AC0F88DA682A3634340
2290050,039-003612-536363,NULL,-104.73300370,38.77840508,3612, ,,,Tail Wind,Drive,,,,3612 Tail Wind Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C70B05788E92E5AC0801D19C7A2634340
2290051,039-004987-536364,NULL,-104.73427429,38.77840829,4987, ,,,Daredevil,Drive,,,,4987 Daredevil Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CBC9B9959FE2E5AC0E86304E2A2634340
2290052,039-006063-536365,NULL,-104.71565956,38.75950249,6063, ,,,Passing Sky,Drive,,,,6063 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C603EC05DCD2D5AC030BEA76037614340
2290053,039-000116-536366,NULL,-104.82245402,38.83980154,116, ,East,,Boulder,Street,,,,116 East Boulder Street ,Colorado Springs,80903,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA45E2C16A3345AC0E0DCEC9D7E6B4340
2290054,039-006676-536367,NULL,-104.71581002,38.76300418,6676, ,,,Passing Sky,Drive,,,,6676 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA4CED8D4CF2D5AC0D850EF1EAA614340
2290055,039-006664-536368,NULL,-104.71555452,38.76297632,6664, ,,,Passing Sky,Drive,,,,6664 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C48412CA5CB2D5AC0B0BF4D35A9614340
2290056,039-004772-536369,NULL,-104.71621278,38.76243424,4772, ,,,Gami,Way,,,,4772 Gami Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C90FD236ED62D5AC05013F77197614340
2290057,039-004855-536370,NULL,-104.71397895,38.76157985,4855, ,,,Spokane,Way,,,,4855 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CACB3BED4B12D5AC040ABD4727B614340
2290058,039-004956-536371,NULL,-104.71511350,38.76041432,4956, ,,,Spokane,Way,,,,4956 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C44EE6A6BC42D5AC0B8E7A54155614340
2290059,039-006675-536372,NULL,-104.71571625,38.76343895,6675, ,,,Passing Sky,Drive,,,,6675 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CACD0884BCE2D5AC05039135EB8614340
2290060,039-006687-536373,NULL,-104.71595000,38.76342311,6687, ,,,Passing Sky,Drive,,,,6687 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CE8ABEF1FD22D5AC040AC3BD9B7614340
2290061,039-004895-536374,NULL,-104.71436897,38.76115343,4895, ,,,Spokane,Way,,,,4895 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C54DBA038B82D5AC0D8D6C4796D614340
2290062,039-006759-536375,NULL,-104.71724480,38.76300516,6759, ,,,Passing Sky,Drive,,,,6759 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C58E1BC56E72D5AC090D92727AA614340
2290063,039-004825-536376,NULL,-104.71352928,38.76197905,4825, ,,,Spokane,Way,,,,4825 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA895B676AA2D5AC0A0D88B8788614340
2290064,039-004846-536377,NULL,-104.71423977,38.76199727,4846, ,,,Spokane,Way,,,,4846 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C64A2BC1AB62D5AC0104B672089614340
