1700073,077-000891-171622,NULL,-108.55585678,39.13363014,891, , , ,Spring Crossing, , ,NULL, ,891 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C04D7502893235BC0303CD8CA1A914340
1700074,077-000893-171623,NULL,-108.55568816,39.13378480,893, , , ,Spring Crossing, , ,NULL, ,893 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD8320E6590235BC020343CDC1F914340
1700075,077-002681-171624,NULL,-108.55600691,39.13381001,2681, , , ,Autumn Brook,Court, ,NULL, ,2681 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF4D8039E95235BC0F069B8AF20914340
1700076,077-002679-171625,NULL,-108.55621174,39.13388416,2679, , , ,Autumn Brook,Court, ,NULL, ,2679 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA06222F998235BC048E2B51D23914340
1700077,077-002677-171626,NULL,-108.55636435,39.13405355,2677, , , ,Autumn Brook,Court, ,NULL, ,2677 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C60E736799B235BC0D8FDA5AA28914340
1700078,077-002675-171627,NULL,-108.55636087,39.13424179,2675, , , ,Autumn Brook,Court, ,NULL, ,2675 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE480A16A9B235BC0C832C5D52E914340
1700079,077-002676-171628,NULL,-108.55624424,39.13440606,2676, , , ,Autumn Brook,Court, ,NULL, ,2676 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD8D8708199235BC0084EB53734914340
1700080,077-002678-171629,NULL,-108.55600233,39.13449389,2678, , , ,Autumn Brook,Court, ,NULL, ,2678 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C241CCE8A95235BC0B844901837914340
1700081,077-002680-171630,NULL,-108.55578220,39.13442211,2680, , , ,Autumn Brook,Court, ,NULL, ,2680 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C18F47DEF91235BC0207367BE34914340
1700082,077-002682-171631,NULL,-108.55561111,39.13430989,2682, , , ,Autumn Brook,Court, ,NULL, ,2682 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CFC76E3218F235BC068CDF91031914340
1700083,077-002684-171632,NULL,-108.55544917,39.13420720,2684, , , ,Autumn Brook,Court, ,NULL, ,2684 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE43AB17A8C235BC0689799B32D914340
1700084,077-002686-171633,NULL,-108.55529037,39.13407593,2686, , , ,Autumn Brook,Court, ,NULL, ,2686 Autumn Brook Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C3C709AE089235BC0B0D2646629914340
1700085,077-002688-171634,NULL,-108.55507654,39.13391837,2688, , , ,Meadowcrest,Court, ,NULL, ,2688 Meadowcrest Court ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C8CBDC35F86235BC0E826AD3C24914340
1700086,077-000890-171635,NULL,-108.55533988,39.13354842,890, , , ,Spring Crossing, , ,NULL, ,890 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C500F4DB08A235BC058505A1D18914340
1700087,077-000888-171636,NULL,-108.55549028,39.13333655,888, , , ,Spring Crossing, , ,NULL, ,888 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C406319278D235BC0C882082C11914340
1700088,077-000886-171637,NULL,-108.55561300,39.13318659,886, , , ,Spring Crossing, , ,NULL, ,886 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C3CD6D0298F235BC0304E1A420C914340
1700089,077-000884-171638,NULL,-108.55573260,39.13306284,884, , , ,Spring Crossing, , ,NULL, ,884 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC86E751F91235BC03834033408914340
1700090,077-000882-171639,NULL,-108.55587977,39.13292007,882, , , ,Spring Crossing, , ,NULL, ,882 Spring Crossing ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C7C88C38893235BC0E839548603914340
1700091,077-000953-171640,NULL,-108.59046804,39.14433888,953, , , ,25,Road, ,NULL, ,953 25 Road ,Grand Junction,81505,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA435753ACA255BC018FB3FB279924340
1700092,077-000615-171641,NULL,-108.46219453,39.09348444,615, , , ,Jet,Court, ,NULL, ,615 Jet Court ,Grand Junction,81504,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C1CD55F98941D5BC010A7494CF78B4340
1700093,077-000617-171642,NULL,-108.46219005,39.09367207,617, , , ,Jet,Court, ,NULL, ,617 Jet Court ,Grand Junction,81504,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C54529385941D5BC078304F72FD8B4340
1700094,077-000619-171643,NULL,-108.46221614,39.09385978,619, , , ,Jet,Court, ,NULL, ,619 Jet Court ,Grand Junction,81504,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C509D06F3941D5BC0402ADE98038C4340
