"1487264","-105.0723377","40.56409438","1801","","","","Peterson","","",""," ","1801 Peterson ","Fort Collins","80525","Larimer"
"1487265","-105.07259864","40.56409534","319","","","","Alpert","","",""," ","319 Alpert ","Fort Collins","80525","Larimer"
"1487266","-105.07285059","40.56409627","317","","","","Alpert","","",""," ","317 Alpert ","Fort Collins","80525","Larimer"
"1487267","-105.07302155","40.5640969","315","","","","Alpert","","",""," ","315 Alpert ","Fort Collins","80525","Larimer"
"1487268","-105.07320152","40.56409756","311","","","","Alpert","","",""," ","311 Alpert ","Fort Collins","80525","Larimer"
"1487269","-105.07338148","40.56409822","309","","","","Alpert","","",""," ","309 Alpert ","Fort Collins","80525","Larimer"
"1487270","-105.07365197","40.56401137","1722","","","","Mathews","","",""," ","1722 Mathews ","Fort Collins","80525","Larimer"
"1487271","-105.07045392","40.54826668","2900","","","","Stanford","","",""," ","2900 Stanford ","Fort Collins","80525","Larimer"
"1487272","-105.07003591","40.54829221","507","","","","Del Clair","","",""," ","507 Del Clair ","Fort Collins","80525","Larimer"
"1487273","-105.06970093","40.54826022","511","","","","Del Clair","","",""," ","511 Del Clair ","Fort Collins","80525","Larimer"
"1487274","-105.06943109","40.54822848","515","","","","Del Clair","","",""," ","515 Del Clair ","Fort Collins","80525","Larimer"
"1487275","-105.06916167","40.5482279","519","","","","Del Clair","","",""," ","519 Del Clair ","Fort Collins","80525","Larimer"
"1487276","-105.06889122","40.54831586","523","","","","Del Clair","","",""," ","523 Del Clair ","Fort Collins","80525","Larimer"
"1487277","-105.06862134","40.54831569","527","","","","Del Clair","","",""," ","527 Del Clair ","Fort Collins","80525","Larimer"
"1487278","-105.06830648","40.54831542","531","","","","Del Clair","","",""," ","531 Del Clair ","Fort Collins","80525","Larimer"
"1487279","-105.06829781","40.54800824","518","","","","Cortez","","",""," ","518 Cortez ","Fort Collins","80525","Larimer"
"1487280","-105.06864532","40.54800892","512","","","","Cortez","","",""," ","512 Cortez ","Fort Collins","80525","Larimer"
"1487281","-105.06901295","40.54799745","506","","","","Cortez","","",""," ","506 Cortez ","Fort Collins","80525","Larimer"
