800047,031-004828-484398,NULL,-105.04943813,39.76183851,4828,NULL,West,NULL,32Nd,Avenue,NULL,NULL,NULL,4828 West 32Nd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCA888FE29435AC088E793EC83E14340
800048,031-001335-484399,NULL,-104.98072577,39.69226728,1335,NULL,South,NULL,Pearl,Street,NULL,NULL,NULL,1335 South Pearl Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA41F0536C43E5AC07041CF369CD84340
800049,031-003501-484400,NULL,-105.03355977,39.78584405,3501,NULL,West,NULL,49Th,Avenue,NULL,NULL,NULL,3501 West 49Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C94DFD725425AC090CFA88996E44340
800050,031-000801-484401,NULL,-105.05241079,39.72968374,801,NULL,North,NULL,Zenobia,Street,NULL,NULL,NULL,801 North Zenobia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C982DC8B25A435AC08845D34666DD4340
800051,031-004782-484402,NULL,-105.04956666,39.63164865,4782,NULL,West,NULL,Union,Avenue,NULL,NULL,NULL,4782 West Union Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC799D192C435AC08045DEDCD9D04340
800052,031-003940-484403,NULL,-105.03837388,39.65838061,3940,NULL,West,NULL,Floyd,Avenue,NULL,NULL,NULL,3940 West Floyd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB4E7B7B774425AC0F093E0D045D44340
800053,031-005555-484404,NULL,-104.92232697,39.69784243,5555,NULL,East,NULL,Vale,Drive,NULL,NULL,NULL,5555 East Vale Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C14CCAE67073B5AC000DD90E652D94340
800054,031-000199-484405,NULL,-104.93080409,39.71916265,199,NULL,North,NULL,Eudora,Street,NULL,NULL,NULL,199 North Eudora Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFC74524B923B5AC0A8B797850DDC4340
800055,031-003349-484406,NULL,-105.02084834,39.76416612,3349,NULL,North,NULL,Clay,Street,NULL,NULL,NULL,3349 North Clay Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C908B459455415AC0009D0032D0E14340
800056,031-002257-484407,NULL,-104.93204844,39.75032488,2257,NULL,North,NULL,Dahlia,Street,NULL,NULL,NULL,2257 North Dahlia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18BA7BAEA63B5AC0D87C4AA50AE04340
