"494743","-107.02474363","37.26733307","152"," "," ","","14Th","Street","",""," ","152 14Th Street ","Archuleta","","Archuleta"
"494744","-107.02470395","37.269168","300"," "," ","","14Th","Street","",""," ","300 14Th Street ","Archuleta","","Archuleta"
"494745","-107.07928986","37.2751681","2498"," "," ","","Park","Avenue","",""," ","2498 Park Avenue ","Archuleta","","Archuleta"
"494746","-107.0471694","37.26983798","2339"," "," ","","Eagle","Drive","",""," ","2339 Eagle Drive ","Archuleta","","Archuleta"
"494747","-107.0714064","37.27074791","348"," "," ","","Handicap","Avenue","",""," ","348 Handicap Avenue ","Archuleta","","Archuleta"
"494748","-107.07314862","37.27082076","585"," "," ","","Midiron","Avenue","",""," ","585 Midiron Avenue ","Archuleta","","Archuleta"
"494749","-107.08488863","37.27100918","1871"," "," ","","Antelope","Avenue","",""," ","1871 Antelope Avenue ","Archuleta","","Archuleta"
"494750","-107.07257362","37.27129129","45"," "," ","","Mashie","Court","",""," ","45 Mashie Court ","Archuleta","","Archuleta"
"494751","-107.07502154","37.27137055","2099"," "," ","","Park","Avenue","",""," ","2099 Park Avenue ","Archuleta","","Archuleta"
"494752","-107.07465561","37.27217572","49"," "," ","","Holiday","Avenue","",""," ","49 Holiday Avenue ","Archuleta","","Archuleta"
"494753","-107.0244272","37.27418204","8"," "," ","","Bienvenido","Circle","",""," ","8 Bienvenido Circle ","Archuleta","","Archuleta"
"494754","-107.07291454","37.27171758","50"," "," ","","Mashie","Court","",""," ","50 Mashie Court ","Archuleta","","Archuleta"
"494755","-107.07489616","37.27065858","2073"," "," ","","Park","Avenue","",""," ","2073 Park Avenue ","Archuleta","","Archuleta"
"494756","-107.02531835","37.28204266","40"," "," ","","Fritz & Mabel'S","Place","",""," ","40 Fritz & Mabel'S Place ","Archuleta","","Archuleta"
"494757","-107.07322965","37.27205975","689"," "," ","","Midiron","Avenue","",""," ","689 Midiron Avenue ","Archuleta","","Archuleta"
"494758","-107.07993611","37.27476037","2472"," "," ","","Park","Avenue","",""," ","2472 Park Avenue ","Archuleta","","Archuleta"
"494759","-107.02942007","37.28653114","512"," "," ","","Buena Vista","Place","",""," ","512 Buena Vista Place ","Archuleta","","Archuleta"
"494760","-107.02626087","37.28377571","203"," "," ","","Buena Vista","Place","",""," ","203 Buena Vista Place ","Archuleta","","Archuleta"
"494761","-107.0271784","37.28457568","237"," "," ","","Buena Vista","Place","",""," ","237 Buena Vista Place ","Archuleta","","Archuleta"
"494762","-107.08585102","37.27736705","673"," "," ","","Cloud Cap","Avenue","",""," ","673 Cloud Cap Avenue ","Archuleta","","Archuleta"
"494763","-107.08394974","37.27759109","565"," "," ","","Cloud Cap","Avenue","",""," ","565 Cloud Cap Avenue ","Archuleta","","Archuleta"
"494764","-107.07619529","37.27882654","85"," "," ","","Cloud Cap","Avenue","",""," ","85 Cloud Cap Avenue ","Archuleta","","Archuleta"
"494765","-107.02705023","37.28064447","17"," "," ","","Roxanna'S","Court","",""," ","17 Roxanna'S Court ","Archuleta","","Archuleta"
"494766","-107.02953231","37.28479816","386"," "," ","","Buena Vista","Place","",""," ","386 Buena Vista Place ","Archuleta","","Archuleta"
"494767","-107.02596708","37.28127932","93"," "," ","","Fritz & Mabel'S","Place","",""," ","93 Fritz & Mabel'S Place ","Archuleta","","Archuleta"
"494768","-107.02826872","37.28124894","95"," "," ","","Roxanna'S","Court","",""," ","95 Roxanna'S Court ","Archuleta","","Archuleta"
"494769","-107.02638978","37.28181587","54"," "," ","","Buena Vista","Place","",""," ","54 Buena Vista Place ","Archuleta","","Archuleta"
"494770","-107.02553796","37.28261894","61"," "," ","","Buena Vista","Place","",""," ","61 Buena Vista Place ","Archuleta","","Archuleta"
"494771","-107.02667395","37.28310703","104"," "," ","","Buena Vista","Place","",""," ","104 Buena Vista Place ","Archuleta","","Archuleta"
"494772","-107.02926761","37.28550056","426"," "," ","","Buena Vista","Place","",""," ","426 Buena Vista Place ","Archuleta","","Archuleta"
"494773","-107.02797287","37.28290351","250"," "," ","","Buena Vista","Place","",""," ","250 Buena Vista Place ","Archuleta","","Archuleta"
"494774","-107.02943656","37.28587831","470"," "," ","","Buena Vista","Place","",""," ","470 Buena Vista Place ","Archuleta","","Archuleta"
"494775","-106.96899008","37.18660844","448"," "," ","","Saddleback","Drive","",""," ","448 Saddleback Drive ","Archuleta","","Archuleta"
"494776","-106.97718027","37.18929428","399"," "," ","","Echo","Drive","",""," ","399 Echo Drive ","Archuleta","","Archuleta"
"494777","-106.97041524","37.18900385","120"," "," ","","Twilight","Court","",""," ","120 Twilight Court ","Archuleta","","Archuleta"
"494778","-106.97346098","37.19029097","158"," "," ","","Buck","Drive","",""," ","158 Buck Drive ","Archuleta","","Archuleta"
"494779","-106.97156864","37.18270781","628"," "," ","","Buck","Drive","",""," ","628 Buck Drive ","Archuleta","","Archuleta"
"494780","-107.08665667","37.26222002","151"," "," ","","Capstone","Circle","",""," ","151 Capstone Circle ","Archuleta","","Archuleta"
"494781","-107.07508118","37.27182996","17"," "," ","","Holiday","Avenue","",""," ","17 Holiday Avenue ","Archuleta","","Archuleta"
"494782","-107.02858873","37.2830289","292"," "," ","","Buena Vista","Place","",""," ","292 Buena Vista Place ","Archuleta","","Archuleta"
"494783","-107.02831918","37.28693067","515"," "," ","","Buena Vista","Place","",""," ","515 Buena Vista Place ","Archuleta","","Archuleta"
"494784","-107.02945687","37.28705618","532"," "," ","","Buena Vista","Place","",""," ","532 Buena Vista Place ","Archuleta","","Archuleta"
"494785","-107.08250578","37.22841783","1393"," "," ","","Meadows","Drive","",""," ","1393 Meadows Drive ","Archuleta","","Archuleta"
"494786","-107.07146975","37.21789256","2401"," "," ","","Meadows","Drive","",""," ","2401 Meadows Drive ","Archuleta","","Archuleta"
"494787","-107.06552605","37.21913542","89"," "," ","","Antler","Court","",""," ","89 Antler Court ","Archuleta","","Archuleta"
"494788","-107.0847136","37.22877797","398"," "," ","","Shadow","Place","",""," ","398 Shadow Place ","Archuleta","","Archuleta"
"494789","-107.0657323","37.22593267","500"," "," ","","Blanca","Place","",""," ","500 Blanca Place ","Archuleta","","Archuleta"
"494790","-107.08260279","37.2258986","81"," "," ","","Moccasin","Court","",""," ","81 Moccasin Court ","Archuleta","","Archuleta"
"494791","-107.08198623","37.22551045","72"," "," ","","Moccasin","Court","",""," ","72 Moccasin Court ","Archuleta","","Archuleta"
"494792","-107.08431426","37.228082","401"," "," ","","Shadow","Place","",""," ","401 Shadow Place ","Archuleta","","Archuleta"
"494793","-107.08137922","37.22676563","34"," "," ","","Moccasin","Court","",""," ","34 Moccasin Court ","Archuleta","","Archuleta"
"494794","-107.08543058","37.22763483","369"," "," ","","Shadow","Place","",""," ","369 Shadow Place ","Archuleta","","Archuleta"
"494795","-107.08665891","37.22780319","313"," "," ","","Shadow","Place","",""," ","313 Shadow Place ","Archuleta","","Archuleta"
"494796","-107.08630846","37.23017488","114"," "," ","","Marmot","Court","",""," ","114 Marmot Court ","Archuleta","","Archuleta"
"494797","-107.08726843","37.22922695","218"," "," ","","Shadow","Place","",""," ","218 Shadow Place ","Archuleta","","Archuleta"
"494798","-107.08551508","37.23070186","105"," "," ","","Marmot","Court","",""," ","105 Marmot Court ","Archuleta","","Archuleta"
"494799","-107.08483668","37.23152132","1209"," "," ","","Carino","Place","",""," ","1209 Carino Place ","Archuleta","","Archuleta"
"494800","-107.08651931","37.23135867","1125"," "," ","","Carino","Place","",""," ","1125 Carino Place ","Archuleta","","Archuleta"
"494801","-107.06777722","37.23418601","455"," "," ","","Heath","Drive","",""," ","455 Heath Drive ","Archuleta","","Archuleta"
"494802","-107.06548381","37.23930589","88"," "," ","","Heath","Drive","",""," ","88 Heath Drive ","Archuleta","","Archuleta"
"494803","-107.05897651","37.24235022","389"," "," ","","Cool Pines","Drive","",""," ","389 Cool Pines Drive ","Archuleta","","Archuleta"
"494804","-107.06126836","37.23368413","398"," "," ","","Yarrow","Circle","",""," ","398 Yarrow Circle ","Archuleta","","Archuleta"
"494805","-107.06484446","37.23569215","205"," "," ","","Yarrow","Circle","",""," ","205 Yarrow Circle ","Archuleta","","Archuleta"
"494806","-107.05476791","37.23546911","682"," "," ","","Kelseya","Circle","",""," ","682 Kelseya Circle ","Archuleta","","Archuleta"
"494807","-107.06549508","37.23476626","595"," "," ","","Yarrow","Circle","",""," ","595 Yarrow Circle ","Archuleta","","Archuleta"
"494808","-107.06220761","37.23484366","340"," "," ","","Yarrow","Circle","",""," ","340 Yarrow Circle ","Archuleta","","Archuleta"
"494809","-107.06766872","37.23554308","365"," "," ","","Heath","Drive","",""," ","365 Heath Drive ","Archuleta","","Archuleta"
"494810","-107.06919882","37.23712095","645"," "," ","","Mariposa","Drive","",""," ","645 Mariposa Drive ","Archuleta","","Archuleta"
"494811","-107.06488807","37.23805256","52"," "," ","","Yarrow","Circle","",""," ","52 Yarrow Circle ","Archuleta","","Archuleta"
"494812","-107.06633374","37.24034693","25"," "," ","","Heath","Drive","",""," ","25 Heath Drive ","Archuleta","","Archuleta"
"494813","-107.06388032","37.24098788","530"," "," ","","Sage","Circle","",""," ","530 Sage Circle ","Archuleta","","Archuleta"
"494814","-107.06715665","37.24192053","387"," "," ","","Bristlecone","Drive","",""," ","387 Bristlecone Drive ","Archuleta","","Archuleta"
"494815","-107.06762405","37.24266062","335"," "," ","","Bristlecone","Drive","",""," ","335 Bristlecone Drive ","Archuleta","","Archuleta"
"494816","-107.06157195","37.24314102","322"," "," ","","Cool Pines","Drive","",""," ","322 Cool Pines Drive ","Archuleta","","Archuleta"
"494817","-107.06253202","37.24379492","340"," "," ","","Sage","Circle","",""," ","340 Sage Circle ","Archuleta","","Archuleta"
"494818","-107.06929375","37.24591546","41"," "," ","","Mariposa","Drive","",""," ","41 Mariposa Drive ","Archuleta","","Archuleta"
"494819","-107.05869567","37.24512026","550"," "," ","","Cool Pines","Drive","",""," ","550 Cool Pines Drive ","Archuleta","","Archuleta"
"494820","-107.06657206","37.24526464","61"," "," ","","Sage","Circle","",""," ","61 Sage Circle ","Archuleta","","Archuleta"
"494821","-107.07000881","37.24506325","95"," "," ","","Mariposa","Drive","",""," ","95 Mariposa Drive ","Archuleta","","Archuleta"
"494822","-107.08447109","37.24585383","122"," "," ","","Paciente","Place","",""," ","122 Paciente Place ","Archuleta","","Archuleta"
"494823","-107.07124308","37.24760235","316"," "," ","","Capricho","Circle","",""," ","316 Capricho Circle ","Archuleta","","Archuleta"
"494824","-107.07221254","37.24768515","226"," "," ","","Capricho","Circle","",""," ","226 Capricho Circle ","Archuleta","","Archuleta"
"494825","-107.07437332","37.24759742","114"," "," ","","Capricho","Circle","",""," ","114 Capricho Circle ","Archuleta","","Archuleta"
"494826","-107.07645275","37.24757758","270"," "," ","","Vista San Juan"," ","",""," ","270 Vista San Juan ","Archuleta","","Archuleta"
"494827","-107.08983083","37.25880928","857"," ","North","","Pagosa","Boulevard","",""," ","857 North Pagosa Boulevard ","Archuleta","","Archuleta"
"494828","-107.09343519","37.26075654","96"," "," ","","Teal","Circle","",""," ","96 Teal Circle ","Archuleta","","Archuleta"
"494829","-107.06745619","37.23956244","95"," "," ","","Heath","Drive","",""," ","95 Heath Drive ","Archuleta","","Archuleta"
"494830","-107.07161163","37.24283201","255"," "," ","","Mariposa","Drive","",""," ","255 Mariposa Drive ","Archuleta","","Archuleta"
"494831","-107.06044863","37.23691371","919"," "," ","","Bristlecone","Drive","",""," ","919 Bristlecone Drive ","Archuleta","","Archuleta"
"494832","-107.07190064","37.24161311","325"," "," ","","Mariposa","Drive","",""," ","325 Mariposa Drive ","Archuleta","","Archuleta"
"494833","-107.05476463","37.24381058","550"," "," ","","Engleman","Place","",""," ","550 Engleman Place ","Archuleta","","Archuleta"
"494834","-107.07096103","37.24375793","205"," "," ","","Mariposa","Drive","",""," ","205 Mariposa Drive ","Archuleta","","Archuleta"
"494835","-107.09246646","37.26016286","159"," "," ","","Teal","Circle","",""," ","159 Teal Circle ","Archuleta","","Archuleta"
"494836","-107.01950399","37.13558214","250"," "," ","","Rio Del Sol","Court","",""," ","250 Rio Del Sol Court ","Archuleta","","Archuleta"
"494837","-107.09002087","37.05930394","62"," "," ","","Montezuma","Circle","",""," ","62 Montezuma Circle ","Archuleta","","Archuleta"
"494838","-107.08584188","37.06566869","454"," "," ","","Estates","Circle","",""," ","454 Estates Circle ","Archuleta","","Archuleta"
"494839","-107.09213912","37.05928515","104"," "," ","","Montezuma","Circle","",""," ","104 Montezuma Circle ","Archuleta","","Archuleta"
"494840","-107.09114633","37.059813","57"," "," ","","Montezuma","Circle","",""," ","57 Montezuma Circle ","Archuleta","","Archuleta"
"494841","-107.08498421","37.067753","304"," "," ","","Estates","Circle","",""," ","304 Estates Circle ","Archuleta","","Archuleta"
"494842","-107.02283218","37.13872598","267"," "," ","","Calderwood","Place","",""," ","267 Calderwood Place ","Archuleta","","Archuleta"
"494843","-107.01997919","37.13950753","323"," "," ","","Piper","Place","",""," ","323 Piper Place ","Archuleta","","Archuleta"
"494844","-107.02921836","37.13357004","106"," "," ","","Caballo","Place","",""," ","106 Caballo Place ","Archuleta","","Archuleta"
"494845","-107.02211531","37.13399762","455"," "," ","","Caballo","Place","",""," ","455 Caballo Place ","Archuleta","","Archuleta"
"494846","-107.0239344","37.13399439","303"," "," ","","Caballo","Place","",""," ","303 Caballo Place ","Archuleta","","Archuleta"
"494847","-107.02672194","37.13424361","19"," "," ","","Pony Express Tr"," ","",""," ","19 Pony Express Tr ","Archuleta","","Archuleta"
"494848","-107.02496447","37.13438498","275"," "," ","","Caballo","Place","",""," ","275 Caballo Place ","Archuleta","","Archuleta"
"494849","-107.01546707","37.13447331","108","A"," ","","Morning Rain","Court","",""," ","108 A Morning Rain Court ","Archuleta","","Archuleta"
"494850","-107.01853288","37.13503394","225"," "," ","","Morning Rain","Court","",""," ","225 Morning Rain Court ","Archuleta","","Archuleta"
"494851","-107.02184238","37.13636793","44"," "," ","","Piper","Place","",""," ","44 Piper Place ","Archuleta","","Archuleta"
"494852","-107.0274282","37.13639309","41"," "," ","","Cabripo","Place","",""," ","41 Cabripo Place ","Archuleta","","Archuleta"
"494853","-106.99389178","37.21822101","56"," ","East","","Blue Lake","Drive","",""," ","56 East Blue Lake Drive ","Archuleta","","Archuleta"
"494854","-106.9967961","37.21753298","57"," ","West","","Blue Lake","Drive","",""," ","57 West Blue Lake Drive ","Archuleta","","Archuleta"
"494855","-106.98082027","37.21995596","337"," "," ","","Terry Robinson","Road","",""," ","337 Terry Robinson Road ","Archuleta","","Archuleta"
"494856","-106.98825814","37.22061645","244"," "," ","","River Forest","Drive","",""," ","244 River Forest Drive ","Archuleta","","Archuleta"
"494857","-106.98741427","37.2210871","216"," "," ","","River Forest","Drive","",""," ","216 River Forest Drive ","Archuleta","","Archuleta"
"494858","-106.80732523","37.20926957","504"," "," ","","Blue Mountain","Place","",""," ","504 Blue Mountain Place ","Archuleta","","Archuleta"
"494859","-106.99540951","37.21689901","6"," ","West","","Blue Lake","Drive","",""," ","6 West Blue Lake Drive ","Archuleta","","Archuleta"
"494860","-106.99323883","37.22550842","95"," "," ","","Clover","Lane","",""," ","95 Clover Lane ","Archuleta","","Archuleta"
"494861","-106.80746683","37.2104037","502"," "," ","","Crossroads","Drive","",""," ","502 Crossroads Drive ","Archuleta","","Archuleta"
"494862","-106.80267239","37.21038129","829"," "," ","","Blue Mountain","Place","",""," ","829 Blue Mountain Place ","Archuleta","","Archuleta"
"494863","-107.00175331","37.2314543","1070"," "," ","","Shenandoah","Drive","",""," ","1070 Shenandoah Drive ","Archuleta","","Archuleta"
"494864","-106.80526614","37.20957789","606"," "," ","","Blue Mountain","Place","",""," ","606 Blue Mountain Place ","Archuleta","","Archuleta"
"494865","-106.80808366","37.20948459","455"," "," ","","Crossroads","Drive","",""," ","455 Crossroads Drive ","Archuleta","","Archuleta"
"494866","-106.80648472","37.21167941","219"," "," ","","Bear Run","Place","",""," ","219 Bear Run Place ","Archuleta","","Archuleta"
"494867","-106.80019794","37.21159869","645"," "," ","","Bear Run","Place","",""," ","645 Bear Run Place ","Archuleta","","Archuleta"
"494868","-106.80311798","37.21251802","450"," "," ","","Bear Run","Place","",""," ","450 Bear Run Place ","Archuleta","","Archuleta"
"494869","-106.80123807","37.21253001","572"," "," ","","Bear Run","Place","",""," ","572 Bear Run Place ","Archuleta","","Archuleta"
"494870","-106.79819588","37.21215253","739"," "," ","","Bear Run","Place","",""," ","739 Bear Run Place ","Archuleta","","Archuleta"
"494871","-106.80797361","37.21105094","71"," "," ","","Bear Run","Place","",""," ","71 Bear Run Place ","Archuleta","","Archuleta"
"494872","-106.99664257","37.21690561","86"," ","West","","Blue Lake","Drive","",""," ","86 West Blue Lake Drive ","Archuleta","","Archuleta"
"494873","-106.99489903","37.21658807","45"," ","East","","Blue Lake","Drive","",""," ","45 East Blue Lake Drive ","Archuleta","","Archuleta"
"494874","-106.99126112","37.21933347","205"," "," ","","Green View","Drive","",""," ","205 Green View Drive ","Archuleta","","Archuleta"
"494875","-106.9955937","37.21912357","195"," "," ","","Clearwater","Drive","",""," ","195 Clearwater Drive ","Archuleta","","Archuleta"
"494876","-107.05291684","37.2180887","336"," "," ","","Buttress","Avenue","",""," ","336 Buttress Avenue ","Archuleta","","Archuleta"
"494877","-106.99307727","37.22153969","476"," "," ","","River Forest","Drive","",""," ","476 River Forest Drive ","Archuleta","","Archuleta"
"494878","-106.9950449","37.21952539","155"," "," ","","Clearwater","Drive","",""," ","155 Clearwater Drive ","Archuleta","","Archuleta"
"494879","-106.99373936","37.21980302","122"," "," ","","Clearwater","Drive","",""," ","122 Clearwater Drive ","Archuleta","","Archuleta"
"494880","-106.98716125","37.22285491","181"," "," ","","River Forest","Drive","",""," ","181 River Forest Drive ","Archuleta","","Archuleta"
"494881","-106.99131213","37.22083901","81"," "," ","","Green View","Drive","",""," ","81 Green View Drive ","Archuleta","","Archuleta"
"494882","-106.99168253","37.2227683","415"," "," ","","River Forest","Drive","",""," ","415 River Forest Drive ","Archuleta","","Archuleta"
"494883","-106.99390565","37.22525069","65"," "," ","","Clover","Lane","",""," ","65 Clover Lane ","Archuleta","","Archuleta"
"494884","-107.00816913","37.22611473","2055"," "," ","","Shenandoah","Drive","",""," ","2055 Shenandoah Drive ","Archuleta","","Archuleta"
"494885","-106.99322804","37.23030173","140"," "," ","","Wild Rose","Lane","",""," ","140 Wild Rose Lane ","Archuleta","","Archuleta"
"494886","-106.98897715","37.23190702","180"," "," ","","Holiday","Drive","",""," ","180 Holiday Drive ","Archuleta","","Archuleta"
"494887","-106.9927982","37.235659","185"," "," ","","Shenandoah","Drive","",""," ","185 Shenandoah Drive ","Archuleta","","Archuleta"
"494888","-106.99853078","37.22789337","40"," "," ","","Coyote","Court","",""," ","40 Coyote Court ","Archuleta","","Archuleta"
"494889","-106.99404227","37.22827034","285"," "," ","","Dandelion","Drive","",""," ","285 Dandelion Drive ","Archuleta","","Archuleta"
"494890","-107.00737232","37.22806333","1940"," "," ","","Shenandoah","Drive","",""," ","1940 Shenandoah Drive ","Archuleta","","Archuleta"
"494891","-106.99647715","37.23271201","160"," "," ","","Big Horn","Court","",""," ","160 Big Horn Court ","Archuleta","","Archuleta"
"494892","-106.99078936","37.23351992","210"," "," ","","Stagecoach","Lane","",""," ","210 Stagecoach Lane ","Archuleta","","Archuleta"
"494893","-107.0024761","37.22281816","760","B"," ","","River Forest","Drive","",""," ","760 B River Forest Drive ","Archuleta","","Archuleta"
"494894","-106.99608163","37.2263735","205"," "," ","","Mayflower","Drive","",""," ","205 Mayflower Drive ","Archuleta","","Archuleta"
"494895","-106.99513084","37.22625258","60"," "," ","","Clover","Lane","",""," ","60 Clover Lane ","Archuleta","","Archuleta"
"494896","-107.00600767","37.22611443","2265"," "," ","","Shenandoah","Drive","",""," ","2265 Shenandoah Drive ","Archuleta","","Archuleta"
"494897","-107.00146026","37.22684874","181"," "," ","","Coyote","Court","",""," ","181 Coyote Court ","Archuleta","","Archuleta"
"494898","-107.00848064","37.22736183","1985"," "," ","","Shenandoah","Drive","",""," ","1985 Shenandoah Drive ","Archuleta","","Archuleta"
"494899","-107.00704668","37.2282697","1870"," "," ","","Shenandoah","Drive","",""," ","1870 Shenandoah Drive ","Archuleta","","Archuleta"
"494900","-107.00467352","37.22746997","2350"," "," ","","Shenandoah","Drive","",""," ","2350 Shenandoah Drive ","Archuleta","","Archuleta"
"494901","-106.99694919","37.22853175","131"," "," ","","Dandelion","Drive","",""," ","131 Dandelion Drive ","Archuleta","","Archuleta"
"494902","-107.00404452","37.22829317","2370"," "," ","","Shenandoah","Drive","",""," ","2370 Shenandoah Drive ","Archuleta","","Archuleta"
"494903","-107.00817289","37.22844318","1925"," "," ","","Shenandoah","Drive","",""," ","1925 Shenandoah Drive ","Archuleta","","Archuleta"
"494904","-107.00295819","37.22822939","2410"," "," ","","Shenandoah","Drive","",""," ","2410 Shenandoah Drive ","Archuleta","","Archuleta"
"494905","-107.00780939","37.22917296","1885"," "," ","","Shenandoah","Drive","",""," ","1885 Shenandoah Drive ","Archuleta","","Archuleta"
"494906","-106.99498976","37.22913083","240"," "," ","","Dandelion","Drive","",""," ","240 Dandelion Drive ","Archuleta","","Archuleta"
"494907","-106.996881","37.22940936","150"," "," ","","Dandelion","Drive","",""," ","150 Dandelion Drive ","Archuleta","","Archuleta"
"494908","-106.9888272","37.23011098","5"," "," ","","Stagecoach","Lane","",""," ","5 Stagecoach Lane ","Archuleta","","Archuleta"
"494909","-106.99265007","37.23220131","60"," "," ","","Wild Rose","Lane","",""," ","60 Wild Rose Lane ","Archuleta","","Archuleta"
"494910","-106.99881686","37.23007968","440"," "," ","","Coyote","Drive","",""," ","440 Coyote Drive ","Archuleta","","Archuleta"
"494911","-107.00479269","37.2298143","1730"," "," ","","Shenandoah","Drive","",""," ","1730 Shenandoah Drive ","Archuleta","","Archuleta"
"494912","-107.00769756","37.22956422","1845"," "," ","","Shenandoah","Drive","",""," ","1845 Shenandoah Drive ","Archuleta","","Archuleta"
"494913","-107.00429411","37.23038879","1690"," "," ","","Shenandoah","Drive","",""," ","1690 Shenandoah Drive ","Archuleta","","Archuleta"
"494914","-106.993769","37.23046609","145"," "," ","","Wild Rose","Lane","",""," ","145 Wild Rose Lane ","Archuleta","","Archuleta"
"494915","-106.98876808","37.23264091","185"," "," ","","Holiday","Drive","",""," ","185 Holiday Drive ","Archuleta","","Archuleta"
"494916","-106.99188049","37.23072611","510"," "," ","","Dandelion","Drive","",""," ","510 Dandelion Drive ","Archuleta","","Archuleta"
"494917","-107.00754694","37.2303428","1815"," "," ","","Shenandoah","Drive","",""," ","1815 Shenandoah Drive ","Archuleta","","Archuleta"
"494918","-106.9891198","37.23081818","45"," "," ","","Stagecoach","Lane","",""," ","45 Stagecoach Lane ","Archuleta","","Archuleta"
"494919","-106.99981682","37.23119488","355"," "," ","","Coyote","Drive","",""," ","355 Coyote Drive ","Archuleta","","Archuleta"
"494920","-106.99852646","37.23118928","350"," "," ","","Coyote","Drive","",""," ","350 Coyote Drive ","Archuleta","","Archuleta"
"494921","-106.99912289","37.23215609","285"," "," ","","Coyote","Drive","",""," ","285 Coyote Drive ","Archuleta","","Archuleta"
"494922","-107.00068091","37.23191979","1030"," "," ","","Shenandoah","Drive","",""," ","1030 Shenandoah Drive ","Archuleta","","Archuleta"
"494923","-107.00017127","37.2329418","970"," "," ","","Shenandoah","Drive","",""," ","970 Shenandoah Drive ","Archuleta","","Archuleta"
"494924","-106.99879849","37.2332754","225"," "," ","","Coyote","Drive","",""," ","225 Coyote Drive ","Archuleta","","Archuleta"
"494925","-106.99410841","37.22427953","40"," "," ","","Holiday","Lane","",""," ","40 Holiday Lane ","Archuleta","","Archuleta"
"494926","-107.0039678","37.23186419","1585"," "," ","","Shenandoah","Drive","",""," ","1585 Shenandoah Drive ","Archuleta","","Archuleta"
"494927","-106.99204651","37.23182802","255"," "," ","","Peregrine","Place","",""," ","255 Peregrine Place ","Archuleta","","Archuleta"
"494928","-106.99791914","37.23240466","260"," "," ","","Coyote","Drive","",""," ","260 Coyote Drive ","Archuleta","","Archuleta"
"494929","-107.00924221","37.23245126","45"," "," ","","Mossy","Lane","",""," ","45 Mossy Lane ","Archuleta","","Archuleta"
"494930","-107.00972481","37.23314811","575"," "," ","","Kinnikinnik","Drive","",""," ","575 Kinnikinnik Drive ","Archuleta","","Archuleta"
"494931","-107.0057973","37.23368655","1405"," "," ","","Shenandoah","Drive","",""," ","1405 Shenandoah Drive ","Archuleta","","Archuleta"
"494932","-106.99431518","37.23299495","105"," "," ","","Peregrine","Place","",""," ","105 Peregrine Place ","Archuleta","","Archuleta"
"494933","-106.98759804","37.23287055","115"," "," ","","Holiday","Drive","",""," ","115 Holiday Drive ","Archuleta","","Archuleta"
"494934","-106.98692758","37.23291598","35"," "," ","","Holiday","Drive","",""," ","35 Holiday Drive ","Archuleta","","Archuleta"
"494935","-106.99852841","37.23472246","65"," "," ","","Coyote","Drive","",""," ","65 Coyote Drive ","Archuleta","","Archuleta"
"494936","-107.003957","37.23274996","1495"," "," ","","Shenandoah","Drive","",""," ","1495 Shenandoah Drive ","Archuleta","","Archuleta"
"494937","-107.00244102","37.23284865","1530"," "," ","","Shenandoah","Drive","",""," ","1530 Shenandoah Drive ","Archuleta","","Archuleta"
"494938","-107.00132462","37.23942268","440"," "," ","","Maverick","Drive","",""," ","440 Maverick Drive ","Archuleta","","Archuleta"
"494939","-106.99796245","37.2401003","215"," "," ","","Night Hawk","Court","",""," ","215 Night Hawk Court ","Archuleta","","Archuleta"
"494940","-106.99147231","37.23560827","470"," "," ","","Stagecoach","Lane","",""," ","470 Stagecoach Lane ","Archuleta","","Archuleta"
"494941","-106.99252632","37.23357286","250"," "," ","","Peregrine","Place","",""," ","250 Peregrine Place ","Archuleta","","Archuleta"
"494942","-107.00853594","37.23381768","540"," "," ","","Kinnikinnik","Drive","",""," ","540 Kinnikinnik Drive ","Archuleta","","Archuleta"
"494943","-107.0032218","37.23387623","1490"," "," ","","Shenandoah","Drive","",""," ","1490 Shenandoah Drive ","Archuleta","","Archuleta"
"494944","-106.99564683","37.23413199","120"," "," ","","Big Horn","Court","",""," ","120 Big Horn Court ","Archuleta","","Archuleta"
"494945","-107.00480909","37.23474408","1335"," "," ","","Shenandoah","Drive","",""," ","1335 Shenandoah Drive ","Archuleta","","Archuleta"
"494946","-106.99664415","37.23514684","60"," "," ","","Big Horn","Court","",""," ","60 Big Horn Court ","Archuleta","","Archuleta"
"494947","-107.008581","37.23507859","485"," "," ","","Kinnikinnik","Drive","",""," ","485 Kinnikinnik Drive ","Archuleta","","Archuleta"
"494948","-106.98874492","37.23436683","275"," "," ","","Stagecoach","Lane","",""," ","275 Stagecoach Lane ","Archuleta","","Archuleta"
"494949","-106.99957803","37.23425738","910"," "," ","","Shenandoah","Drive","",""," ","910 Shenandoah Drive ","Archuleta","","Archuleta"
"494950","-106.99370489","37.2341008","40"," "," ","","Peregrine","Place","",""," ","40 Peregrine Place ","Archuleta","","Archuleta"
"494951","-106.99824051","37.2341978","125"," "," ","","Coyote","Drive","",""," ","125 Coyote Drive ","Archuleta","","Archuleta"
"494952","-106.98103953","37.23487948","249"," "," ","","Easy","Street","",""," ","249 Easy Street ","Archuleta","","Archuleta"
"494953","-106.98237124","37.23428201","209"," "," ","","Easy","Street","",""," ","209 Easy Street ","Archuleta","","Archuleta"
"494954","-106.98255153","37.23462592","169"," "," ","","Easy","Street","",""," ","169 Easy Street ","Archuleta","","Archuleta"
"494955","-106.99527177","37.23463132","35"," "," ","","Peregrine","Place","",""," ","35 Peregrine Place ","Archuleta","","Archuleta"
