"31071","-104.45367414","37.17998943","204"," "," "," ","Mason","Court"," ",""," ","204 Mason Court ","","81082","Las Animas"
"31072","-104.45401253","37.18008115","202"," "," "," ","Mason","Court"," ",""," ","202 Mason Court ","","81082","Las Animas"
"31073","-104.45369228","37.180609","205"," "," "," ","Mason","Court"," ",""," ","205 Mason Court ","","81082","Las Animas"
"31074","-104.45379974","37.17885164","224"," "," "," ","Wyatt Earp","Street"," ",""," ","224 Wyatt Earp Street ","","81082","Las Animas"
"31075","-104.45344658","37.17943212","207"," "," "," ","Hausmen","Court"," ",""," ","207 Hausmen Court ","","81082","Las Animas"
"31076","-104.45326925","37.1795836","209"," "," "," ","Hausmen","Court"," ",""," ","209 Hausmen Court ","","81082","Las Animas"
"31077","-104.45295382","37.17963942","211"," "," "," ","Hausmen","Court"," ",""," ","211 Hausmen Court ","","81082","Las Animas"
"31078","-104.45262139","37.17950483","210"," "," "," ","Hausmen","Court"," ",""," ","210 Hausmen Court ","","81082","Las Animas"
"31079","-104.45279843","37.17924607","208"," "," "," ","Hausmen","Court"," ",""," ","208 Hausmen Court ","","81082","Las Animas"
"31080","-104.45311939","37.17917885","206"," "," "," ","Hausmen","Court"," ",""," ","206 Hausmen Court ","","81082","Las Animas"
"31081","-104.453685","37.17925831","205"," "," "," ","Hausmen","Court"," ",""," ","205 Hausmen Court ","","81082","Las Animas"
"31082","-104.45277809","37.18382225","127"," "," "," ","Vermejo Peak","Street"," ",""," ","127 Vermejo Peak Street ","","81082","Las Animas"
"31083","-104.45361392","37.18329093","133"," "," "," ","Jaffa","Street"," ",""," ","133 Jaffa Street ","","81082","Las Animas"
"31084","-104.4536349","37.18306939","135"," "," "," ","Jaffa","Street"," ",""," ","135 Jaffa Street ","","81082","Las Animas"
"31085","-104.45361708","37.18285227","137"," "," "," ","Jaffa","Street"," ",""," ","137 Jaffa Street ","","81082","Las Animas"
"31086","-104.45361442","37.18261621","139"," "," "," ","Jaffa","Street"," ",""," ","139 Jaffa Street ","","81082","Las Animas"
"31087","-104.45347783","37.18236942","141"," "," "," ","Jaffa","Street"," ",""," ","141 Jaffa Street ","","81082","Las Animas"
"31088","-104.4528772","37.18334154","132"," "," "," ","Jaffa","Street"," ",""," ","132 Jaffa Street ","","81082","Las Animas"
"31089","-104.45289199","37.18313663","134"," "," "," ","Jaffa","Street"," ",""," ","134 Jaffa Street ","","81082","Las Animas"
"31090","-104.45306024","37.18303801","136"," "," "," ","Jaffa","Street"," ",""," ","136 Jaffa Street ","","81082","Las Animas"
"31091","-104.45310154","37.1828548","138"," "," "," ","Jaffa","Street"," ",""," ","138 Jaffa Street ","","81082","Las Animas"
"31092","-104.45302079","37.18266334","140"," "," "," ","Jaffa","Street"," ",""," ","140 Jaffa Street ","","81082","Las Animas"
"31093","-104.45324453","37.1822195","143"," "," "," ","Jaffa","Street"," ",""," ","143 Jaffa Street ","","81082","Las Animas"
"31094","-104.45332038","37.18382473","129"," "," "," ","Jaffa","Street"," ",""," ","129 Jaffa Street ","","81082","Las Animas"
"31095","-104.45308916","37.18203692","145"," "," "," ","Jaffa","Street"," ",""," ","145 Jaffa Street ","","81082","Las Animas"
"31096","-104.45272468","37.18231736","144"," "," "," ","Jaffa","Street"," ",""," ","144 Jaffa Street ","","81082","Las Animas"
"31097","-104.45250665","37.18214136","146"," "," "," ","Jaffa","Street"," ",""," ","146 Jaffa Street ","","81082","Las Animas"
"31098","-104.45287975","37.18252141","142"," "," "," ","Jaffa","Street"," ",""," ","142 Jaffa Street ","","81082","Las Animas"
"31099","-104.7037438","37.32866564","23258"," "," "," ","Black Bear","Road"," ",""," ","23258 Black Bear Road ","","81020","Las Animas"
"31100","-104.69838843","37.32877379","25251"," "," "," ","Elk","Trail"," ",""," ","25251 Elk Trail ","","81020","Las Animas"
"31101","-104.69090913","37.33075237","23300"," "," "," ","Elk","Trail"," ",""," ","23300 Elk Trail ","","81020","Las Animas"
"31102","-104.69053516","37.33357495","23650"," "," "," ","Elk","Trail"," ",""," ","23650 Elk Trail ","","81020","Las Animas"
"31103","-104.69658236","37.34488233","24600"," "," "," ","Deer","Trail"," ",""," ","24600 Deer Trail ","","81020","Las Animas"
"31104","-104.69631521","37.33471031","23675"," "," "," ","Elk","Trail"," ",""," ","23675 Elk Trail ","","81020","Las Animas"
"31105","-104.70675503","37.33875054","24109"," "," "," ","Wildcat","Road"," ",""," ","24109 Wildcat Road ","","81020","Las Animas"
"31106","-104.70149713","37.33900086","24115"," "," "," ","Wildcat","Road"," ",""," ","24115 Wildcat Road ","","81020","Las Animas"
"31107","-104.70195844","37.34047852","24251"," "," "," ","Wildcat","Road"," ",""," ","24251 Wildcat Road ","","81020","Las Animas"
"31108","-104.69221432","37.3461932","24556"," "," "," ","Parsil Canyon","Trail"," ",""," ","24556 Parsil Canyon Trail ","","81020","Las Animas"
"31109","-104.50809663","37.17722015","925"," "," "," ","San Pedro","Avenue"," ",""," ","925 San Pedro Avenue ","","81082","Las Animas"
"31110","-104.50809723","37.17652374","903"," "," "," ","San Pedro","Avenue"," ",""," ","903 San Pedro Avenue ","","81082","Las Animas"
"31112","-104.63220665","37.16199444","11990"," "," ","Cr","57.7"," "," ",""," ","11990 Cr 57.7 ","","81082","Las Animas"
"31113","-104.03018311","37.56567576","39641"," "," ","Cr","133.8"," "," ",""," ","39641 Cr 133.8 ","","81059","Las Animas"
"31114","-104.49757638","37.16509001","515"," ","East"," ","8Th","Street"," ",""," ","515 East 8Th Street ","","81082","Las Animas"
"31115","-104.49820055","37.16561421","505"," ","East"," ","7Th","Street"," ",""," ","505 East 7Th Street ","","81082","Las Animas"
"31116","-104.4980616","37.16566833","509"," ","East"," ","7Th","Street"," ",""," ","509 East 7Th Street ","","81082","Las Animas"
"31117","-104.4978027","37.16578054","517"," ","East"," ","7Th","Street"," ",""," ","517 East 7Th Street ","","81082","Las Animas"
"31118","-104.49727421","37.16734675","515"," ","South"," ","Oak","Street"," ",""," ","515 South Oak Street ","","81082","Las Animas"
"31119","-104.49911291","37.16778721","512"," ","East"," ","3Rd","Street"," ",""," ","512 East 3Rd Street ","","81082","Las Animas"
"31120","-104.49830753","37.16779817","408"," ","South"," ","Spruce","Street"," ",""," ","408 South Spruce Street ","","81082","Las Animas"
"31121","-104.49845949","37.16801882","400"," ","South"," ","Spruce","Street"," ",""," ","400 South Spruce Street ","","81082","Las Animas"
"31122","-104.49748798","37.16872425","314"," ","South"," ","Oak","Street"," ",""," ","314 South Oak Street ","","81082","Las Animas"
"31123","-104.49828846","37.16888477","618"," ","East"," ","2Nd","Street"," ",""," ","618 East 2Nd Street ","","81082","Las Animas"
"31124","-104.49716527","37.16808198","410"," ","South"," ","Oak","Street"," ",""," ","410 South Oak Street ","","81082","Las Animas"
"31125","-104.49773617","37.16717677","607"," ","East"," ","5Th","Street"," ",""," ","607 East 5Th Street ","","81082","Las Animas"
"31126","-104.50032403","37.167109","408"," ","South"," ","Walnut","Street"," ",""," ","408 South Walnut Street ","","81082","Las Animas"
"31127","-104.4996768","37.16938734","213"," ","South"," ","Spruce","Street"," ",""," ","213 South Spruce Street ","","81082","Las Animas"
"31128","-104.49916644","37.1692894","218"," ","South"," ","Spruce","Street"," ",""," ","218 South Spruce Street ","","81082","Las Animas"
"31129","-104.49919236","37.16982924","608"," ","East"," ","1St","Street"," ",""," ","608 East 1St Street ","","81082","Las Animas"
"31130","-104.49844047","37.16943857","225"," ","South"," ","Oak","Street"," ",""," ","225 South Oak Street ","","81082","Las Animas"
"31131","-104.49870302","37.16994435","207"," ","South"," ","Oak","Street"," ",""," ","207 South Oak Street ","","81082","Las Animas"
"31132","-104.49829809","37.17000348","208"," ","South"," ","Oak","Street"," ",""," ","208 South Oak Street ","","81082","Las Animas"
"31133","-104.65470821","37.40084963","111"," ","East"," ","Cottonwood","Street"," ",""," ","111 East Cottonwood Street ","","81020","Las Animas"
"31134","-104.65403293","37.40084997","125"," ","East"," ","Cottonwood","Street"," ",""," ","125 East Cottonwood Street ","","81020","Las Animas"
"31135","-104.65397377","37.4004232","124"," ","East"," ","Cottonwood","Street"," ",""," ","124 East Cottonwood Street ","","81020","Las Animas"
"31136","-104.65435228","37.40043966","114"," ","East"," ","Cottonwood","Street"," ",""," ","114 East Cottonwood Street ","","81020","Las Animas"
"31137","-104.65345365","37.40035965","130"," ","East"," ","Cottonwood","Street"," ",""," ","130 East Cottonwood Street ","","81020","Las Animas"
"31138","-104.65419709","37.39997305","107"," ","East"," ","Lombardy","Street"," ",""," ","107 East Lombardy Street ","","81020","Las Animas"
"31139","-104.65560649","37.40005532","316"," ","South"," ","Romero","Street"," ",""," ","316 South Romero Street ","","81020","Las Animas"
"31140","-104.65509602","37.40008139","309"," ","South"," ","Romero","Street"," ",""," ","309 South Romero Street ","","81020","Las Animas"
"31141","-104.65659322","37.40019585","329"," "," "," ","San Luis","Avenue"," ",""," ","329 San Luis Avenue ","","81020","Las Animas"
"31144","-104.65562689","37.40083957","103"," ","West"," ","Cottonwood","Street"," ",""," ","103 West Cottonwood Street ","","81020","Las Animas"
"31145","-104.65540412","37.40187189","103"," ","East"," ","Main","Street"," ",""," ","103 East Main Street ","","81020","Las Animas"
"31146","-104.65551493","37.40184064","101"," ","East"," ","Main","Street"," ",""," ","101 East Main Street ","","81020","Las Animas"
"31147","-104.65461536","37.40210766","131"," ","East"," ","Main","Street"," ",""," ","131 East Main Street ","","81020","Las Animas"
"31148","-104.65381195","37.40234921","163"," ","East"," ","Main","Street"," ",""," ","163 East Main Street ","","81020","Las Animas"
"31149","-104.65427251","37.40221521","147"," ","East"," ","Main","Street"," ",""," ","147 East Main Street ","","81020","Las Animas"
"31150","-104.65406142","37.40227663","153"," ","East"," ","Main","Street"," ",""," ","153 East Main Street ","","81020","Las Animas"
"31151","-104.65589486","37.40165931","105"," ","West"," ","Main","Street"," ",""," ","105 West Main Street ","","81020","Las Animas"
"31152","-104.65682592","37.40096159","146"," ","West"," ","Main","Street"," ",""," ","146 West Main Street ","","81020","Las Animas"
"31153","-104.65561634","37.40216811","105"," ","North"," ","Romero","Street"," ",""," ","105 North Romero Street ","","81020","Las Animas"
"31154","-104.65611307","37.40221746","112"," ","North"," ","Romero","Street"," ",""," ","112 North Romero Street ","","81020","Las Animas"
"31155","-104.65692892","37.40222769","130"," "," "," ","Chambers","Street"," ",""," ","130 Chambers Street ","","81020","Las Animas"
"31156","-104.65295591","37.40212361","200"," ","East"," ","Main","Street"," ",""," ","200 East Main Street ","","81020","Las Animas"
"31157","-104.65277374","37.40216425","214"," ","East"," ","Main","Street"," ",""," ","214 East Main Street ","","81020","Las Animas"
"31158","-104.65135162","37.40308308","325"," ","East"," ","Main","Street"," ",""," ","325 East Main Street ","","81020","Las Animas"
"31159","-104.65288559","37.40143346","210"," "," "," ","Santa Rita","Street"," ",""," ","210 Santa Rita Street ","","81020","Las Animas"
"31161","-104.65137383","37.40122642","215"," ","South"," ","Grimes","Street"," ",""," ","215 South Grimes Street ","","81020","Las Animas"
"31162","-104.65081969","37.4014386","212"," "," "," ","San Antonio","Street"," ",""," ","212 San Antonio Street ","","81020","Las Animas"
"31163","-104.65086513","37.40037086","234"," "," "," ","San Antonio","Street"," ",""," ","234 San Antonio Street ","","81020","Las Animas"
"31164","-104.65010192","37.40075466","502"," "," "," ","Short","Street"," ",""," ","502 Short Street ","","81020","Las Animas"
"31165","-104.65036886","37.40232638","125"," ","South"," ","Fir","Street"," ",""," ","125 South Fir Street ","","81020","Las Animas"
"31166","-104.65399518","37.40284425","160"," ","East"," ","Baca","Street"," ",""," ","160 East Baca Street ","","81020","Las Animas"
"31167","-104.65186253","37.40149133","206"," ","South"," ","Grimes","Street"," ",""," ","206 South Grimes Street ","","81020","Las Animas"
"31168","-104.65090989","37.40205375","122"," ","South"," ","Fir","Street"," ",""," ","122 South Fir Street ","","81020","Las Animas"
"31169","-104.65287351","37.40461001","333"," ","North"," ","East","Street"," ",""," ","333 North East Street ","","81020","Las Animas"
"31170","-104.65290167","37.40423591","335"," ","North"," ","East","Street"," ",""," ","335 North East Street ","","81020","Las Animas"
"31171","-104.65225931","37.40505926","423"," ","East"," ","Linden","Street"," ",""," ","423 East Linden Street ","","81020","Las Animas"
"31172","-104.65205372","37.40500413","421"," ","East"," ","Linden","Street"," ",""," ","421 East Linden Street ","","81020","Las Animas"
"31173","-104.65180718","37.40500234","425"," ","East"," ","Linden","Street"," ",""," ","425 East Linden Street ","","81020","Las Animas"
"31174","-104.65223893","37.40546188","420"," "," "," ","Cedar","Street"," ",""," ","420 Cedar Street ","","81020","Las Animas"
"31175","-104.65113296","37.40581147","511"," "," "," ","Cedar","Street"," ",""," ","511 Cedar Street ","","81020","Las Animas"
"31176","-104.6527469","37.40636606","406"," "," "," ","Pinon","Street"," ",""," ","406 Pinon Street ","","81020","Las Animas"
"31177","-104.65177946","37.40619871","520"," ","North"," ","Fir","Street"," ",""," ","520 North Fir Street ","","81020","Las Animas"
"31178","-104.65204256","37.40672679","419"," "," "," ","Pinon","Street"," ",""," ","419 Pinon Street ","","81020","Las Animas"
"31179","-104.65083391","37.40683438","516"," "," "," ","Pinon","Street"," ",""," ","516 Pinon Street ","","81020","Las Animas"
"31181","-104.65052101","37.40756509","527"," "," "," ","Spruce","Street"," ",""," ","527 Spruce Street ","","81020","Las Animas"
"31182","-104.65436649","37.40851647","215"," "," "," ","Maple","Street"," ",""," ","215 Maple Street ","","81020","Las Animas"
"31183","-104.65549919","37.40892345","802"," "," "," ","Pine","Street"," ",""," ","802 Pine Street ","","81020","Las Animas"
"31184","-104.65349768","37.40883985","616"," ","East"," ","Aspen","Street"," ",""," ","616 East Aspen Street ","","81020","Las Animas"
"31185","-104.65464149","37.40891726","216"," ","East"," ","Aspen","Street"," ",""," ","216 East Aspen Street ","","81020","Las Animas"
"31186","-104.65503","37.40892006","212"," ","East"," ","Aspen","Street"," ",""," ","212 East Aspen Street ","","81020","Las Animas"
"31187","-104.65442328","37.40892045","802"," ","North"," ","Elm","Street"," ",""," ","802 North Elm Street ","","81020","Las Animas"
"31188","-104.65546937","37.40804756","204"," "," "," ","Maple","Street"," ",""," ","204 Maple Street ","","81020","Las Animas"
"31189","-104.65537958","37.40683018","200"," "," "," ","Pinon","Street"," ",""," ","200 Pinon Street ","","81020","Las Animas"
"31190","-104.65435292","37.40670356","215"," "," "," ","Pinon","Street"," ",""," ","215 Pinon Street ","","81020","Las Animas"
"31191","-104.65327798","37.40671012","315"," "," "," ","Pinon","Street"," ",""," ","315 Pinon Street ","","81020","Las Animas"
"31192","-104.59616883","37.20216391","14018"," "," "," ","Meadow","Lane"," ",""," ","14018 Meadow Lane ","","81082","Las Animas"
"31193","-104.94052763","37.24524631","17510"," "," ","Cr","31.9"," "," ",""," ","17510 Cr 31.9 ","","81091","Las Animas"
"31194","-104.49133485","37.16975295","324"," "," "," ","Robards","Avenue"," ",""," ","324 Robards Avenue ","","81082","Las Animas"
"31195","-104.49199237","37.16952715","1240"," "," "," ","Charlotte","Street"," ",""," ","1240 Charlotte Street ","","81082","Las Animas"
"31196","-104.49113471","37.16946815","1332"," "," "," ","Charlotte","Street"," ",""," ","1332 Charlotte Street ","","81082","Las Animas"
"31197","-104.52641128","37.16488173","1134"," "," "," ","Nickerson","Avenue"," ",""," ","1134 Nickerson Avenue ","","81082","Las Animas"
"31198","-104.52535603","37.16494009","1102"," "," "," ","Nickerson","Avenue"," ",""," ","1102 Nickerson Avenue ","","81082","Las Animas"
"31199","-104.52665602","37.16485865","1138"," "," "," ","Nickerson","Avenue"," ",""," ","1138 Nickerson Avenue ","","81082","Las Animas"
"31200","-104.52255431","37.12093405","9405"," "," ","Cr","69"," "," ",""," ","9405 Cr 69 ","","81082","Las Animas"
"31201","-104.52273069","37.12064722","9201"," "," ","Cr","69"," "," ",""," ","9201 Cr 69 ","","81082","Las Animas"
"31202","-104.52296531","37.1204099","9141"," "," ","Cr","69"," "," ",""," ","9141 Cr 69 ","","81082","Las Animas"
"31203","-104.52288733","37.12011999","9051"," "," ","Cr","69"," "," ",""," ","9051 Cr 69 ","","81082","Las Animas"
"31204","-104.52304472","37.119907","9021"," "," ","Cr","69"," "," ",""," ","9021 Cr 69 ","","81082","Las Animas"
"31205","-104.52289573","37.1196754","8981"," "," ","Cr","69"," "," ",""," ","8981 Cr 69 ","","81082","Las Animas"
"31206","-104.52306954","37.1195217","8971"," "," ","Cr","69"," "," ",""," ","8971 Cr 69 ","","81082","Las Animas"
"31207","-104.52307029","37.11916151","8961"," "," ","Cr","69"," "," ",""," ","8961 Cr 69 ","","81082","Las Animas"
"31208","-104.52310308","37.11875459","8955"," "," ","Cr","69"," "," ",""," ","8955 Cr 69 ","","81082","Las Animas"
"31209","-104.52327512","37.1181549","8851"," "," ","Cr","69"," "," ",""," ","8851 Cr 69 ","","81082","Las Animas"
"31210","-104.52369232","37.11654439","8711"," "," ","Cr","69"," "," ",""," ","8711 Cr 69 ","","81082","Las Animas"
"31211","-104.52387146","37.1162775","8701"," "," ","Cr","69"," "," ",""," ","8701 Cr 69 ","","81082","Las Animas"
"31212","-104.52387426","37.11612318","8651"," "," ","Cr","69"," "," ",""," ","8651 Cr 69 ","","81082","Las Animas"
"31213","-104.52396424","37.11585484","8621"," "," ","Cr","69"," "," ",""," ","8621 Cr 69 ","","81082","Las Animas"
"31214","-104.52578894","37.16685461","1112"," "," "," ","Smith","Avenue"," ",""," ","1112 Smith Avenue ","","81082","Las Animas"
"31215","-104.04367914","37.5628791","60711"," "," ","Cr","78"," "," ",""," ","60711 Cr 78 ","","81059","Las Animas"
"31216","-104.36862046","37.49747236","43455"," "," ","Cr","64.8"," "," ",""," ","43455 Cr 64.8 ","","81059","Las Animas"
"31217","-104.525407","37.16579741","417"," "," "," ","Arthur","Street"," ",""," ","417 Arthur Street ","","81082","Las Animas"
"31218","-104.51970937","37.16921144","830"," "," "," ","Atchison","Avenue"," ",""," ","830 Atchison Avenue ","","81082","Las Animas"
"31219","-104.52218501","37.16913527","620"," "," "," ","Navajo","Street"," ",""," ","620 Navajo Street ","","81082","Las Animas"
"31220","-104.51859017","37.16917029","723"," "," "," ","San Juan","Street"," ",""," ","723 San Juan Street ","","81082","Las Animas"
"31221","-104.52205342","37.16859878","937"," "," "," ","Stonewall","Avenue"," ",""," ","937 Stonewall Avenue ","","81082","Las Animas"
"31222","-104.52135703","37.16849768","919"," "," "," ","Stonewall","Avenue"," ",""," ","919 Stonewall Avenue ","","81082","Las Animas"
"31223","-104.52085098","37.16849557","913"," "," "," ","Stonewall","Avenue"," ",""," ","913 Stonewall Avenue ","","81082","Las Animas"
"31224","-104.52153882","37.1684862","921"," "," "," ","Stonewall","Avenue"," ",""," ","921 Stonewall Avenue ","","81082","Las Animas"
"31225","-104.52120345","37.1684853","917"," "," "," ","Stonewall","Avenue"," ",""," ","917 Stonewall Avenue ","","81082","Las Animas"
"31226","-104.52103263","37.16849066","915"," "," "," ","Stonewall","Avenue"," ",""," ","915 Stonewall Avenue ","","81082","Las Animas"
"31227","-104.52062393","37.16851122","903"," "," "," ","Stonewall","Avenue"," ",""," ","903 Stonewall Avenue ","","81082","Las Animas"
"31228","-104.52203529","37.16813213","932"," "," "," ","Stonewall","Avenue"," ",""," ","932 Stonewall Avenue ","","81082","Las Animas"
"31229","-104.52180778","37.1681345","928"," "," "," ","Stonewall","Avenue"," ",""," ","928 Stonewall Avenue ","","81082","Las Animas"
"31230","-104.52212068","37.16813206","934"," "," "," ","Stonewall","Avenue"," ",""," ","934 Stonewall Avenue ","","81082","Las Animas"
"31231","-104.52079712","37.16810085","906"," "," "," ","Stonewall","Avenue"," ",""," ","906 Stonewall Avenue ","","81082","Las Animas"
"31232","-104.5209662","37.16812687","908"," "," "," ","Stonewall","Avenue"," ",""," ","908 Stonewall Avenue ","","81082","Las Animas"
"31233","-104.52054161","37.1681514","900"," "," "," ","Stonewall","Avenue"," ",""," ","900 Stonewall Avenue ","","81082","Las Animas"
"31234","-104.52111093","37.16813838","910"," "," "," ","Stonewall","Avenue"," ",""," ","910 Stonewall Avenue ","","81082","Las Animas"
"31235","-105.03868047","37.15095271","6645"," "," ","Hwy","12"," "," ",""," ","6645 Hwy 12 ","","81091","Las Animas"
"31236","-105.03856193","37.1510991","6647"," "," ","Hwy","12"," "," ",""," ","6647 Hwy 12 ","","81091","Las Animas"
"31238","-105.0387927","37.15062415","6641"," "," ","Hwy","12"," "," ",""," ","6641 Hwy 12 ","","81091","Las Animas"
"31239","-105.038732","37.15080749","6643"," "," ","Hwy","12"," "," ",""," ","6643 Hwy 12 ","","81091","Las Animas"
"31240","-105.03783265","37.15033568","6689"," "," ","Hwy","12"," "," ",""," ","6689 Hwy 12 ","","81091","Las Animas"
"31241","-105.03731572","37.15014933","6705"," "," ","Hwy","12"," "," ",""," ","6705 Hwy 12 ","","81091","Las Animas"
"31242","-105.03622578","37.14962192","6765"," "," ","Hwy","12"," "," ",""," ","6765 Hwy 12 ","","81091","Las Animas"
"31243","-105.03564858","37.14944922","6785"," "," ","Hwy","12"," "," ",""," ","6785 Hwy 12 ","","81091","Las Animas"
"31244","-104.50722376","37.18196656","210"," ","East"," ","Godding","Avenue"," ",""," ","210 East Godding Avenue ","","81082","Las Animas"
"31245","-104.50730235","37.1824307","209"," ","East"," ","Godding","Avenue"," ",""," ","209 East Godding Avenue ","","81082","Las Animas"
"31246","-104.50711741","37.1824276","213"," ","East"," ","Godding","Avenue"," ",""," ","213 East Godding Avenue ","","81082","Las Animas"
"31247","-104.50672995","37.18246171","223"," ","East"," ","Godding","Avenue"," ",""," ","223 East Godding Avenue ","","81082","Las Animas"
"31248","-104.50640236","37.18242994","229"," ","East"," ","Godding","Avenue"," ",""," ","229 East Godding Avenue ","","81082","Las Animas"
"31249","-104.50742954","37.18343161","205"," ","East"," ","Strong","Avenue"," ",""," ","205 East Strong Avenue ","","81082","Las Animas"
"31250","-104.50653608","37.18346167","227"," ","East"," ","Strong","Avenue"," ",""," ","227 East Strong Avenue ","","81082","Las Animas"
"31251","-104.50688162","37.18343409","217"," ","East"," ","Strong","Avenue"," ",""," ","217 East Strong Avenue ","","81082","Las Animas"
"31252","-104.50640726","37.18402569","1613"," "," "," ","Rosita","Avenue"," ",""," ","1613 Rosita Avenue ","","81082","Las Animas"
"31253","-104.50638622","37.18388666","1609"," "," "," ","Rosita","Avenue"," ",""," ","1609 Rosita Avenue ","","81082","Las Animas"
"31254","-104.50633725","37.18475722","1709"," "," "," ","Rosita","Avenue"," ",""," ","1709 Rosita Avenue ","","81082","Las Animas"
"31255","-104.50746737","37.1847563","1708"," "," "," ","San Pedro","Avenue"," ",""," ","1708 San Pedro Avenue ","","81082","Las Animas"
"31256","-104.51852039","37.17136062","921"," "," "," ","San Juan","Street"," ",""," ","921 San Juan Street ","","81082","Las Animas"
"31257","-104.51799889","37.17121969","918"," "," "," ","San Juan","Street"," ",""," ","918 San Juan Street ","","81082","Las Animas"
"31258","-104.51850879","37.17122024","917"," "," "," ","San Juan","Street"," ",""," ","917 San Juan Street ","","81082","Las Animas"
"31259","-104.51986993","37.17112939","831"," "," "," ","Tascosa","Street"," ",""," ","831 Tascosa Street ","","81082","Las Animas"
"31260","-104.51964836","37.17110671","821"," "," "," ","Tascosa","Street"," ",""," ","821 Tascosa Street ","","81082","Las Animas"
"31261","-104.51849055","37.17109048","915"," "," "," ","San Juan","Street"," ",""," ","915 San Juan Street ","","81082","Las Animas"
"31262","-104.52127228","37.17112858","917"," "," "," ","Tascosa","Street"," ",""," ","917 Tascosa Street ","","81082","Las Animas"
"31263","-104.50540668","37.18403491","310"," ","East"," ","Goddard","Avenue"," ",""," ","310 East Goddard Avenue ","","81082","Las Animas"
"31264","-104.50479253","37.18353249","1607"," "," "," ","San Luis","Avenue"," ",""," ","1607 San Luis Avenue ","","81082","Las Animas"
"31265","-104.50548","37.18347141","311"," ","East"," ","Strong","Avenue"," ",""," ","311 East Strong Avenue ","","81082","Las Animas"
"31266","-104.50569559","37.18240227","307"," ","East"," ","Godding","Avenue"," ",""," ","307 East Godding Avenue ","","81082","Las Animas"
"31267","-104.50534836","37.18241305","315"," ","East"," ","Godding","Avenue"," ",""," ","315 East Godding Avenue ","","81082","Las Animas"
"31268","-104.50517515","37.18238868","317"," ","East"," ","Godding","Avenue"," ",""," ","317 East Godding Avenue ","","81082","Las Animas"
"31269","-104.50553389","37.18237191","311"," ","East"," ","Godding","Avenue"," ",""," ","311 East Godding Avenue ","","81082","Las Animas"
"31270","-104.5059178","37.18299548","300"," ","East"," ","Strong","Avenue"," ",""," ","300 East Strong Avenue ","","81082","Las Animas"
"31271","-104.51944108","37.1710885","817"," "," "," ","Tascosa","Street"," ",""," ","817 Tascosa Street ","","81082","Las Animas"
"31272","-104.51931725","37.1710875","815"," "," "," ","Tascosa","Street"," ",""," ","815 Tascosa Street ","","81082","Las Animas"
"31273","-104.51803505","37.17109698","914"," "," "," ","San Juan","Street"," ",""," ","914 San Juan Street ","","81082","Las Animas"
"31274","-104.51893668","37.17109843","811"," "," "," ","Tascosa","Street"," ",""," ","811 Tascosa Street ","","81082","Las Animas"
"31275","-104.52097886","37.17113794","913"," "," "," ","Tascosa","Street"," ",""," ","913 Tascosa Street ","","81082","Las Animas"
"31276","-104.52082474","37.1711302","909"," "," "," ","Tascosa","Street"," ",""," ","909 Tascosa Street ","","81082","Las Animas"
"31277","-104.52141116","37.17111278","919"," "," "," ","Tascosa","Street"," ",""," ","919 Tascosa Street ","","81082","Las Animas"
"31278","-104.522179","37.17118676","935"," "," "," ","Tascosa","Street"," ",""," ","935 Tascosa Street ","","81082","Las Animas"
"31279","-104.52184785","37.17110448","931"," "," "," ","Tascosa","Street"," ",""," ","931 Tascosa Street ","","81082","Las Animas"
"31280","-104.52069505","37.17112617","905"," "," "," ","Tascosa","Street"," ",""," ","905 Tascosa Street ","","81082","Las Animas"
"31281","-104.52049361","37.17111927","901"," "," "," ","Tascosa","Street"," ",""," ","901 Tascosa Street ","","81082","Las Animas"
"31282","-104.51804944","37.17092204","908"," "," "," ","San Juan","Street"," ",""," ","908 San Juan Street ","","81082","Las Animas"
"31283","-104.51886058","37.17077805","808"," "," "," ","Tascosa","Street"," ",""," ","808 Tascosa Street ","","81082","Las Animas"
"31284","-104.51904179","37.17076954","812"," "," "," ","Tascosa","Street"," ",""," ","812 Tascosa Street ","","81082","Las Animas"
"31285","-104.5184806","37.17078293","905"," "," "," ","San Juan","Street"," ",""," ","905 San Juan Street ","","81082","Las Animas"
"31286","-104.51919202","37.17079543","814"," "," "," ","Tascosa","Street"," ",""," ","814 Tascosa Street ","","81082","Las Animas"
"31287","-104.51938997","37.17079704","818"," "," "," ","Tascosa","Street"," ",""," ","818 Tascosa Street ","","81082","Las Animas"
"31288","-104.51957244","37.17079656","828"," "," "," ","Tascosa","Street"," ",""," ","828 Tascosa Street ","","81082","Las Animas"
"31289","-104.52183243","37.17080398","930"," "," "," ","Tascosa","Street"," ",""," ","930 Tascosa Street ","","81082","Las Animas"
"31290","-104.5214203","37.17078289","924"," "," "," ","Tascosa","Street"," ",""," ","924 Tascosa Street ","","81082","Las Animas"
"31291","-104.51802821","37.17076611","904"," "," "," ","San Juan","Street"," ",""," ","904 San Juan Street ","","81082","Las Animas"
"31292","-104.52169403","37.17080186","928"," "," "," ","Tascosa","Street"," ",""," ","928 Tascosa Street ","","81082","Las Animas"
"31293","-104.52068338","37.17078727","906"," "," "," ","Tascosa","Street"," ",""," ","906 Tascosa Street ","","81082","Las Animas"
"31294","-104.51987795","37.17078788","832"," "," "," ","Tascosa","Street"," ",""," ","832 Tascosa Street ","","81082","Las Animas"
