1170083,051-001061-021484,NULL,-106.92215864,38.79731394,1061, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,1061  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CA8F8DD7904BB5AC038277D2E0E664340
1170084,051-000493-021485,NULL,-106.91292031,38.79912329,493, , ,NULL,White Buffalo,Trail, , , ,493  White Buffalo Trail ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CDC1B871D6DBA5AC0081A627849664340
1170085,051-001440-021486,NULL,-106.93090710,38.79938012,1440, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,1440  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C149794CF93BB5AC03071C7E251664340
1170086,051-000086-021487,NULL,-106.92502271,38.80058013,86, , ,NULL,Squaw Gulch,Lane, , , ,86  Squaw Gulch Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C1C03AA6633BB5AC0F096353579664340
1170087,051-000796-021488,NULL,-106.91614736,38.79913140,796, , ,NULL,Red Mountain Ranch Lower,Loop, , , ,796  Red Mountain Ranch Lower Loop ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C78A9C1FCA1BA5AC0284F5DBC49664340
1170088,051-000496-021489,NULL,-106.90658612,38.80123892,496, , ,NULL,White Buffalo,Trail, , , ,496  White Buffalo Trail ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C3C88045605BA5AC0D0C890CB8E664340
1170089,051-000498-021490,NULL,-106.90370277,38.79997631,498, , ,NULL,White Buffalo,Trail, , , ,498  White Buffalo Trail ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C201E6018D6B95AC0689A086C65664340
1170090,051-000264-021491,NULL,-106.92275235,38.80221449,264, , ,NULL,Squaw Gulch,Lane, , , ,264  Squaw Gulch Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C6C7314340EBB5AC0F08D3FC3AE664340
1170091,051-000495-021492,NULL,-106.91470361,38.80076908,495, , ,NULL,White Buffalo,Trail, , , ,495  White Buffalo Trail ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C70D439558ABA5AC0F83645667F664340
1170092,051-001894-021493,NULL,-106.90239477,38.79726421,1894, , ,NULL,Red Mountain Ranch,Road, , , ,1894  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CF8BC38AAC0B95AC0107F4E8D0C664340
