"597571","-105.29445426","38.22694007","991","","","","Arroyo","Avenue","",""," ","991 Arroyo Avenue ","","","Custer"
"597572","-105.30091016","38.21661135","1101","","","","San Isabel","Drive","",""," ","1101 San Isabel Drive ","","","Custer"
"597573","-105.30782938","38.21975725","1756","","","","San Isabel","Drive","",""," ","1756 San Isabel Drive ","","","Custer"
"597575","-105.29982765","38.22714482","98","","","","Ferris","Drive","",""," ","98 Ferris Drive ","","","Custer"
"597576","-105.29912995","38.2306066","253","","","","Ferris","Drive","",""," ","253 Ferris Drive ","","","Custer"
"597577","-105.29628524","38.23141842","405","","","","Ferris","Drive","",""," ","405 Ferris Drive ","","","Custer"
"597578","-105.29429581","38.23356034","599","","","","Ferris","Drive","",""," ","599 Ferris Drive ","","","Custer"
"597579","-105.30551855","38.22693273","497","","","","Fowler","Drive","",""," ","497 Fowler Drive ","","","Custer"
"597580","-105.30668501","38.23346313","659","","","","Durfee","Circle","",""," ","659 Durfee Circle ","","","Custer"
"597581","-105.30289402","38.23113021","116","","","","Linda","Lane","",""," ","116 Linda Lane ","","","Custer"
"597582","-105.30076435","38.2324469","178","","","","Linda","Lane","",""," ","178 Linda Lane ","","","Custer"
"597583","-105.31309169","38.23121858","1034","","","","Durfee","Circle","",""," ","1034 Durfee Circle ","","","Custer"
"597584","-105.30801937","38.2231064","246","","","","Fowler","Drive","",""," ","246 Fowler Drive ","","","Custer"
"597585","-105.30885886","38.21301477","321","","","","Stephen","Drive","","","","321 Stephen Drive","","","Custer"
"597586","-105.3099723","38.21046093","463","","","","Stephen","Drive","",""," ","463 Stephen Drive ","","","Custer"
"597587","-105.30209871","38.2060602","824","","","","Little Horn","Drive","",""," ","824 Little Horn Drive ","","","Custer"
"597588","-105.32454419","38.20553883","1434","","","","Stephen","Drive","",""," ","1434 Stephen Drive ","","","Custer"
"597589","-105.32471209","38.20807499","1212","","","","Marcey","Road","",""," ","1212 Marcey Road ","","","Custer"
"597590","-105.3234661","38.20460213","1232","","","","Stephen","Drive","",""," ","1232 Stephen Drive ","","","Custer"
"597591","-105.32422607","38.20432819","1628","","","","Marcey","Road","",""," ","1628 Marcey Road ","","","Custer"
"597593","-105.3451098","38.21121537","441","","","","Bear Peak","Road","",""," ","441 Bear Peak Road ","","","Custer"
"597594","-105.34506221","38.20984718","450","","","","Bear Peak","Road","",""," ","450 Bear Peak Road ","","","Custer"
"597595","-105.32833794","38.08943389","555","","","","Matterhorn","Circle","South",""," ","555 Matterhorn Circle South ","","","Custer"
"597596","-105.32705886","38.087256","610","","","","Matterhorn","Circle","South",""," ","610 Matterhorn Circle South ","","","Custer"
"597597","-105.3298014","38.0893878","637","","","","Matterhorn","Circle","South",""," ","637 Matterhorn Circle South ","","","Custer"
"597598","-105.32711496","38.09245712","952","","","","Matterhorn","Circle","North",""," ","952 Matterhorn Circle North ","","","Custer"
"597599","-105.31560789","38.09403708","114","","","","Rufus","Run","",""," ","114 Rufus Run ","","","Custer"
"597600","-105.31490357","38.0946367","160","","","","Rufus","Run","",""," ","160 Rufus Run ","","","Custer"
"597601","-105.31492379","38.09900301","2196","","","","Edelweiss","Drive","",""," ","2196 Edelweiss Drive ","","","Custer"
"597602","-105.31714026","38.10068053","23","","","","Berg","Place","",""," ","23 Berg Place ","","","Custer"
"597603","-105.31764471","38.09996669","71","","","","Berg","Place","",""," ","71 Berg Place ","","","Custer"
"597604","-105.31832999","38.10290771","2457","","","","Edelweiss","Drive","",""," ","2457 Edelweiss Drive ","","","Custer"
"597605","-105.31738772","38.10502067","2716","","","","Edelweiss","Drive","",""," ","2716 Edelweiss Drive ","","","Custer"
"597606","-105.32436568","38.10013124","207","","","","Mistletoe","Way","",""," ","207 Mistletoe Way ","","","Custer"
"597607","-105.32678083","38.09978622","298","","","","Mistletoe","Way","",""," ","298 Mistletoe Way ","","","Custer"
"597608","-105.32744708","38.10186825","75","","","","Mistletoe","Way","",""," ","75 Mistletoe Way ","","","Custer"
"597609","-105.31691202","38.10600851","8500","","","","Rosita","Road","",""," ","8500 Rosita Road ","","","Custer"
"597610","-105.31657889","38.10710306","8584","","","","Rosita","Road","",""," ","8584 Rosita Road ","","","Custer"
"597611","-105.31412805","38.11029154","75","","","","Pipeweed","Path","",""," ","75 Pipeweed Path ","","","Custer"
"597612","-105.31491327","38.1087092","107","","","","Pipeweed","Path","",""," ","107 Pipeweed Path ","","","Custer"
"597613","-105.31650751","38.1113623","8836","","","","Rosita","Road","",""," ","8836 Rosita Road ","","","Custer"
"597614","-105.31712617","38.11244495","8998","","","","Rosita","Road","",""," ","8998 Rosita Road ","","","Custer"
"597615","-105.31474671","38.11562153","106","","","","Buttercup","Drive","",""," ","106 Buttercup Drive ","","","Custer"
"597616","-105.31145116","38.11406299","51","","","","Junkins","Loop","",""," ","51 Junkins Loop ","","","Custer"
"597617","-105.31189136","38.1122308","140","","","","Junkins","Loop","",""," ","140 Junkins Loop ","","","Custer"
"597618","-105.31061834","38.11000601","291","","","","Junkins","Loop","",""," ","291 Junkins Loop ","","","Custer"
