"1899327","-104.73700547","40.42523611","722",""," "," ","36Th","Avenue"," ",""," ","722 36Th Avenue ","Greeley","80634","Weld"
"1899328","-104.7400638","40.42526535","738",""," "," ","37Th Avenue","Court"," ",""," ","738 37Th Avenue Court ","Greeley","80634","Weld"
"1899329","-104.73953552","40.42526194","739",""," "," ","37Th","Avenue"," ",""," ","739 37Th Avenue ","Greeley","80634","Weld"
"1899330","-104.73162279","40.4250985","807",""," "," ","31St","Avenue"," ",""," ","807 31St Avenue ","Greeley","80634","Weld"
"1899331","-104.7389261","40.42525005","736",""," "," ","37Th","Avenue"," ",""," ","736 37Th Avenue ","Greeley","80634","Weld"
"1899332","-104.73851233","40.42524971","737",""," "," ","36Th Avenue","Court"," ",""," ","737 36Th Avenue Court ","Greeley","80634","Weld"
"1899333","-104.7375013","40.42524195","3605",""," "," ","8Th","Street"," ",""," ","3605 8Th Street ","Greeley","80634","Weld"
"1899334","-104.7359676","40.42520736","722",""," "," ","35Th Avenue","Court"," ",""," ","722 35Th Avenue Court ","Greeley","80634","Weld"
"1899335","-104.75481654","40.42529188","604",""," "," ","46Th Avenue","Court"," ",""," ","604 46Th Avenue Court ","Greeley","80634","Weld"
"1899336","-104.73548715","40.42518773","721",""," "," ","35Th","Avenue"," ",""," ","721 35Th Avenue ","Greeley","80634","Weld"
"1899337","-104.73653085","40.42520856","3521",""," "," ","8Th","Street"," ",""," ","3521 8Th Street ","Greeley","80634","Weld"
"1899338","-104.75472768","40.4252928","606",""," "," ","46Th Avenue","Court"," ",""," ","606 46Th Avenue Court ","Greeley","80634","Weld"
"1899339","-104.72209759","40.4251346","802",""," "," ","26Th","Avenue"," ",""," ","802 26Th Avenue ","Greeley","80634","Weld"
"1899340","-104.75452932","40.42527721","610",""," "," ","46Th Avenue","Court"," ",""," ","610 46Th Avenue Court ","Greeley","80634","Weld"
"1899341","-104.75368915","40.42524619","511",""," "," ","46Th","Avenue"," ",""," ","511 46Th Avenue ","Greeley","80634","Weld"
"1899342","-104.75443368","40.42526817","612",""," "," ","46Th Avenue","Court"," ",""," ","612 46Th Avenue Court ","Greeley","80634","Weld"
"1899343","-104.74755821","40.42519828","4204",""," "," ","7Th Street","Road"," ",""," ","4204 7Th Street Road ","Greeley","80634","Weld"
"1899344","-104.75424119","40.42522059","616",""," "," ","46Th Avenue","Court"," ",""," ","616 46Th Avenue Court ","Greeley","80634","Weld"
"1899345","-104.75535138","40.4252768","515",""," "," ","46Th Avenue","Way"," ",""," ","515 46Th Avenue Way ","Greeley","80634","Weld"
"1899346","-104.74721444","40.42512233","731",""," "," ","41St Avenue","Court"," ",""," ","731 41St Avenue Court ","Greeley","80634","Weld"
"1899347","-104.75413125","40.425193","618",""," "," ","46Th Avenue","Court"," ",""," ","618 46Th Avenue Court ","Greeley","80634","Weld"
"1899348","-104.74693434","40.42517223","727",""," "," ","41St Avenue","Court"," ",""," ","727 41St Avenue Court ","Greeley","80634","Weld"
"1899349","-104.76754227","40.42523654","656",""," "," ","54Th","Avenue"," ",""," ","656 54Th Avenue ","Greeley","80634","Weld"
"1899350","-104.74670174","40.42510508","728",""," "," ","41St Avenue","Court"," ",""," ","728 41St Avenue Court ","Greeley","80634","Weld"
"1899351","-104.76699349","40.42527777","648",""," "," ","54Th","Avenue"," ",""," ","648 54Th Avenue ","Greeley","80634","Weld"
"1899352","-104.7535382","40.425197","515",""," "," ","46Th","Avenue"," ",""," ","515 46Th Avenue ","Greeley","80634","Weld"
"1899353","-104.74628619","40.42511571","727",""," "," ","41St","Avenue"," ",""," ","727 41St Avenue ","Greeley","80634","Weld"
"1899354","-104.74602161","40.42513799","726",""," "," ","41St","Avenue"," ",""," ","726 41St Avenue ","Greeley","80634","Weld"
"1899355","-104.74575991","40.42500625","730",""," "," ","41St","Avenue"," ",""," ","730 41St Avenue ","Greeley","80634","Weld"
"1899356","-104.75397466","40.42512277","622",""," "," ","46Th Avenue","Court"," ",""," ","622 46Th Avenue Court ","Greeley","80634","Weld"
"1899357","-104.7710288","40.42513184","5436",""," "," ","7Th Street","Road"," ",""," ","5436 7Th Street Road ","Greeley","80634","Weld"
"1899358","-104.72210639","40.42497003","806",""," "," ","26Th","Avenue"," ",""," ","806 26Th Avenue ","Greeley","80634","Weld"
"1899359","-104.75536982","40.42517907","517",""," "," ","46Th Avenue","Way"," ",""," ","517 46Th Avenue Way ","Greeley","80634","Weld"
"1899360","-104.75344951","40.4251338","517",""," "," ","46Th","Avenue"," ",""," ","517 46Th Avenue ","Greeley","80634","Weld"
"1899361","-104.76725385","40.42511606","652",""," "," ","54Th","Avenue"," ",""," ","652 54Th Avenue ","Greeley","80634","Weld"
"1899362","-104.73164794","40.42495047","805",""," "," ","31St","Avenue"," ",""," ","805 31St Avenue ","Greeley","80634","Weld"
"1899363","-104.74823427","40.42499614","4218",""," "," ","7Th Street","Road"," ",""," ","4218 7Th Street Road ","Greeley","80634","Weld"
"1899364","-104.74804222","40.42497659","4212",""," "," ","7Th Street","Road"," ",""," ","4212 7Th Street Road ","Greeley","80634","Weld"
"1899365","-104.75389878","40.42507058","624",""," "," ","46Th Avenue","Court"," ",""," ","624 46Th Avenue Court ","Greeley","80634","Weld"
"1899366","-104.74762092","40.42499119","4206",""," "," ","7Th Street","Road"," ",""," ","4206 7Th Street Road ","Greeley","80634","Weld"
"1899367","-104.70512445","40.42474294","1530",""," "," ","8Th","Street"," ",""," ","1530 8Th Street ","Greeley","80631","Weld"
"1899368","-104.70496284","40.42474332","1528",""," "," ","8Th","Street"," ",""," ","1528 8Th Street ","Greeley","80631","Weld"
"1899369","-104.70477299","40.42476632","1524",""," "," ","8Th","Street"," ",""," ","1524 8Th Street ","Greeley","80631","Weld"
"1899370","-104.70461597","40.42475523","1520",""," "," ","8Th","Street"," ",""," ","1520 8Th Street ","Greeley","80631","Weld"
"1899371","-104.70443161","40.42473633","1516",""," "," ","8Th","Street"," ",""," ","1516 8Th Street ","Greeley","80631","Weld"
"1899372","-104.70425482","40.42470986","1512",""," "," ","8Th","Street"," ",""," ","1512 8Th Street ","Greeley","80631","Weld"
"1899373","-104.70399329","40.42467696","1508",""," "," ","8Th","Street"," ",""," ","1508 8Th Street ","Greeley","80631","Weld"
"1899374","-104.70381337","40.42470379","1504",""," "," ","8Th","Street"," ",""," ","1504 8Th Street ","Greeley","80631","Weld"
"1899375","-104.70367101","40.42471961","1500",""," "," ","8Th","Street"," ",""," ","1500 8Th Street ","Greeley","80631","Weld"
"1899376","-104.70558381","40.42472373","1602",""," "," ","8Th","Street"," ",""," ","1602 8Th Street ","Greeley","80631","Weld"
"1899377","-104.70575596","40.42472085","1604",""," "," ","8Th","Street"," ",""," ","1604 8Th Street ","Greeley","80631","Weld"
"1899378","-104.70592051","40.42472746","1610",""," "," ","8Th","Street"," ",""," ","1610 8Th Street ","Greeley","80631","Weld"
"1899379","-104.72717911","40.42400595","2829",""," "," ","10Th","Street"," ",""," ","2829 10Th Street ","Greeley","80634","Weld"
"1899380","-104.70610471","40.42476089","1614",""," "," ","8Th","Street"," ",""," ","1614 8Th Street ","Greeley","80631","Weld"
"1899381","-104.70629192","40.42475025","1616",""," "," ","8Th","Street"," ",""," ","1616 8Th Street ","Greeley","80631","Weld"
"1899382","-104.70646888","40.42474931","1618",""," "," ","8Th","Street"," ",""," ","1618 8Th Street ","Greeley","80631","Weld"
"1899383","-104.68392495","40.42462625","404",""," "," ","8Th","Street"," ",""," ","404 8Th Street ","Greeley","80631","Weld"
"1899384","-104.68404571","40.42453454","406",""," "," ","8Th","Street"," ",""," ","406 8Th Street ","Greeley","80631","Weld"
"1899385","-104.68422898","40.4246125","410",""," "," ","8Th","Street"," ",""," ","410 8Th Street ","Greeley","80631","Weld"
"1899386","-104.68442351","40.42452097","414",""," "," ","8Th","Street"," ",""," ","414 8Th Street ","Greeley","80631","Weld"
"1899387","-104.68459324","40.42457478","422",""," "," ","8Th","Street"," ",""," ","422 8Th Street ","Greeley","80631","Weld"
"1899388","-104.68477721","40.42459522","424",""," "," ","8Th","Street"," ",""," ","424 8Th Street ","Greeley","80631","Weld"
"1899389","-104.68498653","40.42461583","428",""," "," ","8Th","Street"," ",""," ","428 8Th Street ","Greeley","80631","Weld"
"1899390","-104.68512257","40.42460318","432",""," "," ","8Th","Street"," ",""," ","432 8Th Street ","Greeley","80631","Weld"
"1899391","-104.70319375","40.42470274","1430",""," "," ","8Th","Street"," ",""," ","1430 8Th Street ","Greeley","80631","Weld"
"1899392","-104.70306067","40.42471258","1424",""," "," ","8Th","Street"," ",""," ","1424 8Th Street ","Greeley","80631","Weld"
"1899393","-104.74638929","40.42496179","733",""," "," ","41St","Avenue"," ",""," ","733 41St Avenue ","Greeley","80634","Weld"
"1899394","-104.72159014","40.42484233","2522",""," "," ","8Th","Street"," ",""," ","2522 8Th Street ","Greeley","80634","Weld"
"1899395","-104.72139211","40.42482967","2518",""," "," ","8Th","Street"," ",""," ","2518 8Th Street ","Greeley","80634","Weld"
"1899396","-104.72117951","40.42483587","2512",""," "," ","8Th","Street"," ",""," ","2512 8Th Street ","Greeley","80634","Weld"
"1899397","-104.72102263","40.42481194","2510",""," "," ","8Th","Street"," ",""," ","2510 8Th Street ","Greeley","80634","Weld"
"1899398","-104.7208253","40.4248354","2506",""," "," ","8Th","Street"," ",""," ","2506 8Th Street ","Greeley","80634","Weld"
"1899399","-104.72066787","40.42482862","2502",""," "," ","8Th","Street"," ",""," ","2502 8Th Street ","Greeley","80634","Weld"
"1899400","-104.76982168","40.42502819","5423",""," "," ","7Th Street","Road"," ",""," ","5423 7Th Street Road ","Greeley","80634","Weld"
"1899401","-104.74730227","40.42493398","735",""," "," ","41St Avenue","Court"," ",""," ","735 41St Avenue Court ","Greeley","80634","Weld"
"1899402","-104.74664736","40.4249018","732",""," "," ","41St Avenue","Court"," ",""," ","732 41St Avenue Court ","Greeley","80634","Weld"
"1899403","-104.74010661","40.4249299","804",""," "," ","37Th Avenue","Court"," ",""," ","804 37Th Avenue Court ","Greeley","80634","Weld"
"1899404","-104.72208015","40.42481476","808",""," "," ","26Th","Avenue"," ",""," ","808 26Th Avenue ","Greeley","80634","Weld"
"1899405","-104.73848391","40.42485694","803",""," "," ","36Th Avenue","Court"," ",""," ","803 36Th Avenue Court ","Greeley","80634","Weld"
"1899406","-104.73794395","40.42488869","3614",""," "," ","8Th","Street"," ",""," ","3614 8Th Street ","Greeley","80634","Weld"
"1899407","-104.73752173","40.42482973","801",""," "," ","36Th","Avenue"," ",""," ","801 36Th Avenue ","Greeley","80634","Weld"
"1899408","-104.7369898","40.42484475","802",""," "," ","36Th","Avenue"," ",""," ","802 36Th Avenue ","Greeley","80634","Weld"
"1899409","-104.73651483","40.42483805","803",""," "," ","35Th Avenue","Court"," ",""," ","803 35Th Avenue Court ","Greeley","80634","Weld"
"1899410","-104.73595888","40.42486429","804",""," "," ","35Th Avenue","Court"," ",""," ","804 35Th Avenue Court ","Greeley","80634","Weld"
"1899411","-104.73553173","40.42483748","805",""," "," ","35Th","Avenue"," ",""," ","805 35Th Avenue ","Greeley","80634","Weld"
"1899412","-104.6912134","40.4245873","804",""," "," ","8Th","Street"," ","Unit","10","804 8Th Street Unit 10","Greeley","80631","Weld"
"1899413","-104.75014635","40.42558634","717",""," "," ","44Th","Avenue"," ",""," ","717 44Th Avenue ","Greeley","80634","Weld"
"1899414","-104.72572194","40.42551258","725",""," "," ","28Th","Avenue"," ",""," ","725 28Th Avenue ","Greeley","80634","Weld"
"1899415","-104.74182878","40.4255476","3815",""," "," ","7Th Street","Road"," ",""," ","3815 7Th Street Road ","Greeley","80634","Weld"
"1899416","-104.70408423","40.42536662","710",""," "," ","15Th Avenue","Court"," ",""," ","710 15Th Avenue Court ","Greeley","80631","Weld"
"1899417","-104.70379066","40.4252072","1503",""," "," ","8Th","Street"," ",""," ","1503 8Th Street ","Greeley","80631","Weld"
"1899418","-104.70347979","40.42524059","1429",""," "," ","8Th","Street"," ",""," ","1429 8Th Street ","Greeley","80631","Weld"
"1899419","-104.70307353","40.42523476","1425",""," "," ","8Th","Street"," ",""," ","1425 8Th Street ","Greeley","80631","Weld"
"1899420","-104.70292172","40.425218","1423",""," "," ","8Th","Street"," ",""," ","1423 8Th Street ","Greeley","80631","Weld"
"1899421","-104.70269382","40.42524828","1421",""," "," ","8Th","Street"," ",""," ","1421 8Th Street ","Greeley","80631","Weld"
"1899422","-104.7024539","40.42526132","1409",""," "," ","8Th","Street"," ",""," ","1409 8Th Street ","Greeley","80631","Weld"
"1899423","-104.70232628","40.42522756","1407",""," "," ","8Th","Street"," ",""," ","1407 8Th Street ","Greeley","80631","Weld"
"1899424","-104.70215743","40.42521063","1405",""," "," ","8Th","Street"," ",""," ","1405 8Th Street ","Greeley","80631","Weld"
"1899425","-104.70193359","40.42523523","1403",""," "," ","8Th","Street"," ",""," ","1403 8Th Street ","Greeley","80631","Weld"
"1899426","-104.76667727","40.42568809","649",""," "," ","52Nd","Avenue"," ",""," ","649 52Nd Avenue ","Greeley","80634","Weld"
"1899427","-104.7420898","40.42552465","3819",""," "," ","7Th Street","Road"," ",""," ","3819 7Th Street Road ","Greeley","80634","Weld"
"1899428","-104.76602868","40.42567934","704",""," "," ","52Nd","Avenue"," ",""," ","704 52Nd Avenue ","Greeley","80634","Weld"
"1899429","-104.6840524","40.4250773","407",""," "," ","8Th","Street"," ",""," ","407 8Th Street ","Greeley","80631","Weld"
"1899430","-104.6838454","40.42505486","403",""," "," ","8Th","Street"," ",""," ","403 8Th Street ","Greeley","80631","Weld"
"1899431","-104.68586036","40.4250364","505",""," "," ","8Th","Street"," ",""," ","505 8Th Street ","Greeley","80631","Weld"
"1899432","-104.68430492","40.42504871","409",""," "," ","8Th","Street"," ",""," ","409 8Th Street ","Greeley","80631","Weld"
"1899433","-104.68606438","40.42504704","511",""," "," ","8Th","Street"," ",""," ","511 8Th Street ","Greeley","80631","Weld"
"1899434","-104.68567821","40.425041","501",""," "," ","8Th","Street"," ",""," ","501 8Th Street ","Greeley","80631","Weld"
"1899435","-104.68616665","40.42504752","513",""," "," ","8Th","Street"," ",""," ","513 8Th Street ","Greeley","80631","Weld"
"1899436","-104.68444941","40.42509169","411",""," "," ","8Th","Street"," ",""," ","411 8Th Street ","Greeley","80631","Weld"
"1899437","-104.68630652","40.4250654","515",""," "," ","8Th","Street"," ",""," ","515 8Th Street ","Greeley","80631","Weld"
"1899438","-104.68458231","40.42505009","415",""," "," ","8Th","Street"," ",""," ","415 8Th Street ","Greeley","80631","Weld"
"1899439","-104.68644828","40.42505088","517",""," "," ","8Th","Street"," ",""," ","517 8Th Street ","Greeley","80631","Weld"
"1899440","-104.68472387","40.42505437","419",""," "," ","8Th","Street"," ",""," ","419 8Th Street ","Greeley","80631","Weld"
"1899441","-104.69138695","40.42517685","807",""," "," ","8Th","Street"," ",""," ","807 8Th Street ","Greeley","80631","Weld"
"1899442","-104.68653794","40.42506278","519",""," "," ","8Th","Street"," ",""," ","519 8Th Street ","Greeley","80631","Weld"
"1899443","-104.69161143","40.42517825","813",""," "," ","8Th","Street"," ",""," ","813 8Th Street ","Greeley","80631","Weld"
"1899444","-104.68662579","40.42506707","521",""," "," ","8Th","Street"," ",""," ","521 8Th Street ","Greeley","80631","Weld"
"1899445","-104.68482291","40.42505314","423",""," "," ","8Th","Street"," ",""," ","423 8Th Street ","Greeley","80631","Weld"
"1899446","-104.68490344","40.42505707","425",""," "," ","8Th","Street"," ",""," ","425 8Th Street ","Greeley","80631","Weld"
"1899447","-104.68498651","40.42504163","427",""," "," ","8Th","Street"," ",""," ","427 8Th Street ","Greeley","80631","Weld"
"1899448","-104.68510715","40.42526069","722",""," "," ","5Th","Avenue"," ",""," ","722 5Th Avenue ","Greeley","80631","Weld"
"1899449","-104.68693899","40.42515846","531",""," "," ","8Th","Street"," ",""," ","531 8Th Street ","Greeley","80631","Weld"
"1899450","-104.70133819","40.42523706","712",""," "," ","14Th","Avenue"," ",""," ","712 14Th Avenue ","Greeley","80631","Weld"
"1899451","-104.70117131","40.42521637","1327",""," "," ","8Th","Street"," ",""," ","1327 8Th Street ","Greeley","80631","Weld"
"1899452","-104.70097903","40.42523363","1323",""," "," ","8Th","Street"," ",""," ","1323 8Th Street ","Greeley","80631","Weld"
"1899453","-104.70079945","40.42523192","1321",""," "," ","8Th","Street"," ",""," ","1321 8Th Street ","Greeley","80631","Weld"
"1899454","-104.70056687","40.42520677","1319",""," "," ","8Th","Street"," ",""," ","1319 8Th Street ","Greeley","80631","Weld"
"1899455","-104.70025707","40.42517157","1305",""," "," ","8Th","Street"," ",""," ","1305 8Th Street ","Greeley","80631","Weld"
"1899456","-104.70010269","40.42522526","711",""," "," ","13Th","Avenue"," ",""," ","711 13Th Avenue ","Greeley","80631","Weld"
"1899457","-104.74227811","40.42551294","3823",""," "," ","7Th Street","Road"," ",""," ","3823 7Th Street Road ","Greeley","80634","Weld"
"1899458","-104.69955042","40.4251742","1229",""," "," ","8Th","Street"," ",""," ","1229 8Th Street ","Greeley","80631","Weld"
"1899459","-104.69936558","40.42519532","1227",""," "," ","8Th","Street"," ",""," ","1227 8Th Street ","Greeley","80631","Weld"
"1899460","-104.69918607","40.42518788","1225",""," "," ","8Th","Street"," ",""," ","1225 8Th Street ","Greeley","80631","Weld"
"1899461","-104.69900143","40.42519185","1217",""," "," ","8Th","Street"," ",""," ","1217 8Th Street ","Greeley","80631","Weld"
"1899462","-104.6988346","40.42516734","1215",""," "," ","8Th","Street"," ",""," ","1215 8Th Street ","Greeley","80631","Weld"
"1899463","-104.69864257","40.42516363","1211",""," "," ","8Th","Street"," ",""," ","1211 8Th Street ","Greeley","80631","Weld"
"1899464","-104.6983192","40.42527391","1201",""," "," ","8Th","Street"," ",""," ","1201 8Th Street ","Greeley","80631","Weld"
"1899465","-104.76448421","40.42570462","800",""," "," ","51St","Avenue"," ",""," ","800 51St Avenue ","Greeley","80634","Weld"
"1899466","-104.69773719","40.42515498","1131",""," "," ","8Th","Street"," ",""," ","1131 8Th Street ","Greeley","80631","Weld"
"1899467","-104.6975573","40.42517995","1125",""," "," ","8Th","Street"," ",""," ","1125 8Th Street ","Greeley","80631","Weld"
"1899468","-104.69738745","40.42519926","1123",""," "," ","8Th","Street"," ",""," ","1123 8Th Street ","Greeley","80631","Weld"
"1899469","-104.69720787","40.42519754","1117",""," "," ","8Th","Street"," ",""," ","1117 8Th Street ","Greeley","80631","Weld"
"1899470","-104.69701364","40.42516903","1115",""," "," ","8Th","Street"," ",""," ","1115 8Th Street ","Greeley","80631","Weld"
"1899471","-104.69684871","40.42519409","1105",""," "," ","8Th","Street"," ",""," ","1105 8Th Street ","Greeley","80631","Weld"
"1899472","-104.69656116","40.42525239","1101",""," "," ","8Th","Street"," ",""," ","1101 8Th Street ","Greeley","80631","Weld"
"1899473","-104.75080765","40.42554989","4422",""," "," ","7Th","Street"," ",""," ","4422 7Th Street ","Greeley","80634","Weld"
"1899474","-104.71154335","40.4252465","2105",""," "," ","8Th","Street"," ",""," ","2105 8Th Street ","Greeley","80631","Weld"
"1899475","-104.71175283","40.42524112","2109",""," "," ","8Th","Street"," ",""," ","2109 8Th Street ","Greeley","80631","Weld"
"1899476","-104.74247656","40.42550668","3827",""," "," ","7Th Street","Road"," ",""," ","3827 7Th Street Road ","Greeley","80634","Weld"
"1899477","-104.73144436","40.42536791","803",""," "," ","31St","Avenue"," ",""," ","803 31St Avenue ","Greeley","80634","Weld"
"1899478","-104.75760097","40.42558283","4812",""," "," ","8Th","Street"," ",""," ","4812 8Th Street ","Greeley","80634","Weld"
"1899479","-104.76510307","40.42566601","801",""," "," ","51St","Avenue"," ",""," ","801 51St Avenue ","Greeley","80634","Weld"
"1899480","-104.76400202","40.42566437","803",""," "," ","50Th","Avenue"," ",""," ","803 50Th Avenue ","Greeley","80634","Weld"
"1899481","-104.75308385","40.42537062","514",""," "," ","46Th","Avenue"," ",""," ","514 46Th Avenue ","Greeley","80634","Weld"
"1899482","-104.74273096","40.42547793","3831",""," "," ","7Th Street","Road"," ",""," ","3831 7Th Street Road ","Greeley","80634","Weld"
"1899483","-104.75161338","40.42550565","4520",""," "," ","6Th","Street"," ",""," ","4520 6Th Street ","Greeley","80634","Weld"
"1899484","-104.75321425","40.4254803","508",""," "," ","46Th","Avenue"," ",""," ","508 46Th Avenue ","Greeley","80634","Weld"
"1899485","-104.75227837","40.42556897","4515",""," "," ","6Th","Street"," ",""," ","4515 6Th Street ","Greeley","80634","Weld"
"1899486","-104.74297797","40.42545047","3835",""," "," ","7Th Street","Road"," ",""," ","3835 7Th Street Road ","Greeley","80634","Weld"
"1899487","-104.74314253","40.42543736","3839",""," "," ","7Th Street","Road"," ",""," ","3839 7Th Street Road ","Greeley","80634","Weld"
"1899488","-104.75698419","40.42557654","717",""," "," ","47Th Avenue","Court"," ",""," ","717 47Th Avenue Court ","Greeley","80634","Weld"
"1899489","-104.74956957","40.42548419","724",""," "," ","43Rd Avenue","Court"," ",""," ","724 43Rd Avenue Court ","Greeley","80634","Weld"
"1899490","-104.71641914","40.42529379","2309",""," "," ","8Th","Street"," ",""," ","2309 8Th Street ","Greeley","80634","Weld"
"1899491","-104.71616135","40.42529205","723",""," "," ","23Rd","Avenue"," ",""," ","723 23Rd Avenue ","Greeley","80634","Weld"
"1899492","-104.74338969","40.42545521","3843",""," "," ","7Th Street","Road"," ",""," ","3843 7Th Street Road ","Greeley","80634","Weld"
"1899493","-104.75029967","40.42541721","719",""," "," ","44Th","Avenue"," ",""," ","719 44Th Avenue ","Greeley","80634","Weld"
"1899494","-104.74883831","40.42553664","727",""," "," ","43Rd","Avenue"," ",""," ","727 43Rd Avenue ","Greeley","80634","Weld"
"1899495","-104.7563948","40.42554499","718",""," "," ","47Th Avenue","Court"," ",""," ","718 47Th Avenue Court ","Greeley","80634","Weld"
"1899496","-104.70403956","40.42520047","1507",""," "," ","8Th","Street"," ",""," ","1507 8Th Street ","Greeley","80631","Weld"
"1899497","-104.73047563","40.42529606","3036",""," "," ","8Th","Street"," ",""," ","3036 8Th Street ","Greeley","80634","Weld"
"1899498","-104.72573352","40.42533827","731",""," "," ","28Th","Avenue"," ",""," ","731 28Th Avenue ","Greeley","80634","Weld"
"1899499","-104.72956301","40.42536008","814",""," "," ","30Th Avenue","Court"," ",""," ","814 30Th Avenue Court ","Greeley","80634","Weld"
"1899500","-104.68516038","40.42503626","431",""," "," ","8Th","Street"," ",""," ","431 8Th Street ","Greeley","80631","Weld"
"1899501","-104.75098142","40.42541381","4426",""," "," ","7Th","Street"," ",""," ","4426 7Th Street ","Greeley","80634","Weld"
"1899502","-104.75775378","40.4254598","4816",""," "," ","8Th","Street"," ",""," ","4816 8Th Street ","Greeley","80634","Weld"
"1899503","-104.71558621","40.4253228","2231",""," "," ","8Th","Street"," ",""," ","2231 8Th Street ","Greeley","80631","Weld"
"1899504","-104.76451454","40.42549752","806",""," "," ","51St","Avenue"," ",""," ","806 51St Avenue ","Greeley","80634","Weld"
"1899505","-104.7444948","40.42524812","720",""," "," ","40Th","Avenue"," ",""," ","720 40Th Avenue ","Greeley","80634","Weld"
"1899506","-104.75287407","40.42526262","520",""," "," ","46Th","Avenue"," ",""," ","520 46Th Avenue ","Greeley","80634","Weld"
"1899507","-104.75216077","40.4254146","4519",""," "," ","6Th","Street"," ",""," ","4519 6Th Street ","Greeley","80634","Weld"
"1899508","-104.76664351","40.42545103","705",""," "," ","52Nd","Avenue"," ",""," ","705 52Nd Avenue ","Greeley","80634","Weld"
"1899509","-104.65709985","40.42268067","1490","","East"," ","8Th","Street"," ",""," ","1490 East 8Th Street ","Greeley","80631","Weld"
"1899510","-104.76517024","40.42549558","807",""," "," ","51St","Avenue"," ",""," ","807 51St Avenue ","Greeley","80634","Weld"
"1899511","-104.76406285","40.42546122","809",""," "," ","50Th","Avenue"," ",""," ","809 50Th Avenue ","Greeley","80634","Weld"
"1899512","-104.7494253","40.42535278","728",""," "," ","43Rd Avenue","Court"," ",""," ","728 43Rd Avenue Court ","Greeley","80634","Weld"
"1899513","-104.75045225","40.42531671","805",""," "," ","44Th","Avenue"," ",""," ","805 44Th Avenue ","Greeley","80634","Weld"
"1899514","-104.74067152","40.42526339","3702",""," "," ","7Th Street","Road"," ",""," ","3702 7Th Street Road ","Greeley","80634","Weld"
"1899515","-104.69218789","40.42557576","822",""," "," ","7Th","Street"," ",""," ","822 7Th Street ","Greeley","80631","Weld"
"1899516","-104.76345833","40.42541532","4990",""," "," ","8Th","Street"," ",""," ","4990 8Th Street ","Greeley","80634","Weld"
"1899517","-104.76004124","40.42536801","4912",""," "," ","8Th","Street"," ",""," ","4912 8Th Street ","Greeley","80634","Weld"
"1899518","-104.76027624","40.42538117","4918",""," "," ","8Th","Street"," ",""," ","4918 8Th Street ","Greeley","80634","Weld"
"1899519","-104.76054886","40.4254071","4924",""," "," ","8Th","Street"," ",""," ","4924 8Th Street ","Greeley","80634","Weld"
"1899520","-104.76082082","40.42540245","4930",""," "," ","8Th","Street"," ",""," ","4930 8Th Street ","Greeley","80634","Weld"
"1899521","-104.76108918","40.42539391","4936",""," "," ","8Th","Street"," ",""," ","4936 8Th Street ","Greeley","80634","Weld"
"1899522","-104.76135386","40.42539683","4942",""," "," ","8Th","Street"," ",""," ","4942 8Th Street ","Greeley","80634","Weld"
"1899523","-104.7659667","40.42541127","710",""," "," ","52Nd","Avenue"," ",""," ","710 52Nd Avenue ","Greeley","80634","Weld"
"1899524","-104.76162134","40.42536927","4948",""," "," ","8Th","Street"," ",""," ","4948 8Th Street ","Greeley","80634","Weld"
"1899525","-104.76187345","40.42537974","4954",""," "," ","8Th","Street"," ",""," ","4954 8Th Street ","Greeley","80634","Weld"
"1899526","-104.76318838","40.4253869","4984",""," "," ","8Th","Street"," ",""," ","4984 8Th Street ","Greeley","80634","Weld"
"1899527","-104.76213298","40.42539595","4960",""," "," ","8Th","Street"," ",""," ","4960 8Th Street ","Greeley","80634","Weld"
"1899528","-104.75697201","40.42539421","723",""," "," ","47Th Avenue","Court"," ",""," ","723 47Th Avenue Court ","Greeley","80634","Weld"
"1899529","-104.76239251","40.42541026","4966",""," "," ","8Th","Street"," ",""," ","4966 8Th Street ","Greeley","80634","Weld"
"1899530","-104.75799925","40.42534386","4820",""," "," ","8Th","Street"," ",""," ","4820 8Th Street ","Greeley","80634","Weld"
"1899531","-104.76266033","40.4253541","4972",""," "," ","8Th","Street"," ",""," ","4972 8Th Street ","Greeley","80634","Weld"
"1899532","-104.76288699","40.42537208","4978",""," "," ","8Th","Street"," ",""," ","4978 8Th Street ","Greeley","80634","Weld"
"1899533","-104.75947409","40.42536932","4844",""," "," ","8Th","Street"," ",""," ","4844 8Th Street ","Greeley","80634","Weld"
"1899534","-104.72954578","40.42525357","818",""," "," ","30Th Avenue","Court"," ",""," ","818 30Th Avenue Court ","Greeley","80634","Weld"
"1899535","-104.74514549","40.42520813","719",""," "," ","40Th","Avenue"," ",""," ","719 40Th Avenue ","Greeley","80634","Weld"
"1899536","-104.74883491","40.42533097","731",""," "," ","43Rd","Avenue"," ",""," ","731 43Rd Avenue ","Greeley","80634","Weld"
"1899537","-104.75926025","40.42534414","4840",""," "," ","8Th","Street"," ",""," ","4840 8Th Street ","Greeley","80634","Weld"
"1899538","-104.75115409","40.425302","4430",""," "," ","7Th","Street"," ",""," ","4430 7Th Street ","Greeley","80634","Weld"
"1899539","-104.69111774","40.42516026","801",""," "," ","8Th","Street"," ",""," ","801 8Th Street ","Greeley","80631","Weld"
"1899540","-104.75899957","40.4253494","4836",""," "," ","8Th","Street"," ",""," ","4836 8Th Street ","Greeley","80634","Weld"
