"607713","-107.59803349","38.86944384","322"," "," ","","Grand","Avenue"," ","APT","B","322 Grand Avenue APT B","Paonia","","Delta"
"607714","-107.59818343","38.86945067","322"," "," ","","Grand","Avenue"," ","APT","C","322 Grand Avenue APT C","Paonia","","Delta"
"607716","-107.75958857","38.79961501","32174",""," ","Hwy","92"," "," "," "," ","32174 Hwy 92 ","Hotchkiss","","Delta"
"607717","-107.76060384","38.79964327","32114",""," ","Hwy","92"," "," ",""," ","32114 Hwy 92 ","Hotchkiss","","Delta"
"607718","-107.59061228","38.86930072","321"," "," ","","Oak","Avenue"," "," "," ","321 Oak Avenue ","Paonia","","Delta"
"607719","-107.60020774","38.86945662","321"," "," ","","Niagara","Avenue"," ",""," ","321 Niagara Avenue ","Paonia","","Delta"
"607720","-107.59888899","38.86941232","321"," "," ","","Main","Avenue"," ",""," ","321 Main Avenue ","Paonia","","Delta"
"607721","-108.06729452","38.74489348","321"," ","East","","2Nd","Street"," ","UNIT","B","321 East 2Nd Street UNIT B","Delta","","Delta"
"607722","-108.06729568","38.7447877","321"," ","East","","2Nd","Street"," ","UNIT","A","321 East 2Nd Street UNIT A","Delta","","Delta"
"607723","-107.58937234","38.86933739","321"," "," ","","Delta","Avenue"," ","UNIT","B","321 Delta Avenue UNIT B","Paonia","","Delta"
"607724","-107.58949534","38.86927452","321"," "," ","","Delta","Avenue"," ","UNIT","A","321 Delta Avenue UNIT A","Paonia","","Delta"
"607725","-107.7610413","38.79950278","32070",""," ","Hwy","92"," "," "," "," ","32070 Hwy 92 ","Hotchkiss","","Delta"
"607726","-107.76198441","38.79976794","32062",""," ","Hwy","92"," "," "," "," ","32062 Hwy 92 ","Hotchkiss","","Delta"
"607727","-107.76242318","38.80055574","32037",""," ","Hwy","92"," "," ",""," ","32037 Hwy 92 ","Hotchkiss","","Delta"
"607728","-107.72456278","38.79821638","302"," ","West","","Hotchkiss","Avenue"," "," "," ","302 West Hotchkiss Avenue ","Hotchkiss","","Delta"
"607729","-107.93031991","38.89400976","320"," ","South West","","8Th","Avenue"," "," "," ","320 South West 8Th Avenue ","Cedaredge","","Delta"
"607730","-107.9255992","38.89770794","320"," ","South West","","2Nd","Street"," ","UNIT","1","320 South West 2Nd Street UNIT 1","Cedaredge","","Delta"
"607731","-107.92560756","38.89775641","320"," ","South West","","2Nd","Street"," ","UNIT","2","320 South West 2Nd Street UNIT 2","Cedaredge","","Delta"
"607732","-107.92561824","38.89783678","320"," ","South West","","2Nd","Street"," ","UNIT","3","320 South West 2Nd Street UNIT 3","Cedaredge","","Delta"
"607733","-107.92562518","38.89791484","320"," ","South West","","2Nd","Street"," ","UNIT","4","320 South West 2Nd Street UNIT 4","Cedaredge","","Delta"
"607734","-107.92563524","38.8979771","320"," ","South West","","2Nd","Street"," ","UNIT","5","320 South West 2Nd Street UNIT 5","Cedaredge","","Delta"
"607735","-107.5955976","38.86925826","320"," "," ","","Poplar","Avenue"," "," "," ","320 Poplar Avenue ","Paonia","","Delta"
"607736","-107.59681947","38.86925986","320"," "," ","","Onarga","Avenue"," "," "," ","320 Onarga Avenue ","Paonia","","Delta"
"607737","-107.92616956","38.90761464","320"," ","NW","","Elm","Avenue"," ",""," ","320 NW Elm Avenue ","Cedaredge","","Delta"
"607738","-108.06777818","38.74262676","320"," "," ","","Grand","Avenue"," "," "," ","320 Grand Avenue ","Delta","","Delta"
"607739","-107.59805895","38.86929003","320"," "," ","","Grand","Avenue"," "," "," ","320 Grand Avenue ","Paonia","","Delta"
"607740","-107.59560246","38.8670933","320"," "," ","","2Nd","Street"," ","UNIT","2","320 2Nd Street UNIT 2","Paonia","","Delta"
"607741","-107.59562176","38.86709111","320"," "," ","","2Nd","Street"," ","UNIT","1","320 2Nd Street UNIT 1","Paonia","","Delta"
"607742","-107.58448756","38.87203705","32"," "," ","","Pan American","Avenue"," "," "," ","32 Pan American Avenue ","Paonia","","Delta"
"607743","-107.58832762","38.86912969","319"," "," ","","Rio Grande","Avenue"," "," "," ","319 Rio Grande Avenue ","Paonia","","Delta"
"607744","-107.59522004","38.86923203","319"," "," ","","Poplar","Avenue"," "," "," ","319 Poplar Avenue ","Paonia","","Delta"
"607745","-107.59161408","38.86921339","319"," "," ","","Orchard","Avenue"," ",""," ","319 Orchard Avenue ","Paonia","","Delta"
"607746","-107.59061555","38.86915272","319"," "," ","","Oak","Avenue"," ",""," ","319 Oak Avenue ","Paonia","","Delta"
"607747","-108.0662878","38.78045951","870"," "," ","","1575","Road"," ","HANGER","200","870 1575 Road HANGER 200","Delta","","Delta"
"607748","-108.06647854","38.78058812","870"," "," ","","1575","Road"," ","HANGER","208","870 1575 Road HANGER 208","Delta","","Delta"
"607749","-108.06595658","38.78101457","874"," "," ","","1575","Road"," ","HANGER","258","874 1575 Road HANGER 258","Delta","","Delta"
"607750","-108.0653834","38.78141925","874"," "," ","","1575","Road"," ","HANGER","295","874 1575 Road HANGER 295","Delta","","Delta"
"607751","-108.06856732","38.77830648","870"," "," ","","1575","Road"," ","HANGER","118","870 1575 Road HANGER 118","Delta","","Delta"
"607752","-108.06859537","38.7781565","870"," "," ","","1575","Road"," ","HANGER","114","870 1575 Road HANGER 114","Delta","","Delta"
"607753","-108.06861953","38.77800984","870"," "," ","","1575","Road"," ","HANGER","106","870 1575 Road HANGER 106","Delta","","Delta"
"607754","-108.06862821","38.7778667","870"," "," ","","1575","Road"," ","HANGER","100","870 1575 Road HANGER 100","Delta","","Delta"
"607755","-108.06888052","38.77834393","870"," "," ","","1575","Road"," ","HANGER","119","870 1575 Road HANGER 119","Delta","","Delta"
"607756","-108.0680877","38.78006423","870"," "," ","","1575","Road"," ","HANGER","182","870 1575 Road HANGER 182","Delta","","Delta"
"607757","-108.06810322","38.77994586","870"," "," ","","1575","Road"," ","HANGER","178","870 1575 Road HANGER 178","Delta","","Delta"
"607758","-108.06813768","38.77967684","870"," "," ","","1575","Road"," ","HANGER","168","870 1575 Road HANGER 168","Delta","","Delta"
"607759","-108.06812428","38.77981186","870"," "," ","","1575","Road"," ","HANGER","172","870 1575 Road HANGER 172","Delta","","Delta"
"607760","-108.06867615","38.78007863","870"," "," ","","1575","Road"," ","HANGER","181","870 1575 Road HANGER 181","Delta","","Delta"
"607761","-108.06868918","38.77989116","870"," "," ","","1575","Road"," ","HANGER","175","870 1575 Road HANGER 175","Delta","","Delta"
"607762","-108.06710711","38.78006652","870"," "," ","","1575","Road"," ","HANGER","207","870 1575 Road HANGER 207","Delta","","Delta"
"607763","-107.59214083","38.86917258","318"," "," ","","Orchard","Avenue"," "," "," ","318 Orchard Avenue ","Paonia","","Delta"
"607764","-107.59328742","38.86919903","318"," "," ","","North Fork","Avenue"," "," "," ","318 North Fork Avenue ","Paonia","","Delta"
"607765","-107.59936542","38.86932714","318"," "," ","","Main","Avenue"," "," "," ","318 Main Avenue ","Paonia","","Delta"
"607766","-107.6084246","38.70644499","318"," "," ","","Greenwood","Avenue"," "," "," ","318 Greenwood Avenue ","Crawford","","Delta"
"607767","-107.60832469","38.702659","318"," "," ","","Cedar","Avenue"," ",""," ","318 Cedar Avenue ","Crawford","","Delta"
"607769","-107.64196902","38.83380867","12302"," "," ","","Clawson","Road"," ","HANGER","205","12302 Clawson Road HANGER 205","Paonia","","Delta"
"607770","-107.64177232","38.83385641","12302"," "," ","","Clawson","Road"," ","HANGER","225","12302 Clawson Road HANGER 225","Paonia","","Delta"
"607771","-107.64160226","38.83387743","12302"," "," ","","Clawson","Road"," ","HANGER","245","12302 Clawson Road HANGER 245","Paonia","","Delta"
"607772","-107.64117732","38.83358366","12302"," "," ","","Clawson","Road"," ","HANGER","151","12302 Clawson Road HANGER 151","Paonia","","Delta"
"607773","-107.6413388","38.83353062","12302"," "," ","","Clawson","Road"," ","HANGER","141","12302 Clawson Road HANGER 141","Paonia","","Delta"
"607774","-107.64150326","38.83347514","12302"," "," ","","Clawson","Road"," ","HANGER","131","12302 Clawson Road HANGER 131","Paonia","","Delta"
"607775","-107.64167232","38.83342076","12302"," "," ","","Clawson","Road"," ","HANGER","121","12302 Clawson Road HANGER 121","Paonia","","Delta"
"607776","-107.767904","38.80042972","31733",""," ","Hwy","92"," "," "," "," ","31733 Hwy 92 ","Hotchkiss","","Delta"
"607777","-107.76875971","38.81523166","31709","","","","L","Road","","UNIT","B","31709 L Road UNIT B","Hotchkiss","","Delta"
"607778","-107.76861101","38.81521311","31709","","","","L","Road","","UNIT","A","31709 L Road UNIT A","Hotchkiss","","Delta"
