"1968077","-104.96514027","40.04631795","3155",""," "," ","Sweetgrass","Parkway"," ",""," ","3155 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968078","-104.96618075","40.04626914","3151",""," "," ","Meadowbrook","Place"," ",""," ","3151 Meadowbrook Place ","Dacono","80514","Weld"
"1968079","-104.96733717","40.04626933","3073",""," "," ","Meadowbrook","Place"," ",""," ","3073 Meadowbrook Place ","Dacono","80514","Weld"
"1968080","-104.9665619","40.04621395","3078",""," "," ","Meadowbrook","Place"," ",""," ","3078 Meadowbrook Place ","Dacono","80514","Weld"
"1968081","-104.96543675","40.04620437","3142",""," "," ","Meadowbrook","Place"," ",""," ","3142 Meadowbrook Place ","Dacono","80514","Weld"
"1968082","-104.96503946","40.04619324","3145",""," "," ","Sweetgrass","Parkway"," ",""," ","3145 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968083","-104.96605819","40.04614875","3141",""," "," ","Meadowbrook","Place"," ",""," ","3141 Meadowbrook Place ","Dacono","80514","Weld"
"1968084","-104.96721184","40.04612826","3075",""," "," ","Meadowbrook","Place"," ",""," ","3075 Meadowbrook Place ","Dacono","80514","Weld"
"1968085","-104.9664551","40.04610334","3080",""," "," ","Meadowbrook","Place"," ",""," ","3080 Meadowbrook Place ","Dacono","80514","Weld"
"1968086","-104.9653318","40.04610712","3132",""," "," ","Meadowbrook","Place"," ",""," ","3132 Meadowbrook Place ","Dacono","80514","Weld"
"1968087","-104.9648966","40.04608675","3135",""," "," ","Sweetgrass","Parkway"," ",""," ","3135 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968088","-104.96596807","40.04604118","3131",""," "," ","Meadowbrook","Place"," ",""," ","3131 Meadowbrook Place ","Dacono","80514","Weld"
"1968089","-104.96707448","40.04599967","3077",""," "," ","Meadowbrook","Place"," ",""," ","3077 Meadowbrook Place ","Dacono","80514","Weld"
"1968090","-104.96634369","40.04599507","3082",""," "," ","Meadowbrook","Place"," ",""," ","3082 Meadowbrook Place ","Dacono","80514","Weld"
"1968091","-104.96481373","40.04596672","3125",""," "," ","Sweetgrass","Parkway"," ",""," ","3125 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968092","-104.96525074","40.04597335","3122",""," "," ","Meadowbrook","Place"," ",""," ","3122 Meadowbrook Place ","Dacono","80514","Weld"
"1968093","-104.96588723","40.04591535","3121",""," "," ","Meadowbrook","Place"," ",""," ","3121 Meadowbrook Place ","Dacono","80514","Weld"
"1968094","-104.96624571","40.04586512","3084",""," "," ","Meadowbrook","Place"," ",""," ","3084 Meadowbrook Place ","Dacono","80514","Weld"
"1968095","-104.96475491","40.04583301","3115",""," "," ","Sweetgrass","Parkway"," ",""," ","3115 Sweetgrass Parkway ","Dacono","80514","Weld"
