679212,031-004770-363563,NULL,-104.93203744,39.67828777,4770,NULL,East,NULL,Evans,Avenue,NULL,NULL,NULL,4770 East Evans Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5C788082A63B5AC0B894D224D2D64340
679213,031-001120-363564,NULL,-105.00217865,39.73033380,1120,NULL,West,NULL,9Th,Avenue,NULL,NULL,NULL,1120 West 9Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6089A1B123405AC0C829DA8C7BDD4340
679214,031-019595-363565,NULL,-104.75807010,39.77535982,19595,NULL,East,NULL,Mitchell,Drive,NULL,NULL,NULL,19595 East Mitchell Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C90F57B3284305AC038FFD1FF3EE34340
679215,031-003930-363566,NULL,-105.05060388,39.77179319,3930,NULL,North,NULL,Yates,Street,NULL,NULL,NULL,3930 North Yates Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6CE9F91C3D435AC0A002DF28CAE24340
679216,031-003926-363567,NULL,-105.05060475,39.77165736,3926,NULL,North,NULL,Yates,Street,NULL,NULL,NULL,3926 North Yates Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCCDAA203D435AC0E0D879A9C5E24340
679217,031-002995-363568,NULL,-105.02420770,39.66704393,2995,NULL,West,NULL,Yale,Avenue,NULL,NULL,NULL,2995 West Yale Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24D9F79C8C415AC018D9CBAC61D54340
679218,031-000195-363569,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,303,195 South Pennsylvania Street Unit 303,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679219,031-000195-363570,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,302,195 South Pennsylvania Street Unit 302,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679220,031-000195-363571,NULL,-104.98172202,39.71317705,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,301,195 South Pennsylvania Street Unit 301,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC00798BD43E5AC08070C16349DB4340
679221,031-000195-363572,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,207,195 South Pennsylvania Street Unit 207,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679222,031-000195-363573,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,206,195 South Pennsylvania Street Unit 206,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679223,031-000195-363574,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,205,195 South Pennsylvania Street Unit 205,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679224,031-000195-363575,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,203,195 South Pennsylvania Street Unit 203,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679225,031-000195-363576,NULL,-104.98172202,39.71317705,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,201,195 South Pennsylvania Street Unit 201,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC00798BD43E5AC08070C16349DB4340
679226,031-000195-363577,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,305,195 South Pennsylvania Street Unit 305,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679227,031-002366-363578,NULL,-104.91383274,39.67369922,2366,NULL,South,NULL,Locust,Street,NULL,NULL,NULL,2366 South Locust Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84A5C13A7C3A5AC0685DAFC53BD64340
679228,031-006433-363579,NULL,-104.91354005,39.67320731,6433,NULL,East,NULL,Wesley,Avenue,NULL,NULL,NULL,6433 East Wesley Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF0484477773A5AC0B08A379F2BD64340
679229,031-006453-363580,NULL,-104.91332699,39.67319595,6453,NULL,East,NULL,Wesley,Avenue,NULL,NULL,NULL,6453 East Wesley Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C88608BF9733A5AC0601736512BD64340
679230,031-006461-363581,NULL,-104.91318191,39.67319752,6461,NULL,East,NULL,Wesley,Avenue,NULL,NULL,NULL,6461 East Wesley Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C44F4A596713A5AC0E8DE1C4B2BD64340
679231,031-006401-363582,NULL,-104.91390539,39.67319770,6401,NULL,East,NULL,Wesley,Avenue,NULL,NULL,NULL,6401 East Wesley Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C7E76677D3A5AC098AC44522BD64340
679232,031-006457-363583,NULL,-104.91325891,39.67319447,6457,NULL,East,NULL,Wesley,Avenue,NULL,NULL,NULL,6457 East Wesley Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF402A7CF723A5AC058E434372BD64340
679233,031-006409-363584,NULL,-104.91382731,39.67319617,6409,NULL,East,NULL,Wesley,Avenue,NULL,NULL,NULL,6409 East Wesley Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7820A71F7C3A5AC0D827FF4E2BD64340
679234,031-004872-363585,NULL,-105.04972875,39.73385616,4872,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4872 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA893C1BE2E435AC058CC1B09EFDD4340
679235,031-004818-363586,NULL,-105.04927883,39.73383443,4818,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4818 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C607D4A6827435AC0B0627742EEDD4340
679236,031-004816-363587,NULL,-105.04921401,39.73383418,4816,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4816 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2002F44C26435AC0B0554D40EEDD4340
679237,031-004814-363588,NULL,-105.04914736,39.73383107,4814,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4814 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40A3944025435AC008363627EEDD4340
679238,031-004825-363589,NULL,-105.04876695,39.73420484,4825,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4825 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C488CBBFA1E435AC060BFE06DFADD4340
679239,031-004832-363590,NULL,-105.04941797,39.73382178,4832,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4832 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7C7644AE29435AC0787CC9D3EDDD4340
679240,031-004836-363591,NULL,-105.04951910,39.73382217,4836,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4836 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C60E7D54F2B435AC070ADFBD6EDDD4340
679241,031-004834-363592,NULL,-105.04948877,39.73382108,4834,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,4834 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C147789D82A435AC0109A11D6EDDD4340
679242,031-000620-363593,NULL,-104.98242521,39.70522919,620,NULL,South,NULL,Logan,Street,NULL,NULL,NULL,620 South Logan Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2080EA0BE03E5AC01016FFF844DA4340
679243,031-008012-363594,NULL,-104.89490914,39.75861448,8012,NULL,East,NULL,29Th,Place,NULL,NULL,NULL,8012 East 29Th Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF473E22946395AC0E08F13471AE14340
679244,031-007972-363595,NULL,-104.89557618,39.75883744,7972,NULL,East,NULL,29Th,Place,NULL,NULL,NULL,7972 East 29Th Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C94407A2551395AC0C0714E9621E14340
679245,031-004501-363596,NULL,-104.95855698,39.77908824,4501,NULL,North,NULL,Josephine,Street,NULL,NULL,NULL,4501 North Josephine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF41C60FF583D5AC0089AD529B9E34340
679246,031-002051-363597,NULL,-105.00374746,39.75439412,2051,NULL,NULL,NULL,16Th,Street,NULL,NULL,NULL,2051 16Th Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C446FFD633D405AC0C06FEBF78FE04340
679247,031-000195-363598,NULL,-104.98185440,39.71315305,195,NULL,South,NULL,Pennsylvania,Street,NULL,Unit,306,195 South Pennsylvania Street Unit 306,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24BADBB3D63E5AC0B83F5F9948DB4340
679248,031-002326-363599,NULL,-104.95889869,39.76432042,2326,NULL,East,NULL,Bruce Randolph,Avenue,NULL,NULL,NULL,2326 East Bruce Randolph Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4C949E985E3D5AC098A26140D5E14340
679249,031-001463-363600,NULL,-105.05001649,39.73964403,1463,NULL,North,NULL,Xavier,Street,NULL,NULL,NULL,1463 North Xavier Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC073087F33435AC0508E5CB3ACDE4340
679250,031-001362-363601,NULL,-105.04964244,39.73775023,1362,NULL,North,NULL,Xavier,Street,NULL,NULL,NULL,1362 North Xavier Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C680064582D435AC060F75E956EDE4340
679251,031-001354-363602,NULL,-105.04953578,39.73765021,1354,NULL,North,NULL,Xavier,Street,NULL,NULL,NULL,1354 North Xavier Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C087EA19B2B435AC0306DED546BDE4340
679252,031-000374-363603,NULL,-104.99847914,39.72239682,374,NULL,North,NULL,Santa Fe,Drive,NULL,NULL,NULL,374 North Santa Fe Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C984AC71BE73F5AC0B81E3C8277DC4340
679253,031-000366-363604,NULL,-104.99847635,39.72222664,366,NULL,North,NULL,Santa Fe,Drive,NULL,NULL,NULL,366 North Santa Fe Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18BB0F03E73F5AC0408937EE71DC4340
679254,031-000364-363605,NULL,-104.99847797,39.72218642,364,NULL,North,NULL,Santa Fe,Drive,NULL,NULL,NULL,364 North Santa Fe Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C28903413E73F5AC070D0EC9470DC4340
679255,031-001554-363606,NULL,-105.00992756,39.71288897,1554,NULL,West,NULL,Cedar,Avenue,NULL,NULL,NULL,1554 West Cedar Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CEC7097A4A2405AC070FE84F23FDB4340
679256,031-000043-363607,NULL,-105.00040715,39.71740322,43,NULL,North,NULL,Kalamath,Street,NULL,NULL,NULL,43 North Kalamath Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40899EAD06405AC018B3F7DFD3DB4340
679257,031-000211-363608,NULL,-104.97931895,39.71967630,211,NULL,North,NULL,Washington,Street,NULL,NULL,NULL,211 North Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4CDB7324AD3E5AC098C3D4541EDC4340
679258,031-000221-363609,NULL,-104.97930883,39.71980201,221,NULL,North,NULL,Washington,Street,NULL,NULL,NULL,221 North Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC474B302AD3E5AC0D8B8E67722DC4340
679259,031-001585-363610,NULL,-104.93744333,39.74124874,1585,NULL,North,NULL,Bellaire,Street,NULL,NULL,NULL,1585 North Bellaire Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C20D3CF0BFF3B5AC0485B6C32E1DE4340
679260,031-002639-363611,NULL,-105.01995651,39.76211643,2639,NULL,West,NULL,32Nd,Avenue,NULL,NULL,NULL,2639 West 32Nd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C243089F246415AC0C0EB110F8DE14340
679261,031-000315-363612,NULL,-104.99211206,39.73397930,315,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,315 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C206455C17E3F5AC05047EF0AF3DD4340
679262,031-000305-363613,NULL,-104.99189355,39.73397740,305,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,305 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE486A1337B3F5AC0E03B1503F3DD4340
679263,031-000313-363614,NULL,-104.99206760,39.73398101,313,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,313 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CACB84C0E7E3F5AC0F8FB6A20F3DD4340
679264,031-000319-363615,NULL,-104.99219355,39.73397869,319,NULL,West,NULL,11Th,Avenue,NULL,NULL,NULL,319 West 11Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8A05218803F5AC02057E50DF3DD4340
679265,031-000384-363616,NULL,-104.97672148,39.70954273,384,NULL,South,NULL,Emerson,Street,NULL,NULL,NULL,384 South Emerson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF894C994823E5AC0C0FB7B47D2DA4340
679266,031-000388-363617,NULL,-104.97655345,39.70943344,388,NULL,South,NULL,Emerson,Street,NULL,NULL,NULL,388 South Emerson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2CDB79DB7F3E5AC0785C24BFCEDA4340
679267,031-000386-363618,NULL,-104.97663207,39.70946659,386,NULL,South,NULL,Emerson,Street,NULL,NULL,NULL,386 South Emerson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE81A6D22813E5AC008636AD6CFDA4340
679268,031-002105-363619,NULL,-104.97491685,39.67834191,2105,NULL,South,NULL,Corona,Street,NULL,NULL,NULL,2105 South Corona Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C08669F09653E5AC0E82E5BE8D3D64340
679269,031-000805-363620,NULL,-104.97595777,39.70180196,805,NULL,South,NULL,Ogden,Street,NULL,NULL,NULL,805 South Ogden Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C50076C13763E5AC0301A7AAAD4D94340
679270,031-000803-363621,NULL,-104.97595846,39.70184265,803,NULL,South,NULL,Ogden,Street,NULL,NULL,NULL,803 South Ogden Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0770A21763E5AC0B8D60D04D6D94340
679271,031-000807-363622,NULL,-104.97595706,39.70176435,807,NULL,South,NULL,Ogden,Street,NULL,NULL,NULL,807 South Ogden Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4831A014763E5AC080281868D3D94340
679272,031-000302-363623,NULL,-104.97905503,39.71098000,302,NULL,South,NULL,Washington,Street,NULL,NULL,NULL,302 South Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84F485D7A83E5AC0E81CA86501DB4340
679273,031-000306-363624,NULL,-104.97905786,39.71091779,306,NULL,South,NULL,Washington,Street,NULL,NULL,NULL,306 South Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C589E65E8A83E5AC028352054FFDA4340
679274,031-000304-363625,NULL,-104.97905649,39.71094249,304,NULL,South,NULL,Washington,Street,NULL,NULL,NULL,304 South Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8F8B7D8A83E5AC030943D2300DB4340
679275,031-004106-363626,NULL,-105.01109983,39.77316794,4106,NULL,North,NULL,Tejon,Street,NULL,NULL,NULL,4106 North Tejon Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6C500CDAB5405AC008DD3F32F7E24340
679276,031-001327-363627,NULL,-104.98436783,39.69241479,1327,NULL,South,NULL,Grant,Street,NULL,NULL,NULL,1327 South Grant Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7014BBDEFF3E5AC078E59E0EA1D84340
679277,031-001808-363628,NULL,-104.96066152,39.74510073,1808,NULL,North,NULL,Gaylord,Street,NULL,Unit,301,1808 North Gaylord Street Unit 301,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8496E7A7B3D5AC0387EED755FDF4340
679278,031-001808-363629,NULL,-104.96066152,39.74510073,1808,NULL,North,NULL,Gaylord,Street,NULL,Unit,201,1808 North Gaylord Street Unit 201,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8496E7A7B3D5AC0387EED755FDF4340
679279,031-000220-363630,NULL,-104.98129195,39.71978063,220,NULL,North,NULL,Pennsylvania,Street,NULL,NULL,NULL,220 North Pennsylvania Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40E37083CD3E5AC0781D13C421DC4340
679280,031-000237-363631,NULL,-104.98293389,39.72005671,237,NULL,North,NULL,Logan,Street,NULL,NULL,NULL,237 North Logan Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C44118E63E83E5AC0601885D12ADC4340
679281,031-000277-363632,NULL,-104.98399855,39.72078889,277,NULL,North,NULL,Grant,Street,NULL,NULL,NULL,277 North Grant Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48AB0AD5F93E5AC0B06079CF42DC4340
679282,031-000279-363633,NULL,-104.98399855,39.72078889,279,NULL,North,NULL,Grant,Street,NULL,NULL,NULL,279 North Grant Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48AB0AD5F93E5AC0B06079CF42DC4340
679283,031-000530-363634,NULL,-104.99736545,39.72474588,530,NULL,North,NULL,Inca,Street,NULL,NULL,NULL,530 North Inca Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1CF0B1D5D43F5AC0680E4072C4DC4340
679284,031-003394-363635,NULL,-105.03212618,39.76372507,3394,NULL,West,NULL,33Rd,Avenue,NULL,NULL,NULL,3394 West 33Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8D7B1600E425AC0C8C184C2C1E14340
679285,031-003390-363636,NULL,-105.03201996,39.76372519,3390,NULL,West,NULL,33Rd,Avenue,NULL,NULL,NULL,3390 West 33Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA4A11BA10C425AC05039F6BEC1E14340
679286,031-003384-363637,NULL,-105.03193895,39.76372330,3384,NULL,West,NULL,33Rd,Avenue,NULL,NULL,NULL,3384 West 33Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC0360D4A0B425AC0F87235A5C1E14340
679287,031-001337-363638,NULL,-104.97124031,39.75466381,1337,NULL,East,NULL,26Th,Avenue,NULL,NULL,NULL,1337 East 26Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C103921CD283E5AC02045D9D298E04340
679288,031-001311-363639,NULL,-104.97171659,39.75470712,1311,NULL,East,NULL,26Th,Avenue,NULL,NULL,NULL,1311 East 26Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5089C49A303E5AC0F8AB353E9AE04340
679289,031-001407-363640,NULL,-104.97053607,39.75466613,1407,NULL,East,NULL,26Th,Avenue,NULL,NULL,NULL,1407 East 26Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7CE94F431D3E5AC0A80558E698E04340
679290,031-001836-363641,NULL,-104.96489673,39.75560581,1836,NULL,East,NULL,27Th,Avenue,NULL,NULL,NULL,1836 East 27Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C005330D7C03D5AC0789683BAB7E04340
679291,031-003127-363642,NULL,-104.96382746,39.76126280,3127,NULL,North,NULL,Race,Street,NULL,NULL,NULL,3127 North Race Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C10D95D59AF3D5AC0B86B3F0F71E14340
679292,031-003116-363643,NULL,-104.96438330,39.76113905,3116,NULL,North,NULL,High,Street,NULL,NULL,NULL,3116 North High Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C60CCBE74B83D5AC0B8BA1F016DE14340
679293,031-003022-363644,NULL,-104.96451737,39.75995868,3022,NULL,North,NULL,High,Street,NULL,NULL,NULL,3022 North High Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C18D9B6A4BA3D5AC0F896D95746E14340
679294,031-002115-363645,NULL,-104.96187253,39.75968360,2115,NULL,East,NULL,30Th,Avenue,NULL,NULL,NULL,2115 East 30Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD41CD1518F3D5AC0E05BE84F3DE14340
679295,031-000332-363646,NULL,-104.98271547,39.72552072,332,NULL,West,NULL,6Th,Avenue,NULL,NULL,NULL,332 West 6Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2CF500D1E43E5AC0B81275E4DDDC4340
679296,031-001744-363647,NULL,-105.00770602,39.76311205,1744,NULL,West,NULL,33Rd,Avenue,NULL,NULL,NULL,1744 West 33Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0012643C7E405AC0080092ACADE14340
