"2350138","-105.81008174","39.9516979","804",""," ","","Wapiti","Drive"," "," "," ","804 Wapiti Drive ","FRASER","80442","Grand"
"2350139","-105.81007974","39.95155619","808",""," ","","Wapiti","Drive"," "," "," ","808 Wapiti Drive ","FRASER","80442","Grand"
"2350140","-105.81046171","39.95145095","816",""," ","","Wapiti","Drive"," "," "," ","816 Wapiti Drive ","FRASER","80442","Grand"
"2350141","-105.81231683","39.95121511","635",""," ","","Wapiti","Drive"," "," "," ","635 Wapiti Drive ","FRASER","80442","Grand"
"2350142","-105.81059521","39.95129512","820",""," ","","Wapiti","Drive"," "," "," ","820 Wapiti Drive ","FRASER","80442","Grand"
"2350143","-105.81384474","39.95133044","809",""," ","","Quail","Drive"," "," "," ","809 Quail Drive ","FRASER","80442","Grand"
"2350144","-105.81109794","39.95109781","740",""," ","","Wapiti","Drive"," "," "," ","740 Wapiti Drive ","FRASER","80442","Grand"
"2350145","-105.8106931","39.95111308","824",""," ","","Wapiti","Drive"," "," "," ","824 Wapiti Drive ","FRASER","80442","Grand"
"2350146","-105.81585637","39.95103764","681",""," ","","Park","Place"," "," "," ","681 Park Place ","FRASER","80442","Grand"
"2350147","-105.81608465","39.95099523","677",""," ","","Park","Place"," "," "," ","677 Park Place ","FRASER","80442","Grand"
"2350148","-105.81625784","39.95098305","671",""," ","","Park","Place"," "," "," ","671 Park Place ","FRASER","80442","Grand"
"2350149","-105.8164356","39.95097236","667",""," ","","Park","Place"," "," "," ","667 Park Place ","FRASER","80442","Grand"
"2350150","-105.81662899","39.95096197","661",""," ","","Park","Place"," "," "," ","661 Park Place ","FRASER","80442","Grand"
"2350151","-105.81683911","39.95094984","657",""," ","","Park","Place"," "," "," ","657 Park Place ","FRASER","80442","Grand"
"2350152","-105.8133593","39.95106692","776",""," ","","Quail","Drive"," "," "," ","776 Quail Drive ","FRASER","80442","Grand"
"2350153","-105.81705794","39.95093605","651",""," ","","Park","Place"," "," "," ","651 Park Place ","FRASER","80442","Grand"
"2350154","-105.81240848","39.9509534","645",""," ","","Wapiti","Drive"," "," "," ","645 Wapiti Drive ","FRASER","80442","Grand"
"2350155","-105.81730645","39.95092784","647",""," ","","Park","Place"," "," "," ","647 Park Place ","FRASER","80442","Grand"
"2350156","-105.81761575","39.95085875","641",""," ","","Park","Place"," "," "," ","641 Park Place ","FRASER","80442","Grand"
"2350157","-105.81306942","39.95098176","640",""," ","","Wapiti","Drive"," "," "," ","640 Wapiti Drive ","FRASER","80442","Grand"
"2350158","-105.81333766","39.95096458","774",""," ","","Quail","Drive"," "," "," ","774 Quail Drive ","FRASER","80442","Grand"
"2350159","-105.81302353","39.95085048","642",""," ","","Wapiti","Drive"," "," "," ","642 Wapiti Drive ","FRASER","80442","Grand"
"2350160","-105.81332422","39.95079977","730, 740",""," ","","Quail","Drive"," "," "," ","730, 740 Quail Drive ","FRASER","80442","Grand"
"2350161","-105.81761608","39.95064776","637",""," ","","Park","Place"," "," "," ","637 Park Place ","FRASER","80442","Grand"
"2350162","-105.81627245","39.95063624","634",""," ","","Park","Place"," "," "," ","634 Park Place ","FRASER","80442","Grand"
"2350163","-105.81669149","39.95061975","635",""," ","","Park","Place"," "," "," ","635 Park Place ","FRASER","80442","Grand"
"2350164","-105.81703605","39.95062474","630",""," ","","Park","Place"," "," "," ","630 Park Place ","FRASER","80442","Grand"
"2350165","-105.81330173","39.95059197","710",""," ","","Quail","Drive"," "," "," ","710 Quail Drive ","FRASER","80442","Grand"
"2350166","-105.81695744","39.95048137","626",""," ","","Park","Place"," "," "," ","626 Park Place ","FRASER","80442","Grand"
"2350167","-105.81751638","39.95048273","631",""," ","","Park","Place"," "," "," ","631 Park Place ","FRASER","80442","Grand"
"2350168","-105.81379076","39.9505282","705",""," ","","Quail","Drive"," "," "," ","705 Quail Drive ","FRASER","80442","Grand"
"2350169","-105.81663923","39.95045414","629",""," ","","Park","Place"," "," "," ","629 Park Place ","FRASER","80442","Grand"
"2350170","-105.81622423","39.95046308","628",""," ","","Lois","Lane"," "," "," ","628 Lois Lane ","FRASER","80442","Grand"
"2350171","-105.81595766","39.95046497","686",""," ","","Park","Place"," "," "," ","686 Park Place ","FRASER","80442","Grand"
"2350172","-105.81084198","39.9502304","838",""," ","","Wapiti","Drive"," "," "," ","838 Wapiti Drive ","FRASER","80442","Grand"
"2350173","-105.81325464","39.95016815","672",""," ","","Quail","Drive"," "," "," ","672 Quail Drive ","FRASER","80442","Grand"
"2350174","-105.81375184","39.95019934","701",""," ","","Quail","Drive"," "," ","A","701 Quail Drive A","FRASER","80442","Grand"
"2350175","-105.81287701","39.95010701","670",""," ","","Wapiti","Drive"," "," ","A-B","670 Wapiti Drive A-B","FRASER","80442","Grand"
"2350176","-105.81139684","39.95011684","700",""," ","","Wapiti","Drive"," "," ","A-B","700 Wapiti Drive A-B","FRASER","80442","Grand"
"2350177","-105.81734013","39.9501182","617",""," ","","Park","Place"," "," "," ","617 Park Place ","FRASER","80442","Grand"
"2350178","-105.81654915","39.95011117","615",""," ","","Park","Place"," "," "," ","615 Park Place ","FRASER","80442","Grand"
"2350179","-105.8161271","39.95011677","614",""," ","","Park","Place"," "," "," ","614 Park Place ","FRASER","80442","Grand"
"2350180","-105.81586236","39.95012005","694",""," ","","Park","Place"," "," "," ","694 Park Place ","FRASER","80442","Grand"
"2350181","-105.81373889","39.95008866","653",""," ","","Quail","Drive"," "," "," ","653 Quail Drive ","FRASER","80442","Grand"
"2350182","-105.81728018","39.94999429","611",""," ","","Park","Place"," "," "," ","611 Park Place ","FRASER","80442","Grand"
"2350183","-105.81372668","39.94997701","643",""," ","","Quail","Drive"," "," "," ","643 Quail Drive ","FRASER","80442","Grand"
"2350184","-105.81280726","39.94983754","680-682",""," ","","Wapiti","Drive"," "," "," ","680-682 Wapiti Drive ","FRASER","80442","Grand"
"2350185","-105.81720529","39.94986816","607",""," ","","Park","Place"," "," "," ","607 Park Place ","FRASER","80442","Grand"
"2350186","-105.81126928","39.94968817","550-552",""," ","","Wapiti","Lane"," "," "," ","550-552 Wapiti Lane ","FRASER","80442","Grand"
"2350187","-105.81576182","39.94976714","265",""," ","","Park","Avenue"," "," "," ","265 Park Avenue ","FRASER","80442","Grand"
"2350188","-105.81600472","39.9497688","255",""," ","","Park","Avenue"," "," "," ","255 Park Avenue ","FRASER","80442","Grand"
"2350189","-105.81624493","39.94976509","245",""," ","","Park","Avenue"," "," "," ","245 Park Avenue ","FRASER","80442","Grand"
"2350190","-105.81648728","39.94976268","235",""," ","","Park","Avenue"," "," "," ","235 Park Avenue ","FRASER","80442","Grand"
"2350191","-105.81672602","39.94976052","225",""," ","","Park","Avenue"," "," "," ","225 Park Avenue ","FRASER","80442","Grand"
"2350192","-105.81320738","39.94972669","606, 608",""," ","","Quail","Drive"," "," "," ","606, 608 Quail Drive ","FRASER","80442","Grand"
"2350193","-105.81241405","39.94960466","690",""," ","","Wapiti","Drive"," "," "," ","690 Wapiti Drive ","FRASER","80442","Grand"
"2350194","-105.81718021","39.94972193","601",""," ","","Park","Place"," "," "," ","601 Park Place ","FRASER","80442","Grand"
"2350195","-105.81369318","39.9496968","609",""," ","","Quail","Drive"," "," "," ","609 Quail Drive ","FRASER","80442","Grand"
"2350196","-105.81113374","39.94946872","540",""," ","","Wapiti","Lane"," "," ","A-B","540 Wapiti Lane A-B","FRASER","80442","Grand"
"2350197","-105.81368896","39.94955815","605",""," ","","Quail","Drive"," "," "," ","605 Quail Drive ","FRASER","80442","Grand"
"2350198","-105.81562678","39.94938714","330",""," ","","Park","Avenue"," "," ","1-4","330 Park Avenue 1-4","FRASER","80442","Grand"
"2350199","-105.81592708","39.94929235","360",""," ","","Park","Avenue"," "," "," ","360 Park Avenue ","FRASER","80442","Grand"
"2350200","-105.81097507","39.94925614","530",""," ","","Wapiti","Lane"," "," ","A-B","530 Wapiti Lane A-B","FRASER","80442","Grand"
