"1450244","-105.09167344","40.52776697","4313","","","","Beaver","Creek","",""," ","4313 Beaver Creek ","Fort Collins","80526","Larimer"
"1450245","-105.09187436","40.52783132","4307","","","","Beaver","Creek","",""," ","4307 Beaver Creek ","Fort Collins","80526","Larimer"
"1450246","-105.09201679","40.52798453","4301","","","","Beaver","Creek","",""," ","4301 Beaver Creek ","Fort Collins","80526","Larimer"
"1450247","-105.27936225","40.34223896","","","","","","","",""," "," "," "," ","Larimer"
"1450248","-105.41441449","40.48675303","","","","","","","",""," "," "," "," ","Larimer"
"1450249","-105.42035282","40.2634796","","","","","","","",""," "," "," "," ","Larimer"
"1450250","-105.24676963","40.28680737","","","","","","","",""," "," "," "," ","Larimer"
"1450251","-105.04653616","40.53966261","1613","","","","Quail","Hollow","",""," ","1613 Quail Hollow ","Fort Collins","80525","Larimer"
"1450252","-105.04664849","40.53983479","1607","","","","Quail","Hollow","",""," ","1607 Quail Hollow ","Fort Collins","80525","Larimer"
"1450253","-105.04688551","40.53989392","1601","","","","Quail","Hollow","",""," ","1601 Quail Hollow ","Fort Collins","80525","Larimer"
"1450254","-105.13710867","40.56570101","","","","","","","",""," "," "," "," ","Larimer"
"1450255","-105.13641699","40.56539715","","","","","","","",""," "," "," "," ","Larimer"
"1450256","-105.13702048","40.56600883","","","","","","","",""," "," "," "," ","Larimer"
"1450257","-105.12401681","40.56719641","","","","","","","",""," "," "," "," ","Larimer"
"1450258","-105.0288871","40.48189594","","","","","","","",""," "," "," "," ","Larimer"
"1450259","-105.05387858","40.61449562","","","","","","","",""," "," "," "," ","Larimer"
