640037,031-001625-324388,NULL,-104.99728510,39.74951116,1625,NULL,NULL,NULL,Larimer,Street,NULL,NULL,NULL,1625 Larimer Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD0E7DA7FD33F5AC0304BD006F0DF4340
640038,031-002116-324389,NULL,-104.98663864,39.75066654,2116,NULL,NULL,NULL,Stout,Street,NULL,NULL,NULL,2116 Streetout St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24F73B14253F5AC0506CEFD415E04340
640039,031-000701-324390,NULL,-104.98620425,39.75017845,701,NULL,NULL,NULL,21St,Street,NULL,NULL,NULL,701 21St Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C244E6FF81D3F5AC0404FF0D805E04340
640040,031-000280-324391,NULL,-104.99110839,39.74035152,280,NULL,NULL,NULL,14Th,Street,NULL,NULL,NULL,280 14Th Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5094A7536E3F5AC01864F4DEC3DE4340
640041,031-001801-324392,NULL,-104.99820017,39.75416690,1801,NULL,NULL,NULL,Wynkoop,Street,NULL,NULL,NULL,1801 Wynkoop Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C78CFF082E23F5AC0B0C27F8A88E04340
640042,031-003419-324393,NULL,-105.03206693,39.75148980,3419,NULL,West,NULL,23Rd,Avenue,NULL,NULL,NULL,3419 West 23Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C208A6E620D425AC008414CD130E04340
640043,031-002301-324394,NULL,-105.03172607,39.75132021,2301,NULL,North,NULL,Julian,Street,NULL,NULL,NULL,2301 North Julian Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA00C1ACF07425AC050CD2C492BE04340
640044,031-003245-324395,NULL,-105.02965282,39.74182786,3245,NULL,West,NULL,Conejos,Place,NULL,NULL,NULL,3245 West Conejos Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB88CF8D4E5415AC020FB1E37F4DE4340
640045,031-003235-324396,NULL,-105.02942633,39.74166498,3235,NULL,West,NULL,Conejos,Place,NULL,NULL,NULL,3235 West Conejos Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3065FB1EE2415AC07049CFE0EEDE4340
640046,031-001570-324397,NULL,-105.02950174,39.74208531,1570,NULL,North,NULL,Irving,Street,NULL,NULL,NULL,1570 North Irving Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CA24B5BE3415AC028CBC6A6FCDE4340
640047,031-001576-324398,NULL,-105.02950453,39.74220062,1576,NULL,North,NULL,Irving,Street,NULL,NULL,NULL,1576 North Irving Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0C8F666E3415AC0906D156E00DF4340
640048,031-001583-324399,NULL,-105.02880304,39.74237237,1583,NULL,North,NULL,Hooker,Street,NULL,NULL,NULL,1583 North Hooker Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC7BC8E7D7415AC038495B1806DF4340
640049,031-003439-324400,NULL,-105.03269624,39.74165042,3439,NULL,West,NULL,Conejos,Place,NULL,NULL,NULL,3439 West Conejos Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C70D546B917425AC02075E567EEDE4340
640050,031-002485-324401,NULL,-105.04661310,39.75369900,2485,NULL,North,NULL,Vrain,Street,NULL,NULL,NULL,2485 North Vrain Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48F181B5FB425AC0204F7A3579E04340
