"217838","-104.96308201","39.91748995","12275",""," ","","Claude","Court","","Unit","835","12275 Claude Court Unit 835","","","Adams"
"217839","-104.9608319","39.9171197","12255",""," ","","Claude","Court","","Unit","1021","12255 Claude Court Unit 1021","","","Adams"
"217840","-104.95981627","39.91706831","12255",""," ","","Claude","Court","","Unit","12017","12255 Claude Court Unit 12017","","","Adams"
"217841","-104.83775264","39.74895584","2101","","North","","Ursula","Street","","Unit","45","2101 North Ursula Street Unit 45","","","Adams"
"217842","-104.96326552","39.91842481","12275",""," ","","Claude","Court","","Unit","625","12275 Claude Court Unit 625","","","Adams"
"217843","-104.83734822","39.74965374","2200","","North","","Ursula","Street","","Unit","131","2200 North Ursula Street Unit 131","","","Adams"
"217844","-104.96292258","39.91789432","12275",""," ","","Claude","Court","","Unit","935","12275 Claude Court Unit 935","","","Adams"
"217845","-104.83775275","39.75021934","2201","","North","","Ursula","Street","","Unit","147","2201 North Ursula Street Unit 147","","","Adams"
"217846","-104.9632672","39.91849771","12275",""," ","","Claude","Court","","Unit","613","12275 Claude Court Unit 613","","","Adams"
"217847","-104.83779781","39.7488539","2101","","North","","Ursula","Street","","Unit","116","2101 North Ursula Street Unit 116","","","Adams"
"217848","-104.83841234","39.7483438","2101","","North","","Ursula","Street","","Unit","300","2101 North Ursula Street Unit 300","","","Adams"
"217849","-104.83633334","39.74937159","2200","","North","","Ursula","Street","","Unit","101","2200 North Ursula Street Unit 101","","","Adams"
"217850","-104.96324804","39.91749264","12275",""," ","","Claude","Court","","Unit","832","12275 Claude Court Unit 832","","","Adams"
"217851","-104.83829592","39.74951283","2201","","North","","Ursula","Street","","Unit","407","2201 North Ursula Street Unit 407","","","Adams"
"217852","-104.96299361","39.91802341","12275",""," ","","Claude","Court","","Unit","929","12275 Claude Court Unit 929","","","Adams"
"217853","-104.96338125","39.91812969","12275",""," ","","Claude","Court","","Unit","736","12275 Claude Court Unit 736","","","Adams"
"217854","-104.83843912","39.74881032","2101","","North","","Ursula","Street","","Unit","225","2101 North Ursula Street Unit 225","","","Adams"
"217855","-104.83779124","39.74952429","2201","","North","","Ursula","Street","","Unit","218","2201 North Ursula Street Unit 218","","","Adams"
"217856","-104.83709107","39.74942352","2200","","North","","Ursula","Street","","Unit","215","2200 North Ursula Street Unit 215","","","Adams"
"217857","-104.83843913","39.74947146","2201","","North","","Ursula","Street","","Unit","202","2201 North Ursula Street Unit 202","","","Adams"
"217858","-104.962992","39.91806304","12275",""," ","","Claude","Court","","Unit","930","12275 Claude Court Unit 930","","","Adams"
"217859","-104.96183946","39.91773349","12275",""," ","","Claude","Court","","Unit","1114","12275 Claude Court Unit 1114","","","Adams"
"217860","-104.83795046","39.74893074","2101","","North","","Ursula","Street","","Unit","414","2101 North Ursula Street Unit 414","","","Adams"
"217861","-104.83788258","39.75003459","2201","","North","","Ursula","Street","","Unit","434","2201 North Ursula Street Unit 434","","","Adams"
"217862","-104.96126249","39.91685861","12255",""," ","","Claude","Court","","Unit","816","12255 Claude Court Unit 816","","","Adams"
"217863","-104.83710251","39.7483974","2100","","North","","Ursula","Street","",""," ","2100 North Ursula Street ","","","Adams"
"217864","-104.96299779","39.91785272","12275",""," ","","Claude","Court","","Unit","925","12275 Claude Court Unit 925","","","Adams"
"217865","-104.83734654","39.74956985","2200","","North","","Ursula","Street","","Unit","129","2200 North Ursula Street Unit 129","","","Adams"
"217866","-104.83734231","39.75001784","2200","","North","","Ursula","Street","","Unit","139","2200 North Ursula Street Unit 139","","","Adams"
"217867","-104.9629993","39.91777601","12275",""," ","","Claude","Court","","Unit","923","12275 Claude Court Unit 923","","","Adams"
"217868","-104.83803636","39.74909259","2101","","North","","Ursula","Street","","Unit","219","2101 North Ursula Street Unit 219","","","Adams"
"217869","-104.83779899","39.74993638","2201","","North","","Ursula","Street","","Unit","234","2201 North Ursula Street Unit 234","","","Adams"
"217870","-104.96145337","39.91846207","12275",""," ","","Claude","Court","","Unit","330","12275 Claude Court Unit 330","","","Adams"
"217871","-104.95974363","39.91697655","12255",""," ","","Claude","Court","","Unit","12027","12255 Claude Court Unit 12027","","","Adams"
"217872","-104.83728835","39.74971632","2200","","North","","Ursula","Street","","Unit","226","2200 North Ursula Street Unit 226","","","Adams"
"217873","-104.8378312","39.74949416","2201","","North","","Ursula","Street","","Unit","316","2201 North Ursula Street Unit 316","","","Adams"
"217874","-104.96123811","39.91714627","12255",""," ","","Claude","Court","","Unit","922","12255 Claude Court Unit 922","","","Adams"
"217876","-104.83779925","39.74999932","2201","","North","","Ursula","Street","","Unit","236","2201 North Ursula Street Unit 236","","","Adams"
"217877","-104.83700599","39.74900597","2100","","North","","Ursula","Street","","Unit","417","2100 North Ursula Street Unit 417","","","Adams"
"217878","-104.96229008","39.91771879","12275",""," ","","Claude","Court","","Unit","1036","12275 Claude Court Unit 1036","","","Adams"
"217879","-104.96120614","39.91684947","12255",""," ","","Claude","Court","","Unit","817","12255 Claude Court Unit 817","","","Adams"
"217880","-104.83795172","39.74896054","2101","","North","","Ursula","Street","","Unit","415","2101 North Ursula Street Unit 415","","","Adams"
"217881","-104.83636194","39.74948041","2200","","North","","Ursula","Street","","Unit","403","2200 North Ursula Street Unit 403","","","Adams"
"217882","-104.83779908","39.74891538","2101","","North","","Ursula","Street","","Unit","117","2101 North Ursula Street Unit 117","","","Adams"
