2190070,039-002918-436383,NULL,-104.73122074,38.87442063,2918, ,,,La Estrella,Court,,,,2918 La Estrella Court ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CB8D10E52CC2E5AC028FDEC03ED6F4340
2190071,039-002914-436384,NULL,-104.73108558,38.87424620,2914, ,,,La Estrella,Court,,,,2914 La Estrella Court ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C343E2D1BCA2E5AC0803CA24CE76F4340
2190072,039-005480-436385,NULL,-104.72650536,38.87502862,5480, ,,,Alteza,Drive,,,,5480 Alteza Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C646456107F2E5AC070921DF000704340
2190073,039-000956-436386,NULL,-104.80967404,38.77518262,956, ,,,Samuel,Point,,,,956 Samuel Point ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C94420CB3D1335AC0F012182F39634340
2190074,039-003005-436387,NULL,-104.73324146,38.87506869,3005, ,,,Inspiration,Drive,,,,3005 Inspiration Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C988B946DED2E5AC0A0CC384002704340
2190075,039-003285-436388,NULL,-104.76626883,38.90732060,3285, ,,,Galena,Court,,,,3285 Galena Court ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C100D698C0A315AC0A0D8D51423744340
2190076,039-005071-436389,NULL,-104.77366571,38.90416824,5071, ,North,,Academy,Boulevard,,,,5071 North Academy Boulevard ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C04B22FBD83315AC0F007F7C8BB734340
2190077,039-003115-436390,NULL,-104.76875826,38.89688832,3115, ,,,Westwood,Boulevard,,,,3115 Westwood Boulevard ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C1016D55533315AC0C0FC843CCD724340
2190078,039-004788-436391,NULL,-104.76679908,38.89767743,4788, ,,,Shadowglen,Drive,,,,4788 Shadowglen Drive ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CDCDF733C13315AC0D88B1818E7724340
2190079,039-000056-436392,NULL,-104.82665198,38.77687480,56, ,,,Woodbridge,Drive,,,,56 Woodbridge Drive ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C60E4B5DDE7345AC0983F25A270634340
