250043,005-000341-276220,NULL,-104.81131865,39.72040370,341, , , ,Granby,Way, ,Unit,B,341 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C246413A5EC335AC03044373036DC4340
250044,005-000016-276221,NULL,-104.86199308,39.57254331,16, , , ,Inverness,Place,East,Unit,D-100,16 Inverness Place East Unit D-100,Englewood Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD8D803E52A375AC0B0B35F1949C94340
250045,005-000016-276222,NULL,-104.86188477,39.57254272,16, , , ,Inverness,Place,East,Unit,D-200,16 Inverness Place East Unit D-200,Englewood Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC0DEBA1E29375AC048FB701449C94340
250046,005-034623-276223,NULL,-104.58209442,39.73251719,34623, ,East, ,10Th,Drive, ,NULL, ,34623 East 10Th Drive ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4058F50841255AC028F6881FC3DD4340
250047,005-034663-276224,NULL,-104.58103627,39.73251260,34663, ,East, ,10Th,Drive, ,NULL, ,34663 East 10Th Drive ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC494C3B22F255AC0804E0CF9C2DD4340
250048,005-035623-276225,NULL,-104.57001063,39.72668843,35623, ,East, ,7Th,Avenue, ,NULL, ,35623 East 7Th Avenue ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C18A1DE0D7B245AC0B034692004DD4340
250049,005-035653-276226,NULL,-104.56884342,39.72607147,35653, ,East, ,7Th,Avenue, ,NULL, ,35653 East 7Th Avenue ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C94493AEE67245AC0008CF7E8EFDC4340
250050,005-035654-276227,NULL,-104.56855744,39.72541295,35654, ,East, ,7Th,Avenue, ,NULL, ,35654 East 7Th Avenue ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2061BA3E63245AC06806DE54DADC4340
250051,005-000980-276228,NULL,-104.58113599,39.73136673,980, , , ,Inyokern,Court, ,NULL, ,980 Inyokern Court ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA81D055531255AC0C0C6C46C9DDD4340
250052,005-035624-276229,NULL,-104.56949585,39.72521687,35624, ,East, ,7Th,Avenue, ,NULL, ,35624 East 7Th Avenue ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CCC08BD9E72245AC0382B12E8D3DC4340
250053,005-000959-276230,NULL,-104.56541814,39.72974060,959, ,North, ,Quail Run,Road, ,NULL, ,959 North Quail Run Road ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1C1D93CF2F245AC0A07CD12368DD4340
