"100169","-104.80264027","39.87687677","15863","","East","","98Th","Place","",""," ","15863 East 98Th Place ","","","Adams"
"100170","-104.80295617","39.87664164","15843","","East","","98Th","Place","",""," ","15843 East 98Th Place ","","","Adams"
"100171","-104.80314201","39.87681834","15847","","East","","99Th","Place","",""," ","15847 East 99Th Place ","","","Adams"
"100172","-104.80614051","39.87781236","9986",""," ","","Helena","Street","",""," ","9986 Helena Street ","","","Adams"
"100173","-104.80343474","39.87626508","15823","","East","","98Th","Place","",""," ","15823 East 98Th Place ","","","Adams"
"100174","-104.8039915","39.87781508","9981",""," ","","Joplin","Street","",""," ","9981 Joplin Street ","","","Adams"
"100175","-104.80438482","39.87750776","9960",""," ","","Jasper","Street","",""," ","9960 Jasper Street ","","","Adams"
"100176","-104.80562239","39.87510173","9828",""," ","","Helena","Court","",""," ","9828 Helena Court ","","","Adams"
"100177","-104.80853142","39.87491131","9812",""," ","","Chambers","Drive","",""," ","9812 Chambers Drive ","","","Adams"
"100178","-104.80285089","39.87434294","9784",""," ","","Joplin","Street","",""," ","9784 Joplin Street ","","","Adams"
"100179","-104.80758507","39.87522197","9834",""," ","","Chambers","Court","",""," ","9834 Chambers Court ","","","Adams"
"100180","-104.80665908","39.87521688","9836",""," ","","Hannibal","Court","",""," ","9836 Hannibal Court ","","","Adams"
"100181","-104.80330959","39.874792","9832",""," ","","Jasper","Drive","",""," ","9832 Jasper Drive ","","","Adams"
"100182","-104.80613266","39.87488573","9817",""," ","","Helena","Court","",""," ","9817 Helena Court ","","","Adams"
"100183","-104.80437807","39.87393734","9752",""," ","","Jasper","Drive","",""," ","9752 Jasper Drive ","","","Adams"
"100184","-104.80489426","39.87704612","9939",""," ","","Jasper","Street","",""," ","9939 Jasper Street ","","","Adams"
"100185","-104.80399452","39.87703532","9931",""," ","","Joplin","Street","",""," ","9931 Joplin Street ","","","Adams"
"100186","-104.80401015","39.87355877","15747","","East","","97Th","Place","",""," ","15747 East 97Th Place ","","","Adams"
"100187","-104.80333476","39.87374709","9733",""," ","","Joplin","Street","",""," ","9733 Joplin Street ","","","Adams"
"100188","-104.8024357","39.87454977","9795",""," ","","Kalispell","Street","",""," ","9795 Kalispell Street ","","","Adams"
"100189","-104.80489804","39.87735188","9959",""," ","","Jasper","Street","",""," ","9959 Jasper Street ","","","Adams"
"100190","-104.80288077","39.8770288","9933",""," ","","Laredo","Drive","",""," ","9933 Laredo Drive ","","","Adams"
"100191","-104.80450424","39.87353883","15717","","East","","97Th","Place","",""," ","15717 East 97Th Place ","","","Adams"
"100192","-104.80279853","39.87348066","9734",""," ","","Joplin","Street","",""," ","9734 Joplin Street ","","","Adams"
"100193","-104.80333854","39.87394056","9753",""," ","","Joplin","Street","",""," ","9753 Joplin Street ","","","Adams"
"100194","-104.80276475","39.87381508","9754",""," ","","Joplin","Street","",""," ","9754 Joplin Street ","","","Adams"
"100195","-104.80611209","39.87521401","9837",""," ","","Helena","Court","",""," ","9837 Helena Court ","","","Adams"
"100196","-104.80762655","39.87506285","9824",""," ","","Chambers","Court","",""," ","9824 Chambers Court ","","","Adams"
"100197","-104.80408431","39.87482905","9821",""," ","","Jasper","Drive","",""," ","9821 Jasper Drive ","","","Adams"
