"976250","-104.99056473","39.53203047","444"," "," ","","Rose Finch","Circle"," ",""," ","444 Rose Finch Circle ","Highlands Ranch","80129","Douglas"
"976251","-104.91384572","39.53157189","10131"," "," ","","Alexa","Lane"," ",""," ","10131 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976252","-104.99080048","39.53203355","440"," "," ","","Rose Finch","Circle"," ",""," ","440 Rose Finch Circle ","Highlands Ranch","80129","Douglas"
"976253","-105.00726029","39.53209651","1571"," "," ","","Briarhollow","Lane"," ",""," ","1571 Briarhollow Lane ","Highlands Ranch","80129","Douglas"
"976254","-105.02118042","39.53216731","10125"," "," ","","Woodrose","Court"," ",""," ","10125 Woodrose Court ","Highlands Ranch","80129","Douglas"
"976255","-104.79795292","39.53100059","16537"," "," ","","Sweetbrush","Drive"," ",""," ","16537 Sweetbrush Drive ","Parker","80134","Douglas"
"976256","-105.00122163","39.53200796","1194"," "," ","","English Sparrow","Trail"," ",""," ","1194 English Sparrow Trail ","Highlands Ranch","80129","Douglas"
"976257","-104.91610728","39.53169207","10177"," "," ","","Lauren","Court"," ",""," ","10177 Lauren Court ","Highlands Ranch","80130","Douglas"
"976258","-104.78913671","39.53097429","10225"," "," ","","Sweet Rock","Court"," ",""," ","10225 Sweet Rock Court ","Parker","80134","Douglas"
"976259","-104.99488102","39.53207212","10069"," "," ","","Eagle Valley","Way"," ",""," ","10069 Eagle Valley Way ","Highlands Ranch","80129","Douglas"
"976260","-105.02227007","39.53213544","10155"," "," ","","Woodrose","Lane"," ",""," ","10155 Woodrose Lane ","Highlands Ranch","80129","Douglas"
"976261","-104.99523112","39.53207432","10054"," "," ","","Royal Eagle","Lane"," ",""," ","10054 Royal Eagle Lane ","Highlands Ranch","80129","Douglas"
"976262","-104.97538027","39.53178074","1083"," "," ","","Rutherford","Way"," ",""," ","1083 Rutherford Way ","Highlands Ranch","80126","Douglas"
"976263","-104.97435934","39.53184701","1171"," "," ","","Michener","Way"," ",""," ","1171 Michener Way ","Highlands Ranch","80126","Douglas"
"976264","-104.94198971","39.53186988","10268"," "," ","","Cherryhurst","Lane"," ",""," ","10268 Cherryhurst Lane ","Highlands Ranch","80126","Douglas"
"976265","-104.80181437","39.53104423","16079"," "," ","","Quarry Hill","Drive"," ",""," ","16079 Quarry Hill Drive ","Parker","80134","Douglas"
"976266","-104.95037447","39.53178591","3316"," "," ","","Astorbrook","Way"," ",""," ","3316 Astorbrook Way ","Highlands Ranch","80126","Douglas"
"976267","-105.01778218","39.53217437","10047"," "," ","","Silver Maple","Circle"," ",""," ","10047 Silver Maple Circle ","Highlands Ranch","80129","Douglas"
"976268","-104.9938864","39.53208522","503"," "," ","","Winterthur","Way"," ",""," ","503 Winterthur Way ","Highlands Ranch","80129","Douglas"
"976269","-104.9943405","39.53207769","10076"," "," ","","Eagle Valley","Way"," ",""," ","10076 Eagle Valley Way ","Highlands Ranch","80129","Douglas"
"976270","-104.94587084","39.53171048","10057"," "," ","","Fairgate","Way"," ",""," ","10057 Fairgate Way ","Highlands Ranch","80126","Douglas"
"976271","-104.80939315","39.53106813","10208"," "," ","","Mica","Way"," ",""," ","10208 Mica Way ","Parker","80134","Douglas"
"976272","-104.80528709","39.5309588","10227"," "," ","","Travertine","Place"," ",""," ","10227 Travertine Place ","Parker","80134","Douglas"
"976273","-105.02791602","39.532162","3314"," "," ","","White Oak","Street"," ",""," ","3314 White Oak Street ","Highlands Ranch","80129","Douglas"
"976274","-104.99193148","39.53203296","369"," "," ","","Rose Finch","Circle"," ",""," ","369 Rose Finch Circle ","Highlands Ranch","80129","Douglas"
"976275","-104.84333274","39.53122277","10160"," "," ","","Severn","Lane"," ",""," ","10160 Severn Lane ","Parker","80134","Douglas"
"976276","-104.76891204","39.53080305","10270"," "," ","","Progress","Way"," ",""," ","10270 Progress Way ","Parker","80134","Douglas"
"976277","-104.94160622","39.53184639","10205"," "," ","","Sagecrest","Street"," ",""," ","10205 Sagecrest Street ","Highlands Ranch","80126","Douglas"
"976278","-104.92755008","39.53174231","5070"," "," ","","Ashbrook","Circle"," ",""," ","5070 Ashbrook Circle ","Highlands Ranch","80130","Douglas"
"976279","-104.80987296","39.53106549","10211"," "," ","","Rowlock","Way"," ",""," ","10211 Rowlock Way ","Parker","80134","Douglas"
"976280","-104.96351082","39.53191824","10164"," "," ","","Piedmont","Court"," ",""," ","10164 Piedmont Court ","Highlands Ranch","80126","Douglas"
"976281","-104.9873195","39.53206575","10130"," "," ","","Autumn Blaze","Trail"," ",""," ","10130 Autumn Blaze Trail ","Highlands Ranch","80129","Douglas"
"976282","-105.00439693","39.53204579","10222"," "," ","","Spotted Owl","Avenue"," ",""," ","10222 Spotted Owl Avenue ","Highlands Ranch","80129","Douglas"
"976283","-104.81015403","39.5310565","10219"," "," ","","Rowlock","Way"," ",""," ","10219 Rowlock Way ","Parker","80134","Douglas"
"976284","-105.01465883","39.53206933","2091"," "," ","","Mountain Maple","Avenue"," ",""," ","2091 Mountain Maple Avenue ","Highlands Ranch","80129","Douglas"
"976285","-104.90538104","39.53156031","10157"," "," ","","Cottoncreek","Drive"," ",""," ","10157 Cottoncreek Drive ","Highlands Ranch","80130","Douglas"
"976286","-104.92984934","39.53170402","10153"," "," ","","Fawnbrook","Lane"," ",""," ","10153 Fawnbrook Lane ","Highlands Ranch","80130","Douglas"
"976287","-104.80612819","39.53105472","10226"," "," ","","Limestone","Court"," ",""," ","10226 Limestone Court ","Parker","80134","Douglas"
"976288","-104.91442133","39.53168186","10128"," "," ","","Jill","Avenue"," ",""," ","10128 Jill Avenue ","Highlands Ranch","80130","Douglas"
"976289","-104.98123499","39.53186604","654"," "," ","","Chamberlain","Way"," ",""," ","654 Chamberlain Way ","Highlands Ranch","80126","Douglas"
"976290","-104.90313197","39.53149542","7508"," "," ","","Lebrun","Court"," ",""," ","7508 Lebrun Court ","Lone Tree","80124","Douglas"
"976291","-104.90278701","39.53141345","7507"," "," ","","Lebrun","Court"," ",""," ","7507 Lebrun Court ","Lone Tree","80124","Douglas"
"976292","-104.89060074","39.53137982","10191"," "," ","","Prestwick","Trail"," ",""," ","10191 Prestwick Trail ","Lone Tree","80124","Douglas"
"976293","-104.79289436","39.53103272","16971"," "," ","","Cornerstone","Lane"," ",""," ","16971 Cornerstone Lane ","Parker","80134","Douglas"
"976294","-104.90728815","39.53154752","10097"," "," ","","Cottoncreek","Drive"," ",""," ","10097 Cottoncreek Drive ","Highlands Ranch","80130","Douglas"
"976295","-104.99925921","39.5320099","842"," "," ","","Sage Sparrow","Circle"," ",""," ","842 Sage Sparrow Circle ","Highlands Ranch","80129","Douglas"
"976296","-104.90680267","39.53153605","7130"," "," ","","Gray Fox","Lane"," ",""," ","7130 Gray Fox Lane ","Highlands Ranch","80130","Douglas"
"976297","-105.00624246","39.53206627","10283"," "," ","","Spotted Owl","Avenue"," ",""," ","10283 Spotted Owl Avenue ","Highlands Ranch","80129","Douglas"
"976298","-104.9501931","39.53178587","3330"," "," ","","Astorbrook","Way"," ",""," ","3330 Astorbrook Way ","Highlands Ranch","80126","Douglas"
"976299","-104.847465","39.53122162","12172"," "," ","","Swansea","Drive"," ",""," ","12172 Swansea Drive ","Parker","80134","Douglas"
"976300","-104.8048842","39.53100755","10209"," "," ","","Lode Stone","Way"," ",""," ","10209 Lode Stone Way ","Parker","80134","Douglas"
"976301","-104.98866335","39.53192713","483"," "," ","","Rose Finch","Circle"," ",""," ","483 Rose Finch Circle ","Highlands Ranch","80129","Douglas"
"976302","-104.84468133","39.53119863","10203"," "," ","","Severn","Lane"," ",""," ","10203 Severn Lane ","Parker","80134","Douglas"
"976303","-105.00386975","39.53206669","10215"," "," ","","Spotted Owl","Avenue"," ",""," ","10215 Spotted Owl Avenue ","Highlands Ranch","80129","Douglas"
"976304","-104.77076245","39.53076471","10274"," "," ","","Dransfeldt","Road"," ",""," ","10274 Dransfeldt Road ","Parker","80134","Douglas"
"976305","-104.90814565","39.53155473","10079"," "," ","","Cottoncreek","Drive"," ",""," ","10079 Cottoncreek Drive ","Highlands Ranch","80130","Douglas"
"976306","-104.80249274","39.53100468","16088"," "," ","","Quarry Hill","Drive"," ",""," ","16088 Quarry Hill Drive ","Parker","80134","Douglas"
"976307","-104.76198736","39.53076042","11584"," "," ","","Settlers","Drive"," ",""," ","11584 Settlers Drive ","Parker","80138","Douglas"
"976308","-105.01396365","39.53205692","10161"," "," ","","Mountain Maple","Drive"," ",""," ","10161 Mountain Maple Drive ","Highlands Ranch","80129","Douglas"
"976309","-104.92345896","39.53164403","10127"," "," ","","Stephen","Place"," ",""," ","10127 Stephen Place ","Highlands Ranch","80130","Douglas"
"976310","-105.01521861","39.53204518","2078"," "," ","","Mountain Maple","Avenue"," ",""," ","2078 Mountain Maple Avenue ","Highlands Ranch","80129","Douglas"
"976311","-104.80011412","39.53097575","16307"," "," ","","Stone Ledge","Drive"," ",""," ","16307 Stone Ledge Drive ","Parker","80134","Douglas"
"976312","-105.00673064","39.53205306","1558"," "," ","","Briarhollow","Lane"," ",""," ","1558 Briarhollow Lane ","Highlands Ranch","80129","Douglas"
"976313","-104.99828423","39.53200297","869"," "," ","","Sage Sparrow","Circle"," ",""," ","869 Sage Sparrow Circle ","Highlands Ranch","80129","Douglas"
"976314","-105.00031466","39.53199745","970"," "," ","","Sage Sparrow","Circle"," ",""," ","970 Sage Sparrow Circle ","Highlands Ranch","80129","Douglas"
"976315","-104.79564883","39.53095555","16949"," "," ","","Amberstone","Way"," ",""," ","16949 Amberstone Way ","Parker","80134","Douglas"
"976316","-104.9305801","39.53167734","4927"," "," ","","Ashbrook","Circle"," ",""," ","4927 Ashbrook Circle ","Highlands Ranch","80130","Douglas"
"976317","-104.8974017","39.53138919","7851"," "," ","","Aravon","Court"," ",""," ","7851 Aravon Court ","Lone Tree","80124","Douglas"
"976318","-104.89715348","39.53149705","7865"," "," ","","Aravon","Court"," ",""," ","7865 Aravon Court ","Lone Tree","80124","Douglas"
"976319","-104.93933133","39.53176617","10179"," "," ","","Cherryhurst","Lane"," ",""," ","10179 Cherryhurst Lane ","Highlands Ranch","80126","Douglas"
"976320","-104.76362713","39.53076903","11587"," "," ","","Hot Springs","Drive"," ",""," ","11587 Hot Springs Drive ","Parker","80138","Douglas"
"976321","-104.95002046","39.53175897","3344"," "," ","","Astorbrook","Way"," ",""," ","3344 Astorbrook Way ","Highlands Ranch","80126","Douglas"
"976322","-105.01078594","39.53199605","10124"," "," ","","Spring Water","Court"," ",""," ","10124 Spring Water Court ","Highlands Ranch","80129","Douglas"
"976323","-104.94353825","39.53177213","10219"," "," ","","Aldenbridge","Court"," ",""," ","10219 Aldenbridge Court ","Highlands Ranch","80126","Douglas"
"976324","-104.96301154","39.53184391","10165"," "," ","","Piedmont","Drive"," ",""," ","10165 Piedmont Drive ","Highlands Ranch","80126","Douglas"
"976325","-104.96404636","39.53185269","10163"," "," ","","Piedmont","Court"," ",""," ","10163 Piedmont Court ","Highlands Ranch","80126","Douglas"
"976326","-104.91269939","39.5315791","10163"," "," ","","Alexa","Lane"," ",""," ","10163 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976327","-104.91247871","39.53157594","10169"," "," ","","Alexa","Lane"," ",""," ","10169 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976328","-105.0183454","39.53211008","10048"," "," ","","Silver Maple","Circle"," ",""," ","10048 Silver Maple Circle ","Highlands Ranch","80129","Douglas"
"976329","-104.91290059","39.53157908","10157"," "," ","","Alexa","Lane"," ",""," ","10157 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976330","-104.99239212","39.53193578","10110"," "," ","","Mockingbird","Lane"," ",""," ","10110 Mockingbird Lane ","Highlands Ranch","80129","Douglas"
"976331","-104.91310268","39.53157906","10151"," "," ","","Alexa","Lane"," ",""," ","10151 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976332","-105.02919728","39.53210055","3386"," "," ","","White Oak","Lane"," ",""," ","3386 White Oak Lane ","Highlands Ranch","80129","Douglas"
"976333","-104.91330478","39.5315787","10145"," "," ","","Alexa","Lane"," ",""," ","10145 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976334","-104.84855596","39.53113267","12101"," "," ","","Swansea","Drive"," ",""," ","12101 Swansea Drive ","Parker","80134","Douglas"
"976335","-105.01158173","39.5320103","10115"," "," ","","Spring Water","Court"," ",""," ","10115 Spring Water Court ","Highlands Ranch","80129","Douglas"
"976336","-104.93220798","39.53170116","4870"," "," ","","Fenwood","Drive"," ",""," ","4870 Fenwood Drive ","Highlands Ranch","80130","Douglas"
"976337","-104.9134931","39.53159966","10139"," "," ","","Alexa","Lane"," ",""," ","10139 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976338","-104.92397205","39.53162909","10136"," "," ","","Knoll","Circle"," ",""," ","10136 Knoll Circle ","Highlands Ranch","80130","Douglas"
"976339","-105.0056224","39.53200909","10274"," "," ","","Spotted Owl","Avenue"," ",""," ","10274 Spotted Owl Avenue ","Highlands Ranch","80129","Douglas"
"976340","-104.97932638","39.53176778","778"," "," ","","Fairchild","Drive"," ",""," ","778 Fairchild Drive ","Highlands Ranch","80126","Douglas"
"976341","-104.84578863","39.53118929","10179"," "," ","","Plymouth","Court"," ",""," ","10179 Plymouth Court ","Parker","80134","Douglas"
"976342","-104.78457747","39.53093695","10239"," "," ","","Amethyst","Way"," ",""," ","10239 Amethyst Way ","Parker","80134","Douglas"
"976343","-104.79816462","39.53092567","16517"," "," ","","Sweetbrush","Drive"," ",""," ","16517 Sweetbrush Drive ","Parker","80134","Douglas"
"976344","-104.99292498","39.53192675","10105"," "," ","","Mockingbird","Lane"," ",""," ","10105 Mockingbird Lane ","Highlands Ranch","80129","Douglas"
"976345","-104.9398598","39.53178555","10180"," "," ","","Cherryhurst","Lane"," ",""," ","10180 Cherryhurst Lane ","Highlands Ranch","80126","Douglas"
"976346","-105.01632294","39.5320962","9962"," "," ","","Silver Maple","Road"," ",""," ","9962 Silver Maple Road ","Highlands Ranch","80129","Douglas"
"976347","-105.02772941","39.53210085","3304"," "," ","","White Oak","Street"," ",""," ","3304 White Oak Street ","Highlands Ranch","80129","Douglas"
"976348","-104.80577456","39.53096237","10239"," "," ","","Travertine","Place"," ",""," ","10239 Travertine Place ","Parker","80134","Douglas"
"976349","-104.91633564","39.53162423","10185"," "," ","","Lauren","Court"," ",""," ","10185 Lauren Court ","Highlands Ranch","80130","Douglas"
"976350","-104.84354392","39.53115436","10170"," "," ","","Severn","Lane"," ",""," ","10170 Severn Lane ","Parker","80134","Douglas"
"976351","-104.84653171","39.53121382","10162"," "," ","","Nottingham","Drive"," ",""," ","10162 Nottingham Drive ","Parker","80134","Douglas"
"976352","-104.93164915","39.5316656","4885"," "," ","","Fenwood","Drive"," ",""," ","4885 Fenwood Drive ","Highlands Ranch","80130","Douglas"
"976353","-104.9424385","39.53178466","10269"," "," ","","Cherryhurst","Lane"," ",""," ","10269 Cherryhurst Lane ","Highlands Ranch","80126","Douglas"
"976354","-104.80312238","39.53093944","10173"," "," ","","Flagstone","Way"," ",""," ","10173 Flagstone Way ","Parker","80134","Douglas"
"976355","-104.95519318","39.53168642","10073"," "," ","","Charissglen","Lane"," ",""," ","10073 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976356","-104.95490946","39.53169746","10069"," "," ","","Charissglen","Lane"," ",""," ","10069 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976357","-104.94284121","39.53179499","10218"," "," ","","Aldenbridge","Court"," ",""," ","10218 Aldenbridge Court ","Highlands Ranch","80126","Douglas"
"976358","-104.9910071","39.53189751","436"," "," ","","Rose Finch","Circle"," ",""," ","436 Rose Finch Circle ","Highlands Ranch","80129","Douglas"
"976359","-104.89354388","39.53135036","8228"," "," ","","Harbortown","Place"," ",""," ","8228 Harbortown Place ","Lone Tree","80124","Douglas"
"976360","-105.02841694","39.53201913","3335"," "," ","","White Oak","Lane"," ",""," ","3335 White Oak Lane ","Highlands Ranch","80129","Douglas"
"976361","-104.94983237","39.53175219","3358"," "," ","","Astorbrook","Way"," ",""," ","3358 Astorbrook Way ","Highlands Ranch","80126","Douglas"
"976362","-105.03024382","39.53212948","3458"," "," ","","Oak Leaf","Place"," ",""," ","3458 Oak Leaf Place ","Highlands Ranch","80129","Douglas"
"976363","-104.95546595","39.5316741","10077"," "," ","","Charissglen","Lane"," ",""," ","10077 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976364","-104.95574872","39.53167129","10081"," "," ","","Charissglen","Lane"," ",""," ","10081 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976365","-104.76250831","39.53073224","11583"," "," ","","Settlers","Drive"," ",""," ","11583 Settlers Drive ","Parker","80138","Douglas"
"976366","-104.89970549","39.53145158","7679"," "," ","","Bantry","Court"," ",""," ","7679 Bantry Court ","Lone Tree","80124","Douglas"
"976367","-105.0206474","39.53209718","10134"," "," ","","Woodrose","Court"," ",""," ","10134 Woodrose Court ","Highlands Ranch","80129","Douglas"
"976368","-104.90159597","39.53149131","7550"," "," ","","Bantry","Court"," ",""," ","7550 Bantry Court ","Lone Tree","80124","Douglas"
"976369","-104.80628767","39.53097158","10234"," "," ","","Limestone","Court"," ",""," ","10234 Limestone Court ","Parker","80134","Douglas"
"976370","-104.99946793","39.53195005","834"," "," ","","Sage Sparrow","Circle"," ",""," ","834 Sage Sparrow Circle ","Highlands Ranch","80129","Douglas"
"976371","-104.93265891","39.53165628","4817"," "," ","","Waldenwood","Drive"," ",""," ","4817 Waldenwood Drive ","Highlands Ranch","80130","Douglas"
"976372","-104.98813081","39.53191719","16"," "," ","","Whitehaven","Circle"," ",""," ","16 Whitehaven Circle ","Highlands Ranch","80129","Douglas"
"976373","-104.9149319","39.53162824","10129"," "," ","","Jill","Avenue"," ",""," ","10129 Jill Avenue ","Highlands Ranch","80130","Douglas"
"976374","-104.90757978","39.53149285","10091"," "," ","","Cottoncreek","Drive"," ",""," ","10091 Cottoncreek Drive ","Highlands Ranch","80130","Douglas"
"976375","-104.90786419","39.53150595","10085"," "," ","","Cottoncreek","Drive"," ",""," ","10085 Cottoncreek Drive ","Highlands Ranch","80130","Douglas"
"976376","-104.80366442","39.53093271","10250"," "," ","","Lode Stone","Way"," ",""," ","10250 Lode Stone Way ","Parker","80134","Douglas"
"976377","-104.91536168","39.5316202","6251"," "," ","","Shannon","Trail"," ",""," ","6251 Shannon Trail ","Highlands Ranch","80130","Douglas"
"976378","-104.95462347","39.53161621","10065"," "," ","","Charissglen","Lane"," ",""," ","10065 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976379","-104.90136483","39.53146816","7564"," "," ","","Bantry","Court"," ",""," ","7564 Bantry Court ","Lone Tree","80124","Douglas"
"976380","-104.95626727","39.53166718","10089"," "," ","","Charissglen","Lane"," ",""," ","10089 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976381","-104.92805658","39.53166182","5071"," "," ","","Ashbrook","Circle"," ",""," ","5071 Ashbrook Circle ","Highlands Ranch","80130","Douglas"
"976382","-104.80917288","39.53096047","10216"," "," ","","Mica","Way"," ",""," ","10216 Mica Way ","Parker","80134","Douglas"
"976383","-105.00352354","39.53202018","1288"," "," ","","Briarhollow","Lane"," ",""," ","1288 Briarhollow Lane ","Highlands Ranch","80129","Douglas"
"976384","-104.7912766","39.53093642","10211"," "," ","","Gemstone","Court"," ",""," ","10211 Gemstone Court ","Parker","80134","Douglas"
"976385","-104.95654528","39.53163541","10093"," "," ","","Charissglen","Lane"," ",""," ","10093 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976386","-104.91894522","39.53153665","10155"," "," ","","Joseph","Drive"," ",""," ","10155 Joseph Drive ","Highlands Ranch","80130","Douglas"
"976387","-104.90181295","39.53140799","7536"," "," ","","Bantry","Court"," ",""," ","7536 Bantry Court ","Lone Tree","80124","Douglas"
"976388","-104.98707911","39.53197032","10136"," "," ","","Autumn Blaze","Trail"," ",""," ","10136 Autumn Blaze Trail ","Highlands Ranch","80129","Douglas"
"976389","-104.93113218","39.53163829","4914"," "," ","","Ashbrook","Circle"," ",""," ","4914 Ashbrook Circle ","Highlands Ranch","80130","Douglas"
"976390","-104.91202139","39.53160991","10186"," "," ","","Alexa","Lane"," ",""," ","10186 Alexa Lane ","Highlands Ranch","80130","Douglas"
"976391","-104.9058611","39.53140811","7169"," "," ","","Gray Fox","Lane"," ",""," ","7169 Gray Fox Lane ","Highlands Ranch","80130","Douglas"
"976392","-104.79631243","39.5308957","16745"," "," ","","Rockledge Cove"," "," ",""," ","16745 Rockledge Cove ","Parker","80134","Douglas"
"976393","-105.00498056","39.53197108","1314"," "," ","","Spotted Owl","Way"," ",""," ","1314 Spotted Owl Way ","Highlands Ranch","80129","Douglas"
"976394","-104.95681301","39.53166991","10097"," "," ","","Charissglen","Lane"," ",""," ","10097 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976395","-104.84489148","39.53113027","10207"," "," ","","Severn","Lane"," ",""," ","10207 Severn Lane ","Parker","80134","Douglas"
"976396","-104.94965977","39.53172152","3372"," "," ","","Astorbrook","Way"," ",""," ","3372 Astorbrook Way ","Highlands Ranch","80126","Douglas"
"976397","-104.95762762","39.5316651","10109"," "," ","","Charissglen","Lane"," ",""," ","10109 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976398","-104.95735993","39.53166592","10105"," "," ","","Charissglen","Lane"," ",""," ","10105 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976399","-104.92969315","39.53161849","10157"," "," ","","Fawnbrook","Lane"," ",""," ","10157 Fawnbrook Lane ","Highlands Ranch","80130","Douglas"
"976400","-105.02753287","39.53206506","3294"," "," ","","White Oak","Street"," ",""," ","3294 White Oak Street ","Highlands Ranch","80129","Douglas"
"976401","-104.95708693","39.53166603","10101"," "," ","","Charissglen","Lane"," ",""," ","10101 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976402","-105.02161853","39.5320229","10148"," "," ","","Woodrose","Lane"," ",""," ","10148 Woodrose Lane ","Highlands Ranch","80129","Douglas"
"976403","-105.01573755","39.53201044","9967"," "," ","","Silver Maple","Road"," ",""," ","9967 Silver Maple Road ","Highlands Ranch","80129","Douglas"
"976404","-104.90046663","39.53144585","7622"," "," ","","Bantry","Court"," ",""," ","7622 Bantry Court ","Lone Tree","80124","Douglas"
"976405","-104.80466204","39.53090954","10219"," "," ","","Lode Stone","Way"," ",""," ","10219 Lode Stone Way ","Parker","80134","Douglas"
"976406","-104.9578971","39.53166085","10113"," "," ","","Charissglen","Lane"," ",""," ","10113 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976407","-104.90069099","39.53143326","7606"," "," ","","Bantry","Court"," ",""," ","7606 Bantry Court ","Lone Tree","80124","Douglas"
"976408","-104.84765001","39.53112317","12154"," "," ","","Swansea","Drive"," ",""," ","12154 Swansea Drive ","Parker","80134","Douglas"
"976409","-105.00634682","39.53197268","10287"," "," ","","Spotted Owl","Avenue"," ",""," ","10287 Spotted Owl Avenue ","Highlands Ranch","80129","Douglas"
"976410","-104.94199065","39.53175045","10272"," "," ","","Cherryhurst","Lane"," ",""," ","10272 Cherryhurst Lane ","Highlands Ranch","80126","Douglas"
"976411","-104.98883423","39.5318311","479"," "," ","","Rose Finch","Circle"," ",""," ","479 Rose Finch Circle ","Highlands Ranch","80129","Douglas"
"976412","-104.95816924","39.53165731","10117"," "," ","","Charissglen","Lane"," ",""," ","10117 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976413","-105.02230333","39.53192818","10159"," "," ","","Woodrose","Lane"," ",""," ","10159 Woodrose Lane ","Highlands Ranch","80129","Douglas"
"976414","-104.91920072","39.5315084","10165"," "," ","","Joseph","Drive"," ",""," ","10165 Joseph Drive ","Highlands Ranch","80130","Douglas"
"976415","-105.02733525","39.53205946","3284"," "," ","","White Oak","Street"," ",""," ","3284 White Oak Street ","Highlands Ranch","80129","Douglas"
"976416","-105.02715","39.53206008","3274"," "," ","","White Oak","Street"," ",""," ","3274 White Oak Street ","Highlands Ranch","80129","Douglas"
"976417","-105.02697362","39.53205903","3254"," "," ","","White Oak","Street"," ",""," ","3254 White Oak Street ","Highlands Ranch","80129","Douglas"
"976418","-104.99332232","39.53189209","508"," "," ","","Winterthur","Way"," ",""," ","508 Winterthur Way ","Highlands Ranch","80129","Douglas"
"976419","-104.79600107","39.53083103","16765"," "," ","","Rockledge Cove"," "," ",""," ","16765 Rockledge Cove ","Parker","80134","Douglas"
"976420","-105.02679724","39.53205798","3244"," "," ","","White Oak","Street"," ",""," ","3244 White Oak Street ","Highlands Ranch","80129","Douglas"
"976421","-105.02662796","39.53205592","3224"," "," ","","White Oak","Street"," ",""," ","3224 White Oak Street ","Highlands Ranch","80129","Douglas"
"976422","-105.00518819","39.53193938","1323"," "," ","","Spotted Owl","Way"," ",""," ","1323 Spotted Owl Way ","Highlands Ranch","80129","Douglas"
"976423","-105.00479271","39.53192053","1324"," "," ","","Spotted Owl","Way"," ",""," ","1324 Spotted Owl Way ","Highlands Ranch","80129","Douglas"
"976424","-105.0173453","39.53202187","10191"," "," ","","Silver Maple","Circle"," ",""," ","10191 Silver Maple Circle ","Highlands Ranch","80129","Douglas"
"976425","-105.02532594","39.53204963","3124"," "," ","","White Oak","Street"," ",""," ","3124 White Oak Street ","Highlands Ranch","80129","Douglas"
"976426","-105.02514513","39.5320489","3104"," "," ","","White Oak","Street"," ",""," ","3104 White Oak Street ","Highlands Ranch","80129","Douglas"
"976427","-105.02496342","39.53204919","3084"," "," ","","White Oak","Street"," ",""," ","3084 White Oak Street ","Highlands Ranch","80129","Douglas"
"976428","-105.02482099","39.53201665","3064"," "," ","","White Oak","Street"," ",""," ","3064 White Oak Street ","Highlands Ranch","80129","Douglas"
"976429","-104.93822795","39.53165185","4471"," "," ","","Lyndenwood","Circle"," ",""," ","4471 Lyndenwood Circle ","Highlands Ranch","80130","Douglas"
"976430","-105.02550143","39.53205068","3144"," "," ","","White Oak","Street"," ",""," ","3144 White Oak Street ","Highlands Ranch","80129","Douglas"
"976431","-104.93646229","39.53165574","4569"," "," ","","Lyndenwood","Circle"," ",""," ","4569 Lyndenwood Circle ","Highlands Ranch","80130","Douglas"
"976432","-104.93629387","39.5316563","4573"," "," ","","Lyndenwood","Circle"," ",""," ","4573 Lyndenwood Circle ","Highlands Ranch","80130","Douglas"
"976433","-105.02644008","39.53205207","3204"," "," ","","White Oak","Street"," ",""," ","3204 White Oak Street ","Highlands Ranch","80129","Douglas"
"976434","-105.02585685","39.53205212","3184"," "," ","","White Oak","Street"," ",""," ","3184 White Oak Street ","Highlands Ranch","80129","Douglas"
"976435","-105.02567869","39.53205208","3164"," "," ","","White Oak","Street"," ",""," ","3164 White Oak Street ","Highlands Ranch","80129","Douglas"
"976436","-105.02460801","39.53204638","3044"," "," ","","White Oak","Street"," ",""," ","3044 White Oak Street ","Highlands Ranch","80129","Douglas"
"976437","-104.95843808","39.53162217","10121"," "," ","","Charissglen","Lane"," ",""," ","10121 Charissglen Lane ","Highlands Ranch","80126","Douglas"
"976438","-105.02604655","39.53204911","3194"," "," ","","White Oak","Street"," ",""," ","3194 White Oak Street ","Highlands Ranch","80129","Douglas"
"976439","-104.93662362","39.53165342","4559"," "," ","","Lyndenwood","Circle"," ",""," ","4559 Lyndenwood Circle ","Highlands Ranch","80130","Douglas"
"976440","-105.02443074","39.53204532","3024"," "," ","","White Oak","Street"," ",""," ","3024 White Oak Street ","Highlands Ranch","80129","Douglas"
"976441","-105.0030303","39.53197572","1287"," "," ","","Briarhollow","Lane"," ",""," ","1287 Briarhollow Lane ","Highlands Ranch","80129","Douglas"
