"1105048","-106.29450315","39.63233231","4510",""," ","","Timberfalls","Court","","Unit","1204","4510 Timberfalls Court Unit 1204","Vail Area","","Eagle"
"1105049","-106.29448412","39.63230651","4510",""," ","","Timberfalls","Court","","Unit","1205","4510 Timberfalls Court Unit 1205","Vail Area","","Eagle"
"1105050","-106.2944325","39.63227712","4510",""," ","","Timberfalls","Court","","Unit","1207","4510 Timberfalls Court Unit 1207","Vail Area","","Eagle"
"1105051","-106.29443515","39.63224965","4510",""," ","","Timberfalls","Court","","Unit","1208","4510 Timberfalls Court Unit 1208","Vail Area","","Eagle"
"1105052","-106.29441908","39.63222459","4510",""," ","","Timberfalls","Court","","Unit","1209","4510 Timberfalls Court Unit 1209","Vail Area","","Eagle"
"1105053","-106.29411166","39.63237404","4514",""," ","","Timber Falls","Court","","Unit","1001","4514 Timber Falls Court Unit 1001","Vail Area","","Eagle"
"1105054","-106.29413884","39.63233573","4514",""," ","","Timber Falls","Court","","Unit","1002","4514 Timber Falls Court Unit 1002","Vail Area","","Eagle"
"1105055","-106.29413741","39.63229608","4514",""," ","","Timber Falls","Court","","Unit","1003","4514 Timber Falls Court Unit 1003","Vail Area","","Eagle"
"1105056","-106.29411446","39.6322726","4514",""," ","","Timber Falls","Court","","Unit","1004","4514 Timber Falls Court Unit 1004","Vail Area","","Eagle"
"1105057","-106.29413791","39.63225337","4514",""," ","","Timber Falls","Court","","Unit","1505","4514 Timber Falls Court Unit 1505","Vail Area","","Eagle"
"1105058","-106.29413762","39.63222745","4514",""," ","","Timber Falls","Court","","Unit","1006","4514 Timber Falls Court Unit 1006","Vail Area","","Eagle"
"1105059","-106.29397135","39.63226365","4512",""," ","","Timber Falls","Court","","Unit","1101","4512 Timber Falls Court Unit 1101","Vail Area","","Eagle"
"1105060","-106.29392294","39.63225711","4512",""," ","","Timber Falls","Court","","Unit","1102","4512 Timber Falls Court Unit 1102","Vail Area","","Eagle"
"1105061","-106.29389232","39.63225274","4512",""," ","","Timber Falls","Court","","Unit","1103","4512 Timber Falls Court Unit 1103","Vail Area","","Eagle"
"1105062","-106.29384817","39.63227287","4512",""," ","","Timber Falls","Court","","Unit","1104","4512 Timber Falls Court Unit 1104","Vail Area","","Eagle"
"1105063","-106.29380465","39.63226249","4512",""," ","","Timber Falls","Court","","Unit","1105","4512 Timber Falls Court Unit 1105","Vail Area","","Eagle"
"1105064","-106.29377204","39.63225661","4512",""," ","","Timber Falls","Court","","Unit","1106","4512 Timber Falls Court Unit 1106","Vail Area","","Eagle"
"1105065","-106.29434466","39.63326382","4479",""," ","","Timber Falls","Court","","Unit","2001","4479 Timber Falls Court Unit 2001","Vail Area","","Eagle"
"1105066","-106.2943417","39.63321999","4479",""," ","","Timber Falls","Court","","Unit","2002","4479 Timber Falls Court Unit 2002","Vail Area","","Eagle"
"1105067","-106.2943772","39.63319782","4479",""," ","","Timber Falls","Court","","Unit","2003","4479 Timber Falls Court Unit 2003","Vail Area","","Eagle"
"1105068","-106.29435586","39.63316365","4479",""," ","","Timber Falls","Court","","Unit","2004","4479 Timber Falls Court Unit 2004","Vail Area","","Eagle"
"1105069","-106.29438637","39.63313675","4479",""," ","","Timber Falls","Court","","Unit","2005","4479 Timber Falls Court Unit 2005","Vail Area","","Eagle"
"1105070","-106.29442188","39.63311459","4479",""," ","","Timber Falls","Court","","Unit","2006","4479 Timber Falls Court Unit 2006","Vail Area","","Eagle"
"1105071","-106.29388769","39.63340811","4496",""," ","","Meadow","Drive","","Unit","402","4496 Meadow Drive Unit 402","Vail Area","","Eagle"
"1105072","-106.29384674","39.63338455","4508",""," ","","Meadow","Drive","","Unit","102","4508 Meadow Drive Unit 102","Vail Area","","Eagle"
"1105073","-106.2937764","39.63337836","4508",""," ","","Meadow","Drive","","Unit","101","4508 Meadow Drive Unit 101","Vail Area","","Eagle"
"1105074","-106.29387967","39.63335287","4496",""," ","","Meadow","Drive","","Unit","405","4496 Meadow Drive Unit 405","Vail Area","","Eagle"
"1105075","-106.29382403","39.63333895","4508",""," ","","Meadow","Drive","","Unit","104","4508 Meadow Drive Unit 104","Vail Area","","Eagle"
"1105076","-106.2936119","39.6333318","4496",""," ","","Meadow","Drive","","Unit","406","4496 Meadow Drive Unit 406","Vail Area","","Eagle"
"1105077","-106.29361762","39.63329268","4500",""," ","","Meadow","Drive","","Unit","303","4500 Meadow Drive Unit 303","Vail Area","","Eagle"
"1105078","-106.29355587","39.63328261","4504",""," ","","Meadow","Drive","","Unit","204","4504 Meadow Drive Unit 204","Vail Area","","Eagle"
"1105079","-106.29349053","39.63328305","4500",""," ","","Meadow","Drive","","Unit","305","4500 Meadow Drive Unit 305","Vail Area","","Eagle"
"1105080","-106.29352707","39.63324372","4504",""," ","","Meadow","Drive","","Unit","201","4504 Meadow Drive Unit 201","Vail Area","","Eagle"
"1105081","-106.29402677","39.63316885","4504",""," ","","Meadow","Drive","","Unit","202","4504 Meadow Drive Unit 202","Vail Area","","Eagle"
"1105082","-106.29406463","39.63313714","4500",""," ","","Meadow","Drive","","Unit","304","4500 Meadow Drive Unit 304","Vail Area","","Eagle"
"1105083","-106.29400782","39.63312894","4500",""," ","","Meadow","Drive","","Unit","302","4500 Meadow Drive Unit 302","Vail Area","","Eagle"
"1105084","-106.29396301","39.63309111","4500",""," ","","Meadow","Drive","","Unit","301","4500 Meadow Drive Unit 301","Vail Area","","Eagle"
"1105085","-106.29393496","39.63311799","4496",""," ","","Meadow","Drive","","Unit","404","4496 Meadow Drive Unit 404","Vail Area","","Eagle"
"1105086","-106.29383507","39.63300618","4496",""," ","","Meadow","Drive","","Unit","403","4496 Meadow Drive Unit 403","Vail Area","","Eagle"
"1105087","-106.29379121","39.63305224","4496",""," ","","Meadow","Drive","","Unit","401","4496 Meadow Drive Unit 401","Vail Area","","Eagle"
"1105088","-106.2937587","39.63301242","4504",""," ","","Meadow","Drive","","Unit","203","4504 Meadow Drive Unit 203","Vail Area","","Eagle"
"1105089","-106.29374815","39.63295148","4508",""," ","","Meadow","Drive","","Unit","103","4508 Meadow Drive Unit 103","Vail Area","","Eagle"
"1105090","-106.2934797","39.63131921","4524",""," ","","Meadow","Drive","","Unit","901","4524 Meadow Drive Unit 901","Vail Area","","Eagle"
"1105091","-106.29348107","39.63135352","4524",""," ","","Meadow","Drive","","Unit","902","4524 Meadow Drive Unit 902","Vail Area","","Eagle"
"1105092","-106.29348449","39.63139391","4524",""," ","","Meadow","Drive","","Unit","903","4524 Meadow Drive Unit 903","Vail Area","","Eagle"
"1105093","-106.29348485","39.63142594","4524",""," ","","Meadow","Drive","","Unit","904","4524 Meadow Drive Unit 904","Vail Area","","Eagle"
"1105094","-106.29347942","39.63146945","4524",""," ","","Meadow","Drive","","Unit","905","4524 Meadow Drive Unit 905","Vail Area","","Eagle"
"1105095","-106.29349573","39.63151662","4524",""," ","","Meadow","Drive","","Unit","906","4524 Meadow Drive Unit 906","Vail Area","","Eagle"
"1105096","-106.29349508","39.6315456","4524",""," ","","Meadow","Drive","","Unit","907","4524 Meadow Drive Unit 907","Vail Area","","Eagle"
"1105097","-106.29349142","39.63157156","4524",""," ","","Meadow","Drive","","Unit","908","4524 Meadow Drive Unit 908","Vail Area","","Eagle"
"1105098","-106.29349378","39.63160586","4524",""," ","","Meadow","Drive","","Unit","909","4524 Meadow Drive Unit 909","Vail Area","","Eagle"
"1105099","-106.29349722","39.63164778","4524",""," ","","Meadow","Drive","","Unit","910","4524 Meadow Drive Unit 910","Vail Area","","Eagle"
"1105100","-106.29350863","39.63177643","4516",""," ","","Meadow","Drive","","Unit","801","4516 Meadow Drive Unit 801","Vail Area","","Eagle"
"1105101","-106.2934991","39.63180547","4516",""," ","","Meadow","Drive","","Unit","807","4516 Meadow Drive Unit 807","Vail Area","","Eagle"
"1105102","-106.29348077","39.6318422","4516",""," ","","Meadow","Drive","","Unit","810","4516 Meadow Drive Unit 810","Vail Area","","Eagle"
"1105103","-106.29346445","39.63188121","4516",""," ","","Meadow","Drive","","Unit","806","4516 Meadow Drive Unit 806","Vail Area","","Eagle"
"1105104","-106.29345401","39.63191788","4516",""," ","","Meadow","Drive","","Unit","805","4516 Meadow Drive Unit 805","Vail Area","","Eagle"
"1105105","-106.29346346","39.63196815","4516",""," ","","Meadow","Drive","","Unit","802","4516 Meadow Drive Unit 802","Vail Area","","Eagle"
"1105106","-106.293452","39.63200178","4516",""," ","","Meadow","Drive","","Unit","804","4516 Meadow Drive Unit 804","Vail Area","","Eagle"
"1105107","-106.2934396","39.63203924","4516",""," ","","Meadow","Drive","","Unit","809","4516 Meadow Drive Unit 809","Vail Area","","Eagle"
"1105108","-106.29342617","39.63207288","4516",""," ","","Meadow","Drive","","Unit","808","4516 Meadow Drive Unit 808","Vail Area","","Eagle"
"1105109","-106.29340794","39.63211724","4516",""," ","","Meadow","Drive","","Unit","803","4516 Meadow Drive Unit 803","Vail Area","","Eagle"
"1105110","-106.29235332","39.63124841","4552",""," ","","Meadow","Drive","","Unit","14","4552 Meadow Drive Unit 14","Vail Area","","Eagle"
"1105111","-106.28993473","39.62922073","4708",""," ","","Meadow","Drive","","Unit","A1","4708 Meadow Drive Unit A1","Vail Area","","Eagle"
"1105112","-106.28990678","39.62907633","4718",""," ","","Meadow","Drive","","Unit","A4","4718 Meadow Drive Unit A4","Vail Area","","Eagle"
"1105113","-106.28997601","39.62913497","4708",""," ","","Meadow","Drive","","Unit","A3","4708 Meadow Drive Unit A3","Vail Area","","Eagle"
"1105114","-106.29005612","39.62886783","4718",""," ","","Meadow","Drive","","Unit","B1","4718 Meadow Drive Unit B1","Vail Area","","Eagle"
"1105115","-106.29003138","39.62881978","4718",""," ","","Meadow","Drive","","Unit","B3","4718 Meadow Drive Unit B3","Vail Area","","Eagle"
"1105117","-106.28989013","39.62879756","4718",""," ","","Meadow","Drive","","Unit","B4","4718 Meadow Drive Unit B4","Vail Area","","Eagle"
"1105118","-106.28872907","39.62786467","4778",""," ","","Meadow","Drive","","Unit","2","4778 Meadow Drive Unit 2","Vail Area","","Eagle"
"1105119","-106.28883768","39.62792596","4778",""," ","","Meadow","Drive","","Unit","1","4778 Meadow Drive Unit 1","Vail Area","","Eagle"
"1105120","-106.28762125","39.62825925","4846",""," ","","Juniper","Lane","","Unit","B","4846 Juniper Lane Unit B","Vail Area","","Eagle"
