"923591","-104.98455989","39.72809381","740","","North","","Sherman","Street","","Unit","204","740 North Sherman Street Unit 204","","","Denver"
"923592","-104.98434708","39.72802424","740","","North","","Sherman","Street","","Unit","108","740 North Sherman Street Unit 108","","","Denver"
"923593","-104.98459506","39.72814612","740","","North","","Sherman","Street","","Unit","101","740 North Sherman Street Unit 101","","","Denver"
"923594","-104.89658625","39.74167647","1581","","North","","Trenton","Street","","","","1581 North Trenton Street","","","Denver"
"923595","-104.98156651","39.74297376","450","","East","","17Th","Avenue","","Unit","220","450 East 17Th Avenue Unit 220","","","Denver"
"923596","-105.05073449","39.77824345","4496","","North","","Yates","Street","","","","4496 North Yates Street","","","Denver"
"923597","-104.97256401","39.67183592","2471","","South","","Marion","Street","","","","2471 South Marion Street","","","Denver"
"923598","-104.97252294","39.67115489","2501","","South","","Marion","Street","","","","2501 South Marion Street","","","Denver"
"923599","-104.97207175","39.67163055","2484","","South","","Marion","Street","","","","2484 South Marion Street","","","Denver"
"923600","-104.97195863","39.67155592","2486","","South","","Marion","Street","","","","2486 South Marion Street","","","Denver"
