150038,001-001344-296561,NULL,-105.00356379,39.87986773,1344,NULL,West,NULL,101St,Avenue,NULL,NULL, ,1344 West 101St Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C383A9C633A405AC0F8937A819FF04340
150039,001-001453-296562,NULL,-105.00443273,39.88320903,1453,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1453 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C50AB38A048405AC0F0475EFE0CF14340
150040,001-001412-296563,NULL,-105.00379286,39.88285227,1412,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1412 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C206A68243E405AC0C803A64D01F14340
150041,001-001202-296564,NULL,-105.00113965,39.88250122,1202,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1202 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA4DE09AC12405AC0C8FEC6CCF5F04340
150042,001-001222-296565,NULL,-105.00141684,39.88255872,1222,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1222 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C2812A43617405AC098302CAFF7F04340
150043,001-001512-296566,NULL,-105.00532498,39.88284306,1512,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1512 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C6C089A3E57405AC038655F0001F14340
150044,001-001172-296567,NULL,-105.00083808,39.88244498,1172,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1172 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE0C42CBB0D405AC04838FCF4F3F04340
150045,001-001349-296568,NULL,-105.00324525,39.88170791,1349,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1349 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA0948F2B35405AC010BE02CEDBF04340
150046,001-001206-296569,NULL,-105.00183855,39.88034656,1206,NULL,West,NULL,101St,Place,NULL,NULL, ,1206 West 101St Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4CBC6B1F1E405AC050952932AFF04340
150047,001-001413-296570,NULL,-105.00379915,39.88322515,1413,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1413 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CAC8BCE3E3E405AC020D58A850DF14340
