290065,005-016570-316242,NULL,-104.79593478,39.66965239,16570, ,East, ,Lasalle,Place, ,NULL, ,16570 East Lasalle Place ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD4C17298F0325AC0885E652BB7D54340
290066,005-002621-316243,NULL,-104.75432717,39.66950444,2621, ,South, ,Halifax,Court, ,NULL, ,2621 South Halifax Court ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C747B78E546305AC098B84652B2D54340
290067,005-002446-316244,NULL,-104.85606621,39.66994808,2446, ,South, ,Lansing,Way, ,NULL, ,2446 South Lansing Way ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C08F0EFC9C9365AC05812C8DBC0D54340
290068,005-002598-316245,NULL,-104.83742695,39.67000984,2598, ,South, ,Vaughn,Way, ,Unit,A,2598 South Vaughn Way Unit A,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9CAF336798355AC078D7EDE1C2D54340
290069,005-002598-316246,NULL,-104.83730795,39.67000917,2598, ,South, ,Vaughn,Way, ,Unit,B,2598 South Vaughn Way Unit B,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0C30117496355AC050E14CDCC2D54340
290070,005-002598-316247,NULL,-104.83719251,39.67000783,2598, ,South, ,Vaughn,Way, ,Unit,C,2598 South Vaughn Way Unit C,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C985BDF8F94355AC0C8B115D1C2D54340
290071,005-002598-316248,NULL,-104.83707884,39.67000651,2598, ,South, ,Vaughn,Way, ,Unit,D,2598 South Vaughn Way Unit D,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF0B623B392355AC05847F8C5C2D54340
290072,005-002578-316249,NULL,-104.83690655,39.67000622,2578, ,South, ,Vaughn,Way, ,Unit,A,2578 South Vaughn Way Unit A,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF45D7BE08F355AC0A8CD8DC3C2D54340
290073,005-002576-316250,NULL,-104.78804630,39.66965509,2576, ,South, ,Pagosa,Street, ,NULL, ,2576 South Pagosa Street ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF48EBF596F325AC038930B42B7D54340
290074,005-002620-316251,NULL,-104.75468240,39.66950551,2620, ,South, ,Halifax,Street, ,NULL, ,2620 South Halifax Street ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C98A467B74C305AC0D0D2445BB2D54340
290075,005-002578-316252,NULL,-104.83679111,39.67000420,2578, ,South, ,Vaughn,Way, ,Unit,B,2578 South Vaughn Way Unit B,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA40D51FC8D355AC0A87195B2C2D54340
290076,005-002578-316253,NULL,-104.83667745,39.67000287,2578, ,South, ,Vaughn,Way, ,Unit,C,2578 South Vaughn Way Unit C,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7C1D911F8C355AC0F09571A7C2D54340
290077,005-002578-316254,NULL,-104.83656200,39.67000222,2578, ,South, ,Vaughn,Way, ,Unit,D,2578 South Vaughn Way Unit D,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C408C543B8A355AC0206DF9A1C2D54340
290078,005-019814-316255,NULL,-104.75724971,39.66944179,19814, ,East, ,Vassar,Avenue, ,NULL, ,19814 East Vassar Avenue ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C3C8B78C776305AC0602ABF44B0D54340
290079,005-002564-316256,NULL,-104.85339260,39.66996459,2564, ,South, ,Lima,Way, ,NULL, ,2564 South Lima Way ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7CE9FEFB9D365AC018784D66C1D54340
290080,005-008900-316257,NULL,-104.88402103,39.67016416,8900, ,East, ,Vassar,Avenue, ,NULL, ,8900 East Vassar Avenue ,Denver Co,80231, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFC21F0CC93385AC0283971F0C7D54340
290081,005-002489-316258,NULL,-104.85047291,39.67005097,2489, ,South, ,Oswego,Street, ,NULL, ,2489 South Oswego Street ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CDC59E9256E365AC0D8FDF53AC4D54340
290082,005-002626-316259,NULL,-104.75561041,39.66945303,2626, ,South, ,Gibralter,Street, ,NULL, ,2626 South Gibralter Street ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA403C6EB5B305AC0F8520FA3B0D54340
290083,005-002587-316260,NULL,-104.79321713,39.66969084,2587, ,South, ,Ouray,Street, ,NULL, ,2587 South Ouray Street ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C6411C911C4325AC010D2EB6DB8D54340
290084,005-012379-316261,NULL,-104.84357575,39.66987305,12379, ,East, ,Lasalle,Place, ,NULL, ,12379 East Lasalle Place ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C78A22625FD355AC0A8F66A66BED54340
290085,005-002545-316262,NULL,-104.81643170,39.66980995,2545, ,South, ,Eagle,Circle, ,NULL, ,2545 South Eagle Circle ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF894BC6A40345AC010991655BCD54340
290086,005-019657-316263,NULL,-104.76011305,39.66944870,19657, ,East, ,Vassar,Drive, ,NULL, ,19657 East Vassar Drive ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB0D335B1A5305AC0C86CB87EB0D54340
290087,005-020493-316264,NULL,-104.74917202,39.66937236,20493, ,East, ,Yale,Place, ,NULL, ,20493 East Yale Place ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C5C64356FF22F5AC0B0144FFEADD54340
290088,005-019637-316265,NULL,-104.76031239,39.66945540,19637, ,East, ,Vassar,Drive, ,NULL, ,19637 East Vassar Drive ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA8854DF5A8305AC040DCF0B6B0D54340
290089,005-012491-316266,NULL,-104.84257399,39.66987051,12491, ,East, ,Lasalle,Place, ,NULL, ,12491 East Lasalle Place ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C249570BBEC355AC028CC2251BED54340
290090,005-019875-316267,NULL,-104.75650517,39.66941370,19875, ,East, ,Villanova,Drive, ,NULL, ,19875 East Villanova Drive ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C44E1A5946A305AC0507F1E59AFD54340
