2100071,039-003096-346384,NULL,-104.76917695,38.98585799,3096, ,,,Ironton Creek,Point,,,,3096 Ironton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C307EF8313A315AC0B8A03698307E4340
2100072,039-003465-346385,NULL,-104.76149902,38.94342825,3465, ,,,Sun River,Place,,,,3465 Sun River Place ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CBC8F6066BC305AC0383BC841C2784340
2100073,039-007913-346386,NULL,-104.76892759,38.94693010,7913, ,,,Lexington Park,Drive,,,,7913 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C7028131C36315AC090F5600135794340
2100074,039-007636-346387,NULL,-104.76262762,38.94309974,7636, ,,,Lexington Manor,Drive,,,,7636 Lexington Manor Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA48210E4CE305AC010D2107EB7784340
2100075,039-007616-346388,NULL,-104.76200990,38.94237877,7616, ,,,Lexington Manor,Drive,,,,7616 Lexington Manor Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD8C829C5C4305AC0600F0CDE9F784340
2100076,039-003335-346389,NULL,-104.76800265,38.98633163,3335, ,,,Gladstone Creek,Point,,,,3335 Gladstone Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C902C95F426315AC068C8641D407E4340
2100077,039-007921-346390,NULL,-104.76927566,38.94680092,7921, ,,,Lexington Park,Drive,,,,7921 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C449FFECF3B315AC0889CC5C530794340
2100078,039-007919-346391,NULL,-104.76929203,38.94675148,7919, ,,,Lexington Park,Drive,,,,7919 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB8B3A6143C315AC0209C12272F794340
2100079,039-010638-346392,NULL,-104.76778192,38.98571716,10638, ,,,Leadville Creek,Point,,,,10638 Leadville Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C8C82CB5623315AC0B05BD6FA2B7E4340
2100080,039-010706-346393,NULL,-104.76844546,38.98564470,10706, ,,,Horseshoe Creek,Point,,,,10706 Horseshoe Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CEC28E2352E315AC02840F99A297E4340
2100081,039-003455-346394,NULL,-104.76176176,38.94340694,3455, ,,,Sun River,Place,,,,3455 Sun River Place ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C48EE69B4C0305AC0D0C3FC8EC1784340
