1280062,059-001340-322362,NULL,105.11043000,39.73728000,1340, , ,NULL,Kline,Street, ,NULL, ,1340  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C3C72405211475AC020ED24345FDE4340
1280063,059-001350-322363,NULL,105.11044000,39.73756000,1350, , ,NULL,Kline,Street, ,NULL, ,1350  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CF0AA997811475AC05872493368DE4340
1280064,059-001355-322364,NULL,105.11108000,39.73756000,1355, , ,NULL,Kline,Street, ,NULL, ,1355  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C709045D71B475AC00847DA4468DE4340
1280065,059-001370-322365,NULL,105.11044000,39.73811000,1370, , ,NULL,Kline,Street, ,NULL, ,1370  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C7C8E787A11475AC050022D8D7ADE4340
1280066,059-001374-322366,NULL,105.11044000,39.73838000,1374, , ,NULL,Kline,Street, ,NULL, ,1374  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C306B437411475AC038B1EF4683DE4340
1280067,059-001375-322367,NULL,105.11108000,39.73784000,1375, , ,NULL,Kline,Street, ,NULL, ,1375  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C586F5FFD1B475AC0580518A071DE4340
1280068,059-001380-322368,NULL,105.11044000,39.73863000,1380, , ,NULL,Kline,Street, ,NULL, ,1380  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C7C4A5B7D11475AC0A8A59C768BDE4340
1280069,059-001385-322369,NULL,105.11107000,39.73811000,1385, , ,NULL,Kline,Street, ,NULL, ,1385  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C14C386BB1B475AC0B8C575597ADE4340
1280070,059-001390-322370,NULL,105.11043000,39.73891000,1390, , ,NULL,Kline,Street, ,NULL, ,1390  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C0C3B384A11475AC000D82A7594DE4340
1280071,059-001395-322371,NULL,105.11107000,39.73839000,1395, , ,NULL,Kline,Street, ,NULL, ,1395  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CB492FDC31B475AC088986D6F83DE4340
1280072,059-001397-322372,NULL,105.11107000,39.73867000,1397, , ,NULL,Kline,Street, ,NULL, ,1397  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C30207BBD1B475AC0F87D529C8CDE4340
