2090058,039-001150-336371,NULL,-104.80639727,38.78939388,1150, ,East,,Cheyenne Mountain,Boulevard,,BLDG,3,1150 East Cheyenne Mountain Boulevard BLDG 3,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C704347039C335AC0A8B8D9DB0A654340
2090059,039-001150-336372,NULL,-104.80544642,38.78883521,1150, ,East,,Cheyenne Mountain,Boulevard,,BLDG,4,1150 East Cheyenne Mountain Boulevard BLDG 4,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA470286F8C335AC0D0FF538DF8644340
2090060,039-001150-336373,NULL,-104.80550920,38.78784688,1150, ,East,,Cheyenne Mountain,Boulevard,,BLDG,1,1150 East Cheyenne Mountain Boulevard BLDG 1,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA4F379768D335AC0487C9D2AD8644340
2090061,039-001150-336374,NULL,-104.80663364,38.78888998,1150, ,East,,Cheyenne Mountain,Boulevard,,BLDG,2,1150 East Cheyenne Mountain Boulevard BLDG 2,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB0FCB4E29F335AC0C0ADC558FA644340
2090062,039-001150-336375,NULL,-104.80584607,38.79032495,1150, ,East,,Cheyenne Mountain,Boulevard,,BLDG,5,1150 East Cheyenne Mountain Boulevard BLDG 5,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA41065FB92335AC0C806375E29654340
2090063,039-001150-336376,NULL,-104.80583548,38.78953831,1150, ,East,,Cheyenne Mountain,Boulevard,,BLDG,6,1150 East Cheyenne Mountain Boulevard BLDG 6,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CF8EAF6CE92335AC090C05B970F654340
2090064,039-003701-336377,NULL,-104.81582724,38.88721797,3701, ,North,,Nevada,Avenue,,STE,1,3701 North Nevada Avenue STE 1,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C18BF748336345AC030EFC45B90714340
2090065,039-004003-336378,NULL,-104.81405937,38.89138216,4003, ,North,,Weber,Street,,BLDG,O,4003 North Weber Street BLDG O,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C3C7E748C19345AC0184F8DCF18724340
2090066,039-004003-336379,NULL,-104.81421125,38.89144563,4003, ,North,,Weber,Street,,BLDG,P,4003 North Weber Street BLDG P,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C808C7E091C345AC0D05BEFE31A724340
2090067,039-004003-336380,NULL,-104.81355729,38.89165629,4003, ,North,,Weber,Street,,BLDG,M,4003 North Weber Street BLDG M,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CFCA39A5211345AC0904314CB21724340
2090068,039-004003-336381,NULL,-104.81356220,38.89154310,4003, ,North,,Weber,Street,,BLDG,N,4003 North Weber Street BLDG N,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CFC6A2E6711345AC0009792151E724340
2090069,039-004003-336382,NULL,-104.81420867,38.89131750,4003, ,North,,Weber,Street,,BLDG,Q,4003 North Weber Street BLDG Q,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC4BCB2FE1B345AC0A02118B116724340
2090070,039-004003-336383,NULL,-104.81436818,38.89138101,4003, ,North,,Weber,Street,,BLDG,R,4003 North Weber Street BLDG R,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C1013B89B1E345AC060D1DAC518724340
2090071,039-004003-336384,NULL,-104.81354246,38.89200778,4003, ,North,,Weber,Street,,BLDG,K,4003 North Weber Street BLDG K,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C78885F1411345AC058D9904F2D724340
2090072,039-004003-336385,NULL,-104.81354040,38.89182602,4003, ,North,,Weber,Street,,BLDG,L,4003 North Weber Street BLDG L,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C4011C20B11345AC02084DE5A27724340
2090073,039-004003-336386,NULL,-104.81404604,38.89197202,4003, ,North,,Weber,Street,,BLDG,B,4003 North Weber Street BLDG B,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C00F5915419345AC070D596232C724340
2090074,039-004003-336387,NULL,-104.81384261,38.89211383,4003, ,North,,Weber,Street,,BLDG,I,4003 North Weber Street BLDG I,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C44BB53FF15345AC0E8C831C930724340
2090075,039-004003-336388,NULL,-104.81354142,38.89211503,4003, ,North,,Weber,Street,,BLDG,J,4003 North Weber Street BLDG J,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CF822071011345AC0680F47D330724340
2090076,039-004003-336389,NULL,-104.81403669,38.89215073,4003, ,North,,Weber,Street,,BLDG,A,4003 North Weber Street BLDG A,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD052582D19345AC070EEBBFE31724340
2090077,039-004003-336390,NULL,-104.81384469,38.89189932,4003, ,North,,Weber,Street,,BLDG,G,4003 North Weber Street BLDG G,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C2C99050816345AC08882C7C129724340
2090078,039-004003-336391,NULL,-104.81383989,38.89200059,4003, ,North,,Weber,Street,,BLDG,H,4003 North Weber Street BLDG H,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C3C3AECF315345AC0189F51132D724340
2090079,039-004003-336392,NULL,-104.81404955,38.89160854,4003, ,North,,Weber,Street,,BLDG,C,4003 North Weber Street BLDG C,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C34F04C6319345AC000CE923A20724340
2090080,039-004003-336393,NULL,-104.81382151,38.89153569,4003, ,North,,Weber,Street,,BLDG,D,4003 North Weber Street BLDG D,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C50DAD4A615345AC0B02D70D71D724340
2090081,039-004003-336394,NULL,-104.81383544,38.89167283,4003, ,North,,Weber,Street,,BLDG,E,4003 North Weber Street BLDG E,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C688F3AE115345AC0C0A4D35522724340
2090082,039-004003-336395,NULL,-104.81383818,38.89178308,4003, ,North,,Weber,Street,,BLDG,F,4003 North Weber Street BLDG F,Colorado Springs,80907,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C0421C0EC15345AC00074B6F225724340
2090083,039-002422-336396,NULL,-104.86795071,38.83468141,2422, ,,,Busch,Avenue,,STE,1,2422 Busch Avenue STE 1,Colorado Springs,80904,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD8331E818C375AC0001E25D7D66A4340
