1670083,077-002892-141632,NULL,-108.51691448,39.07826099,2892, , , ,North,Avenue, ,Unit,C,2892 North Avenue Unit C,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CEC4F742015215BC020B6BB74048A4340
1670084,077-002892-141633,NULL,-108.51691585,39.07853563,2892, , , ,North,Avenue, ,Unit,D,2892 North Avenue Unit D,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CCCDA3A2615215BC0187992740D8A4340
1670085,077-002860-141634,NULL,-108.52225716,39.07763196,2860,1/2, , ,North,Avenue, ,NULL, ,2860 1/2 North Avenue ,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD0DE4FA96C215BC048380ED8EF894340
1670086,077-002858-141635,NULL,-108.52248195,39.07764068,2858, , , ,North,Avenue, ,Unit,24,2858 North Avenue Unit 24,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC425245870215BC000DE3C21F0894340
1670087,077-002858-141636,NULL,-108.52248546,39.07786982,2858, , , ,North,Avenue, ,Unit,18,2858 North Avenue Unit 18,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C94C2D96670215BC0B0F962A3F7894340
1670088,077-002858-141637,NULL,-108.52323492,39.07758912,2858, , , ,North,Avenue, ,Unit,1,2858 North Avenue Unit 1,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C38034CAE7C215BC07876B670EE894340
1670089,077-002858-141638,NULL,-108.52323655,39.07762968,2858, , , ,North,Avenue, ,Unit,2,2858 North Avenue Unit 2,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C38CD2AB57C215BC008F5EDC4EF894340
1670090,077-002858-141639,NULL,-108.52269646,39.07762308,2858, , , ,North,Avenue, ,Unit,22C,2858 North Avenue Unit 22C,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CB46EDBDB73215BC028458C8DEF894340
1670091,077-002858-141640,NULL,-108.52323394,39.07766061,2858, , , ,North,Avenue, ,Unit,3,2858 North Avenue Unit 3,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C044337AA7C215BC0205D6EC8F0894340
1670092,077-002858-141641,NULL,-108.52269577,39.07766919,2858, , , ,North,Avenue, ,Unit,22B,2858 North Avenue Unit 22B,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C7041F2D873215BC038095D10F1894340
1670093,077-002858-141642,NULL,-108.52323517,39.07769103,2858, , , ,North,Avenue, ,Unit,4,2858 North Avenue Unit 4,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF4E35EAF7C215BC000D19CC7F1894340
1670094,077-002858-141643,NULL,-108.52269713,39.07770891,2858, , , ,North,Avenue, ,Unit,22A,2858 North Avenue Unit 22A,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C449EA7DE73215BC068F08C5DF2894340
1670095,077-002858-141644,NULL,-108.52323611,39.07772979,2858, , , ,North,Avenue, ,Unit,5,2858 North Avenue Unit 5,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C50224FB37C215BC050B1B80CF3894340
1670096,077-002858-141645,NULL,-108.52323443,39.07775597,2858, , , ,North,Avenue, ,Unit,6,2858 North Avenue Unit 6,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CAC1941AC7C215BC088675EE8F3894340
1670097,077-002858-141646,NULL,-108.52323568,39.07778580,2858, , , ,North,Avenue, ,Unit,7,2858 North Avenue Unit 7,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CB07F82B17C215BC0B01A8FE2F4894340
