"1418722","-107.58701817","37.32327617","86","","East","","Forest Lakes","Drive","",""," ","86 East Forest Lakes Drive ","","","La Plata"
"1418723","-107.60300738","37.32290232","404",""," ","","Forest Lakes","Drive","",""," ","404 Forest Lakes Drive ","","","La Plata"
"1418724","-107.60930335","37.32289688","772",""," ","","Forest Lakes","Drive","",""," ","772 Forest Lakes Drive ","","","La Plata"
"1418725","-107.76500112","37.3200353","170","","North","","East","Creek","",""," ","170 North East Creek ","","","La Plata"
"1418726","-107.60870914","37.32300943","753",""," ","","Forest Lakes","Drive","",""," ","753 Forest Lakes Drive ","","","La Plata"
"1418727","-107.58728646","37.32348524","100","","East","","Forest Lakes","Drive","",""," ","100 East Forest Lakes Drive ","","","La Plata"
"1418728","-107.60282346","37.32299883","386",""," ","","Forest Lakes","Drive","",""," ","386 Forest Lakes Drive ","","","La Plata"
"1418729","-107.58664325","37.32349214","58","","East","","Forest Lakes","Drive","",""," ","58 East Forest Lakes Drive ","","","La Plata"
"1418730","-107.58635507","37.323486","44","","East","","Forest Lakes","Drive","",""," ","44 East Forest Lakes Drive ","","","La Plata"
"1418731","-107.60265899","37.32308129","378",""," ","","Forest Lakes","Drive","",""," ","378 Forest Lakes Drive ","","","La Plata"
"1418732","-107.76437843","37.32033284","202","","North","","East","Creek","",""," ","202 North East Creek ","","","La Plata"
"1418733","-107.76663175","37.32024368","105","","North","","East","Creek","",""," ","105 North East Creek ","","","La Plata"
"1418734","-107.89022037","37.31844982","1448",""," ","Cr","204"," ","",""," ","1448 Cr 204 ","","","La Plata"
"1418735","-107.63851622","37.32219545","13450",""," ","Cr","502"," ","",""," ","13450 Cr 502 ","","","La Plata"
"1418736","-107.58786083","37.32362409","140","","East","","Forest Lakes","Drive","",""," ","140 East Forest Lakes Drive ","","","La Plata"
"1418737","-107.60252948","37.3232028","370",""," ","","Forest Lakes","Drive","",""," ","370 Forest Lakes Drive ","","","La Plata"
"1418738","-107.60390638","37.32332235","421",""," ","","Forest Lakes","Drive","",""," ","421 Forest Lakes Drive ","","","La Plata"
"1418739","-107.60867816","37.32318711","779",""," ","","Forest Lakes","Drive","",""," ","779 Forest Lakes Drive ","","","La Plata"
"1418740","-107.60241888","37.32337282","348",""," ","","Forest Lakes","Drive","",""," ","348 Forest Lakes Drive ","","","La Plata"
"1418741","-107.58822025","37.32371052","160","","East","","Forest Lakes","Drive","",""," ","160 East Forest Lakes Drive ","","","La Plata"
"1418742","-107.60228412","37.32353496","340",""," ","","Forest Lakes","Drive","",""," ","340 Forest Lakes Drive ","","","La Plata"
"1418743","-107.8360607","37.31906866","1852",""," ","Cr","250"," ","",""," ","1852 Cr 250 ","","","La Plata"
"1418744","-107.61125199","37.32366084","6729",""," ","Cr","501"," ","",""," ","6729 Cr 501 ","","","La Plata"
"1418745","-107.76790329","37.32068211","7156",""," ","Cr","240"," ","",""," ","7156 Cr 240 ","","","La Plata"
"1418746","-107.60346285","37.32355681","395",""," ","","Forest Lakes","Drive","",""," ","395 Forest Lakes Drive ","","","La Plata"
"1418747","-107.58672304","37.32414157","75","","East","","Forest Lakes","Drive","",""," ","75 East Forest Lakes Drive ","","","La Plata"
"1418748","-107.60205972","37.32353812","332",""," ","","Forest Lakes","Drive","",""," ","332 Forest Lakes Drive ","","","La Plata"
"1418749","-107.60853551","37.32344639","801",""," ","","Forest Lakes","Drive","",""," ","801 Forest Lakes Drive ","","","La Plata"
"1418750","-107.58609951","37.32414558","31","","East","","Forest Lakes","Drive","",""," ","31 East Forest Lakes Drive ","","","La Plata"
"1418751","-107.60193284","37.32367409","316",""," ","","Forest Lakes","Drive","",""," ","316 Forest Lakes Drive ","","","La Plata"
"1418752","-107.60902757","37.32364561","802",""," ","","Forest Lakes","Drive","",""," ","802 Forest Lakes Drive ","","","La Plata"
"1418753","-107.58743505","37.32427452","103","","East","","Forest Lakes","Drive","",""," ","103 East Forest Lakes Drive ","","","La Plata"
"1418754","-107.60298428","37.32384351","357",""," ","","Forest Lakes","Drive","",""," ","357 Forest Lakes Drive ","","","La Plata"
"1418755","-107.76524882","37.32086248","201","","North","","East","Creek","",""," ","201 North East Creek ","","","La Plata"
"1418756","-107.60157998","37.3238468","302",""," ","","Forest Lakes","Drive","",""," ","302 Forest Lakes Drive ","","","La Plata"
"1418757","-107.81651984","37.31955824","1351",""," ","","Durango Cliffs","Drive","",""," ","1351 Durango Cliffs Drive ","","","La Plata"
"1418758","-107.5894745","37.32417529","234","","East","","Forest Lakes","Drive","",""," ","234 East Forest Lakes Drive ","","","La Plata"
"1418759","-107.76332245","37.32055633","264","","North","","East","Creek","",""," ","264 North East Creek ","","","La Plata"
"1418760","-107.60140978","37.32397102","294",""," ","","Forest Lakes","Drive","",""," ","294 Forest Lakes Drive ","","","La Plata"
"1418761","-107.58814124","37.3244192","175","","East","","Forest Lakes","Drive","",""," ","175 East Forest Lakes Drive ","","","La Plata"
"1418762","-107.64034948","37.32334948","13440",""," ","Cr","502"," ","",""," ","13440 Cr 502 ","","","La Plata"
"1418763","-107.60126047","37.32408503","286",""," ","","Forest Lakes","Drive","",""," ","286 Forest Lakes Drive ","","","La Plata"
"1418764","-107.60245014","37.3240557","325",""," ","","Forest Lakes","Drive","",""," ","325 Forest Lakes Drive ","","","La Plata"
"1418765","-107.60100006","37.32406772","268",""," ","","Forest Lakes","Drive","",""," ","268 Forest Lakes Drive ","","","La Plata"
"1418766","-107.59029804","37.32445771","280","","East","","Forest Lakes","Drive","",""," ","280 East Forest Lakes Drive ","","","La Plata"
"1418767","-107.58868614","37.3246603","221","","East","","Forest Lakes","Drive","",""," ","221 East Forest Lakes Drive ","","","La Plata"
"1418768","-107.83636069","37.31967185","1862",""," ","Cr","250"," ","",""," ","1862 Cr 250 ","","","La Plata"
"1418769","-107.60088539","37.32421749","256",""," ","","Forest Lakes","Drive","",""," ","256 Forest Lakes Drive ","","","La Plata"
"1418770","-107.89434638","37.31822522","1383",""," ","Cr","204"," ","",""," ","1383 Cr 204 ","","","La Plata"
"1418771","-107.76530966","37.32159886","221","","North","","East","Creek","",""," ","221 North East Creek ","","","La Plata"
"1418772","-107.59101306","37.32450431","322","","East","","Forest Lakes","Drive","",""," ","322 East Forest Lakes Drive ","","","La Plata"
"1418773","-107.60073107","37.32430254","250",""," ","","Forest Lakes","Drive","",""," ","250 Forest Lakes Drive ","","","La Plata"
"1418774","-107.60206361","37.32428222","307",""," ","","Forest Lakes","Drive","",""," ","307 Forest Lakes Drive ","","","La Plata"
"1418775","-107.5965292","37.32442509","16",""," ","","Forest Lakes","Drive","",""," ","16 Forest Lakes Drive ","","","La Plata"
"1418776","-107.59173452","37.32457714","354","","East","","Forest Lakes","Drive","",""," ","354 East Forest Lakes Drive ","","","La Plata"
"1418777","-107.60051696","37.32444707","232",""," ","","Forest Lakes","Drive","",""," ","232 Forest Lakes Drive ","","","La Plata"
"1418778","-107.58934389","37.32467435","251","","East","","Forest Lakes","Drive","",""," ","251 East Forest Lakes Drive ","","","La Plata"
"1418779","-107.59904321","37.3245298","134",""," ","","Forest Lakes","Drive","",""," ","134 Forest Lakes Drive ","","","La Plata"
"1418780","-107.59864549","37.32452185","104",""," ","","Forest Lakes","Drive","",""," ","104 Forest Lakes Drive ","","","La Plata"
"1418781","-107.59926136","37.3244621","160",""," ","","Forest Lakes","Drive","",""," ","160 Forest Lakes Drive ","","","La Plata"
"1418782","-107.59968912","37.32453341","180",""," ","","Forest Lakes","Drive","",""," ","180 Forest Lakes Drive ","","","La Plata"
"1418783","-107.5998582","37.32455658","188",""," ","","Forest Lakes","Drive","",""," ","188 Forest Lakes Drive ","","","La Plata"
"1418784","-107.59761022","37.32444786","56",""," ","","Forest Lakes","Drive","",""," ","56 Forest Lakes Drive ","","","La Plata"
"1418785","-107.60008185","37.32443064","200",""," ","","Forest Lakes","Drive","",""," ","200 Forest Lakes Drive ","","","La Plata"
"1418786","-107.59841874","37.32447716","96",""," ","","Forest Lakes","Drive","",""," ","96 Forest Lakes Drive ","","","La Plata"
"1418787","-107.59719726","37.32446489","40",""," ","","Forest Lakes","Drive","",""," ","40 Forest Lakes Drive ","","","La Plata"
"1418788","-107.59821452","37.32452222","80",""," ","","Forest Lakes","Drive","",""," ","80 Forest Lakes Drive ","","","La Plata"
"1418789","-107.60032773","37.32447717","212",""," ","","Forest Lakes","Drive","",""," ","212 Forest Lakes Drive ","","","La Plata"
"1418790","-107.59781234","37.32445485","64",""," ","","Forest Lakes","Drive","",""," ","64 Forest Lakes Drive ","","","La Plata"
"1418791","-107.59804339","37.32460221","72",""," ","","Forest Lakes","Drive","",""," ","72 Forest Lakes Drive ","","","La Plata"
"1418792","-107.59699421","37.32445407","32",""," ","","Forest Lakes","Drive","",""," ","32 Forest Lakes Drive ","","","La Plata"
"1418793","-107.8364516","37.32011076","1866",""," ","Cr","250"," ","",""," ","1866 Cr 250 ","","","La Plata"
"1418794","-107.59243258","37.32474108","386","","East","","Forest Lakes","Drive","",""," ","386 East Forest Lakes Drive ","","","La Plata"
"1418795","-107.58993425","37.32484109","263","","East","","Forest Lakes","Drive","",""," ","263 East Forest Lakes Drive ","","","La Plata"
"1418796","-107.61825759","37.32441739","7179",""," ","Cr","501"," ","",""," ","7179 Cr 501 ","","","La Plata"
"1418797","-107.60172304","37.32485233","281",""," ","","Forest Lakes","Drive","",""," ","281 Forest Lakes Drive ","","","La Plata"
"1418798","-107.59314958","37.32485201","428","","East","","Forest Lakes","Drive","",""," ","428 East Forest Lakes Drive ","","","La Plata"
"1418799","-107.59045834","37.32491464","285","","East","","Forest Lakes","Drive","",""," ","285 East Forest Lakes Drive ","","","La Plata"
"1418800","-107.89305967","37.31913852","1389",""," ","Cr","204"," ","",""," ","1389 Cr 204 ","","","La Plata"
"1418801","-107.59385584","37.32497718","452","","East","","Forest Lakes","Drive","",""," ","452 East Forest Lakes Drive ","","","La Plata"
"1418802","-107.76420488","37.32190827","333","","North","","East","Creek","",""," ","333 North East Creek ","","","La Plata"
"1418803","-107.59457092","37.32498389","480","","East","","Forest Lakes","Drive","",""," ","480 East Forest Lakes Drive ","","","La Plata"
"1418804","-107.59096057","37.32505389","311","","East","","Forest Lakes","Drive","",""," ","311 East Forest Lakes Drive ","","","La Plata"
"1418805","-107.59147037","37.32513057","339","","East","","Forest Lakes","Drive","",""," ","339 East Forest Lakes Drive ","","","La Plata"
"1418806","-107.59744096","37.32519197","51",""," ","","Forest Lakes","Drive","",""," ","51 Forest Lakes Drive ","","","La Plata"
"1418807","-107.60101535","37.32503025","241",""," ","","Forest Lakes","Drive","",""," ","241 Forest Lakes Drive ","","","La Plata"
"1418808","-107.60036606","37.32510651","227",""," ","","Forest Lakes","Drive","",""," ","227 Forest Lakes Drive ","","","La Plata"
"1418809","-107.59975515","37.32507167","171",""," ","","Forest Lakes","Drive","",""," ","171 Forest Lakes Drive ","","","La Plata"
"1418810","-107.59192278","37.32519079","371","","East","","Forest Lakes","Drive","",""," ","371 East Forest Lakes Drive ","","","La Plata"
"1418811","-107.83802854","37.3208257","1937",""," ","Cr","250"," ","",""," ","1937 Cr 250 ","","","La Plata"
"1418812","-107.83632896","37.32055742","1938",""," ","Cr","250"," ","",""," ","1938 Cr 250 ","","","La Plata"
"1418813","-107.88999358","37.31955413","1450",""," ","Cr","204"," ","",""," ","1450 Cr 204 ","","","La Plata"
"1418814","-107.59502489","37.32526841","516","","East","","Forest Lakes","Drive","",""," ","516 East Forest Lakes Drive ","","","La Plata"
"1418815","-107.59237124","37.32533298","399","","East","","Forest Lakes","Drive","",""," ","399 East Forest Lakes Drive ","","","La Plata"
"1418816","-107.8366752","37.32069032","1940",""," ","Cr","250"," ","",""," ","1940 Cr 250 ","","","La Plata"
"1418817","-107.59289314","37.32543655","413","","East","","Forest Lakes","Drive","",""," ","413 East Forest Lakes Drive ","","","La Plata"
"1418818","-107.61342419","37.32509262","6891",""," ","Cr","501"," ","",""," ","6891 Cr 501 ","","","La Plata"
"1418819","-107.58451276","37.32557514","120","","East","","Pine Top","Drive","",""," ","120 East Pine Top Drive ","","","La Plata"
"1418820","-107.59340089","37.3254922","437","","East","","Forest Lakes","Drive","",""," ","437 East Forest Lakes Drive ","","","La Plata"
"1418821","-107.76275487","37.32245038","350","","North","","East","Creek","",""," ","350 North East Creek ","","","La Plata"
"1418822","-107.59390818","37.32557097","465","","East","","Forest Lakes","Drive","",""," ","465 East Forest Lakes Drive ","","","La Plata"
"1418823","-107.59443033","37.32562792","501","","East","","Forest Lakes","Drive","",""," ","501 East Forest Lakes Drive ","","","La Plata"
"1418824","-107.59544345","37.32572677","550","","East","","Forest Lakes","Drive","",""," ","550 East Forest Lakes Drive ","","","La Plata"
"1418825","-107.76119533","37.32049341","7648",""," ","Cr","240"," ","",""," ","7648 Cr 240 ","","","La Plata"
"1418826","-107.63328021","37.32569093","13862",""," ","Cr","502"," ","",""," ","13862 Cr 502 ","","","La Plata"
"1418827","-107.98399045","37.31640588","4385",""," ","Cr","207"," ","",""," ","4385 Cr 207 ","","","La Plata"
"1418828","-107.59487021","37.32593386","535","","East","","Forest Lakes","Drive","",""," ","535 East Forest Lakes Drive ","","","La Plata"
"1418829","-107.76431034","37.32275281","375","","North","","East","Creek","",""," ","375 North East Creek ","","","La Plata"
"1418830","-107.83684518","37.32116445","1970",""," ","Cr","250"," ","",""," ","1970 Cr 250 ","","","La Plata"
"1418831","-107.64853936","37.32490488","13145",""," ","Cr","502"," ","",""," ","13145 Cr 502 ","","","La Plata"
"1418832","-107.88980093","37.32060936","1592",""," ","Cr","204"," ","",""," ","1592 Cr 204 ","","","La Plata"
"1418833","-107.63710959","37.32514028","13541",""," ","Cr","502"," ","",""," ","13541 Cr 502 ","","","La Plata"
"1418834","-107.61244953","37.32619128","6894",""," ","Cr","501"," ","",""," ","6894 Cr 501 ","","","La Plata"
"1418835","-107.89038546","37.32075545","1588",""," ","Cr","204"," ","",""," ","1588 Cr 204 ","","","La Plata"
"1418836","-107.83698033","37.32184586","2022",""," ","Cr","250"," ","",""," ","2022 Cr 250 ","","","La Plata"
"1418837","-107.83886714","37.32183516","2071",""," ","Cr","250"," ","",""," ","2071 Cr 250 ","","","La Plata"
"1418838","-107.76214837","37.32307811","7570",""," ","Cr","240"," ","",""," ","7570 Cr 240 ","","","La Plata"
"1418839","-107.83738374","37.32271327","2056",""," ","Cr","250"," ","",""," ","2056 Cr 250 ","","","La Plata"
"1418840","-107.61503323","37.32646194","7033",""," ","Cr","501"," ","",""," ","7033 Cr 501 ","","","La Plata"
"1418841","-107.61724555","37.32688902","7175",""," ","Cr","501"," ","",""," ","7175 Cr 501 ","","","La Plata"
"1418842","-107.83962589","37.32270904","2151",""," ","Cr","250"," ","",""," ","2151 Cr 250 ","","","La Plata"
"1418843","-107.8918175","37.32181642","1619",""," ","Cr","204"," ","",""," ","1619 Cr 204 ","","","La Plata"
"1418844","-107.61334704","37.32724709","7032",""," ","Cr","501"," ","",""," ","7032 Cr 501 ","","","La Plata"
"1418845","-107.83768693","37.32307957","2142",""," ","Cr","250"," ","",""," ","2142 Cr 250 ","","","La Plata"
"1418846","-107.61837789","37.32720201","7173",""," ","Cr","501"," ","",""," ","7173 Cr 501 ","","","La Plata"
"1418847","-107.60538092","37.32771456","700",""," ","","Deer Ridge","Drive","",""," ","700 Deer Ridge Drive ","","","La Plata"
"1418848","-107.60746043","37.32778696","602",""," ","","Deer Ridge","Drive","",""," ","602 Deer Ridge Drive ","","","La Plata"
"1418849","-107.83975829","37.32340267","2173",""," ","Cr","250"," ","",""," ","2173 Cr 250 ","","","La Plata"
"1418850","-107.89223688","37.32246274","1621",""," ","Cr","204"," ","",""," ","1621 Cr 204 ","","","La Plata"
"1418851","-107.60443859","37.32793607","750",""," ","","Deer Ridge","Drive","",""," ","750 Deer Ridge Drive ","","","La Plata"
"1418852","-107.89360768","37.32234977","1727",""," ","Cr","204"," ","",""," ","1727 Cr 204 ","","","La Plata"
"1418853","-107.59350926","37.32804592","1400",""," ","","Deer Ridge","Drive","",""," ","1400 Deer Ridge Drive ","","","La Plata"
"1418854","-107.6420925","37.32689001","4121",""," ","Cr","245"," ","",""," ","4121 Cr 245 ","","","La Plata"
"1418855","-107.60369835","37.32804418","794",""," ","","Deer Ridge","Drive","",""," ","794 Deer Ridge Drive ","","","La Plata"
"1418856","-107.76063786","37.32427084","7778",""," ","Cr","240"," ","",""," ","7778 Cr 240 ","","","La Plata"
"1418857","-107.59647078","37.32823659","1218",""," ","","Deer Ridge","Drive","",""," ","1218 Deer Ridge Drive ","","","La Plata"
"1418858","-107.59589151","37.32828952","1234",""," ","","Deer Ridge","Drive","",""," ","1234 Deer Ridge Drive ","","","La Plata"
"1418859","-107.60776626","37.3279744","566",""," ","","Deer Ridge","Drive","",""," ","566 Deer Ridge Drive ","","","La Plata"
"1418860","-107.59690436","37.32833448","1180",""," ","","Deer Ridge","Drive","",""," ","1180 Deer Ridge Drive ","","","La Plata"
"1418861","-107.60299156","37.32817562","828",""," ","","Deer Ridge","Drive","",""," ","828 Deer Ridge Drive ","","","La Plata"
"1418862","-107.59922518","37.32839601","1066",""," ","","Deer Ridge","Drive","",""," ","1066 Deer Ridge Drive ","","","La Plata"
"1418863","-107.59787255","37.32834412","1142",""," ","","Deer Ridge","Drive","",""," ","1142 Deer Ridge Drive ","","","La Plata"
"1418864","-107.59851327","37.32838726","1098",""," ","","Deer Ridge","Drive","",""," ","1098 Deer Ridge Drive ","","","La Plata"
"1418865","-107.60015849","37.32840351","1024",""," ","","Deer Ridge","Drive","",""," ","1024 Deer Ridge Drive ","","","La Plata"
"1418866","-107.60241481","37.32822916","850",""," ","","Deer Ridge","Drive","",""," ","850 Deer Ridge Drive ","","","La Plata"
"1418867","-107.60159998","37.3283955","914",""," ","","Deer Ridge","Drive","",""," ","914 Deer Ridge Drive ","","","La Plata"
"1418868","-107.60700371","37.32855345","583",""," ","","Deer Ridge","Drive","",""," ","583 Deer Ridge Drive ","","","La Plata"
"1418869","-107.60626034","37.32830082","681",""," ","","Deer Ridge","Drive","",""," ","681 Deer Ridge Drive ","","","La Plata"
"1418870","-107.59543233","37.32845759","1272",""," ","","Deer Ridge","Drive","",""," ","1272 Deer Ridge Drive ","","","La Plata"
"1418871","-107.6055297","37.32835846","717",""," ","","Deer Ridge","Drive","",""," ","717 Deer Ridge Drive ","","","La Plata"
"1418872","-107.89581231","37.3240303","2055",""," ","Cr","204"," ","",""," ","2055 Cr 204 ","","","La Plata"
"1418873","-107.60489285","37.32865","739",""," ","","Deer Ridge","Drive","",""," ","739 Deer Ridge Drive ","","","La Plata"
"1418874","-107.59436459","37.32847265","1346",""," ","","Deer Ridge","Drive","",""," ","1346 Deer Ridge Drive ","","","La Plata"
"1418875","-107.60837054","37.32824817","524",""," ","","Deer Ridge","Drive","",""," ","524 Deer Ridge Drive ","","","La Plata"
"1418876","-107.60406519","37.328476","775",""," ","","Deer Ridge","Drive","",""," ","775 Deer Ridge Drive ","","","La Plata"
"1418877","-107.83938661","37.32400897","2213",""," ","Cr","250"," ","",""," ","2213 Cr 250 ","","","La Plata"
"1418878","-107.74834576","37.32552475","120",""," ","Cr","240 A"," ","",""," ","120 Cr 240 A ","","","La Plata"
"1418879","-107.59364607","37.3287772","1419",""," ","","Deer Ridge","Drive","",""," ","1419 Deer Ridge Drive ","","","La Plata"
"1418880","-107.62935799","37.32811892","7978",""," ","Cr","501"," ","",""," ","7978 Cr 501 ","","","La Plata"
"1418881","-107.6300318","37.32805397","7998",""," ","Cr","501"," ","",""," ","7998 Cr 501 ","","","La Plata"
"1418882","-107.74969127","37.32597922","8325",""," ","Cr","240"," ","",""," ","8325 Cr 240 ","","","La Plata"
"1418883","-107.60726296","37.32885886","541",""," ","","Deer Ridge","Drive","",""," ","541 Deer Ridge Drive ","","","La Plata"
"1418884","-107.64386513","37.32731826","4107",""," ","Cr","245"," ","",""," ","4107 Cr 245 ","","","La Plata"
"1418885","-107.60886237","37.32856491","488",""," ","","Deer Ridge","Drive","",""," ","488 Deer Ridge Drive ","","","La Plata"
"1418886","-107.59642534","37.32906167","1199",""," ","","Deer Ridge","Drive","",""," ","1199 Deer Ridge Drive ","","","La Plata"
"1418887","-107.59713902","37.328959","1161",""," ","","Deer Ridge","Drive","",""," ","1161 Deer Ridge Drive ","","","La Plata"
"1418888","-107.59381085","37.32909884","1367",""," ","","Deer Ridge","Drive","",""," ","1367 Deer Ridge Drive ","","","La Plata"
"1418889","-107.59775103","37.32899485","1121",""," ","","Deer Ridge","Drive","",""," ","1121 Deer Ridge Drive ","","","La Plata"
"1418890","-107.59577174","37.32901107","1255",""," ","","Deer Ridge","Drive","",""," ","1255 Deer Ridge Drive ","","","La Plata"
"1418891","-107.60045685","37.32893002","1005",""," ","","Deer Ridge","Drive","",""," ","1005 Deer Ridge Drive ","","","La Plata"
"1418892","-107.59833557","37.32925576","1113",""," ","","Deer Ridge","Drive","",""," ","1113 Deer Ridge Drive ","","","La Plata"
"1418893","-107.83815097","37.32450112","2204",""," ","Cr","250"," ","",""," ","2204 Cr 250 ","","","La Plata"
"1418894","-107.59977154","37.3289515","1043",""," ","","Deer Ridge","Drive","",""," ","1043 Deer Ridge Drive ","","","La Plata"
"1418895","-107.60105081","37.32917779","989",""," ","","Deer Ridge","Drive","",""," ","989 Deer Ridge Drive ","","","La Plata"
"1418896","-107.60159899","37.32920891","891",""," ","","Deer Ridge","Drive","",""," ","891 Deer Ridge Drive ","","","La Plata"
"1418897","-107.60785257","37.32900606","507",""," ","","Deer Ridge","Drive","",""," ","507 Deer Ridge Drive ","","","La Plata"
"1418898","-107.60242259","37.32928119","867",""," ","","Deer Ridge","Drive","",""," ","867 Deer Ridge Drive ","","","La Plata"
"1418899","-107.89389177","37.32350163","1937",""," ","Cr","204"," ","",""," ","1937 Cr 204 ","","","La Plata"
"1418900","-107.84000039","37.32457883","2261",""," ","Cr","250"," ","",""," ","2261 Cr 250 ","","","La Plata"
"1418901","-107.59453491","37.32918924","1325",""," ","","Deer Ridge","Drive","",""," ","1325 Deer Ridge Drive ","","","La Plata"
"1418902","-107.89103696","37.32397415","1742",""," ","Cr","204"," ","",""," ","1742 Cr 204 ","","","La Plata"
"1418903","-107.75281309","37.32689851","8251",""," ","Cr","240"," ","",""," ","8251 Cr 240 ","","","La Plata"
"1418904","-107.61565123","37.32887434","7100",""," ","Cr","501"," ","",""," ","7100 Cr 501 ","","","La Plata"
"1418905","-107.60909076","37.32898243","448",""," ","","Deer Ridge","Drive","",""," ","448 Deer Ridge Drive ","","","La Plata"
"1418906","-107.59509951","37.32928812","1289",""," ","","Deer Ridge","Drive","",""," ","1289 Deer Ridge Drive ","","","La Plata"
"1418907","-107.61862285","37.32860782","7361",""," ","Cr","501"," ","",""," ","7361 Cr 501 ","","","La Plata"
"1418908","-107.74890381","37.32658415","8328",""," ","Cr","240"," ","",""," ","8328 Cr 240 ","","","La Plata"
"1418909","-107.62783835","37.32899782","7936",""," ","Cr","501"," ","",""," ","7936 Cr 501 ","","","La Plata"
"1418910","-107.60965268","37.32919583","430",""," ","","Deer Ridge","Drive","",""," ","430 Deer Ridge Drive ","","","La Plata"
"1418911","-107.60856662","37.32931235","465",""," ","","Deer Ridge","Drive","",""," ","465 Deer Ridge Drive ","","","La Plata"
"1418912","-107.83865642","37.32485813","2252",""," ","Cr","250"," ","",""," ","2252 Cr 250 ","","","La Plata"
"1418913","-107.62669381","37.32928003","7778",""," ","Cr","501"," ","",""," ","7778 Cr 501 ","","","La Plata"
"1418914","-107.62266603","37.32815954","7573",""," ","Cr","501"," ","",""," ","7573 Cr 501 ","","","La Plata"
"1418915","-107.62588797","37.32933671","7756",""," ","Cr","501"," ","",""," ","7756 Cr 501 ","","","La Plata"
"1418916","-107.84037341","37.32532813","2333",""," ","Cr","250"," ","",""," ","2333 Cr 250 ","","","La Plata"
"1418917","-107.64497225","37.32788956","4015",""," ","Cr","245"," ","",""," ","4015 Cr 245 ","","","La Plata"
"1418918","-107.60992451","37.32963586","400",""," ","","Deer Ridge","Drive","",""," ","400 Deer Ridge Drive ","","","La Plata"
"1418919","-107.61426789","37.32974208","24",""," ","","Fawn","Drive","",""," ","24 Fawn Drive ","","","La Plata"
"1418920","-107.81983277","37.32588469","2393",""," ","","Durango Cliffs","Drive","",""," ","2393 Durango Cliffs Drive ","","","La Plata"
"1418921","-107.82707563","37.32657817","2401",""," ","","Durango Cliffs","Drive","",""," ","2401 Durango Cliffs Drive ","","","La Plata"
"1418922","-107.6104675","37.32961444","392",""," ","","Deer Ridge","Drive","",""," ","392 Deer Ridge Drive ","","","La Plata"
"1418923","-107.61548077","37.32994916","37",""," ","","Fawn","Drive","",""," ","37 Fawn Drive ","","","La Plata"
"1418924","-107.64853322","37.32932831","3777",""," ","Cr","245"," ","",""," ","3777 Cr 245 ","","","La Plata"
"1418925","-107.89855022","37.32482586","2179",""," ","Cr","204"," ","",""," ","2179 Cr 204 ","","","La Plata"
"1418926","-107.62515838","37.32961816","7706","","North","Cr","501"," ","",""," ","7706 North Cr 501 ","","","La Plata"
"1418927","-107.60927727","37.33002299","411",""," ","","Deer Ridge","Drive","",""," ","411 Deer Ridge Drive ","","","La Plata"
"1418928","-107.89304065","37.32482807","1884",""," ","Cr","204"," ","",""," ","1884 Cr 204 ","","","La Plata"
"1418929","-107.61104129","37.33003804","380",""," ","","Deer Ridge","Drive","",""," ","380 Deer Ridge Drive ","","","La Plata"
"1418930","-107.89420958","37.32464429","1962",""," ","Cr","204"," ","",""," ","1962 Cr 204 ","","","La Plata"
"1418931","-107.83922917","37.32581694","2334",""," ","Cr","250"," ","",""," ","2334 Cr 250 ","","","La Plata"
"1418932","-107.89368077","37.32479588","1940",""," ","Cr","204"," ","",""," ","1940 Cr 204 ","","","La Plata"
"1418933","-107.89466687","37.32455773","2000",""," ","Cr","204"," ","",""," ","2000 Cr 204 ","","","La Plata"
"1418934","-107.61835286","37.33018285","7318",""," ","Cr","501"," ","",""," ","7318 Cr 501 ","","","La Plata"
"1418935","-107.89166583","37.32526245","1858",""," ","Cr","204"," ","",""," ","1858 Cr 204 ","","","La Plata"
"1418936","-107.89564947","37.32459658","2030",""," ","Cr","204"," ","",""," ","2030 Cr 204 ","","","La Plata"
"1418937","-107.61399325","37.33029537","40",""," ","","Fawn","Drive","",""," ","40 Fawn Drive ","","","La Plata"
"1418938","-107.61171336","37.33023498","356",""," ","","Deer Ridge","Drive","",""," ","356 Deer Ridge Drive ","","","La Plata"
"1418939","-107.89232848","37.32530935","1870",""," ","Cr","204"," ","",""," ","1870 Cr 204 ","","","La Plata"
"1418940","-107.8971812","37.32504313","2165",""," ","Cr","204"," ","",""," ","2165 Cr 204 ","","","La Plata"
"1418941","-107.89054229","37.32481493","1824",""," ","Cr","204"," ","",""," ","1824 Cr 204 ","","","La Plata"
"1418942","-107.6158669","37.33040071","81",""," ","","Fawn","Drive","",""," ","81 Fawn Drive ","","","La Plata"
"1418943","-107.73637073","37.32874383","371",""," ","Cr","247"," ","",""," ","371 Cr 247 ","","","La Plata"
"1418944","-107.62788073","37.33129134","7668",""," ","Cr","501"," ","",""," ","7668 Cr 501 ","","","La Plata"
"1418945","-107.65356504","37.33048435","3442",""," ","Cr","245"," ","",""," ","3442 Cr 245 ","","","La Plata"
"1418946","-107.61228865","37.33051275","314",""," ","","Deer Ridge","Drive","",""," ","314 Deer Ridge Drive ","","","La Plata"
"1418947","-107.6148777","37.33048954","58",""," ","","Fawn","Drive","",""," ","58 Fawn Drive ","","","La Plata"
"1418948","-107.61112918","37.33063413","371",""," ","","Deer Ridge","Drive","",""," ","371 Deer Ridge Drive ","","","La Plata"
