"1950105","-104.52357495","40.11201765","160","","North"," ","Cedar","Street"," ",""," ","160 North Cedar Street ","Keenesburg","80643","Weld"
"1950106","-104.93098143","40.11466914","566",""," "," ","5Th","Street"," ",""," ","566 5Th Street ","Frederick","80530","Weld"
"1950107","-104.9404922","40.11472454","130",""," "," ","Jackson","Drive"," ",""," ","130 Jackson Drive ","Frederick","80530","Weld"
"1950108","-104.52017787","40.11209726","195","","North"," ","Main","Street"," ",""," ","195 North Main Street ","Keenesburg","80643","Weld"
"1950109","-104.75510905","40.11353531","7794",""," "," ","Woodruff","Street"," ",""," ","7794 Woodruff Street ","Fort Lupton","80621","Weld"
"1950110","-104.75636517","40.11352982","15890",""," "," ","Dale","Avenue"," ",""," ","15890 Dale Avenue ","Fort Lupton","80621","Weld"
"1950111","-104.75693158","40.11342235","15850",""," "," ","Dale","Avenue"," ",""," ","15850 Dale Avenue ","Fort Lupton","80621","Weld"
"1950112","-104.93164678","40.11463991","565",""," "," ","5Th","Street"," ",""," ","565 5Th Street ","Frederick","80530","Weld"
"1950113","-104.75754775","40.1134901","15810",""," "," ","Dale","Avenue"," ",""," ","15810 Dale Avenue ","Fort Lupton","80621","Weld"
"1950114","-104.7586985","40.11365547","7792",""," "," ","Hart","Street"," ",""," ","7792 Hart Street ","Fort Lupton","80621","Weld"
"1950115","-104.75960086","40.11365131","7791",""," "," ","Hart","Street"," ",""," ","7791 Hart Street ","Fort Lupton","80621","Weld"
"1950116","-104.7624548","40.11352209","7791",""," "," ","Henry","Street"," ",""," ","7791 Henry Street ","Fort Lupton","80621","Weld"
"1950117","-104.7641444","40.11353359","15460",""," "," ","Dale","Avenue"," ",""," ","15460 Dale Avenue ","Fort Lupton","80621","Weld"
"1950118","-104.7650188","40.11354345","7798",""," "," ","Richard","Street"," ",""," ","7798 Richard Street ","Fort Lupton","80621","Weld"
"1950119","-104.93257118","40.114561","557",""," "," ","Hart","Street"," ",""," ","557 Hart Street ","Frederick","80530","Weld"
"1950120","-104.93201532","40.1145799","558",""," "," ","Hart","Street"," ",""," ","558 Hart Street ","Frederick","80530","Weld"
"1950121","-104.94064678","40.11460058","128",""," "," ","Jackson","Drive"," ",""," ","128 Jackson Drive ","Frederick","80530","Weld"
"1950122","-104.76566783","40.11359872","7797",""," "," ","Richard","Street"," ",""," ","7797 Richard Street ","Fort Lupton","80621","Weld"
"1950123","-104.93978877","40.11452849","105",""," "," ","Jackson","Drive"," ",""," ","105 Jackson Drive ","Frederick","80530","Weld"
"1950124","-104.93959693","40.11451426","103",""," "," ","Jackson","Drive"," ",""," ","103 Jackson Drive ","Frederick","80530","Weld"
"1950125","-104.93946172","40.11453003","101",""," "," ","Jackson","Drive"," ",""," ","101 Jackson Drive ","Frederick","80530","Weld"
"1950126","-104.94031453","40.11453628","111",""," "," ","Jackson","Drive"," ",""," ","111 Jackson Drive ","Frederick","80530","Weld"
"1950127","-104.94014534","40.11452674","109",""," "," ","Jackson","Drive"," ",""," ","109 Jackson Drive ","Frederick","80530","Weld"
"1950128","-104.93996157","40.11453762","107",""," "," ","Jackson","Drive"," ",""," ","107 Jackson Drive ","Frederick","80530","Weld"
"1950129","-104.76967919","40.11351031","15160",""," "," ","Dale","Avenue"," ",""," ","15160 Dale Avenue ","Fort Lupton","80621","Weld"
"1950130","-104.97313029","40.11434067","7701",""," "," ","Miller","Drive"," ",""," ","7701 Miller Drive ","Longmont","80504","Weld"
"1950131","-104.93296158","40.11454995","548",""," "," ","4Th","Street"," ",""," ","548 4Th Street ","Frederick","80530","Weld"
"1950132","-104.5093474","40.11133399","595","","East"," ","Kiser","Avenue"," ",""," ","595 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950133","-104.97513502","40.11428739","7500",""," "," ","Johnson","Drive"," ",""," ","7500 Johnson Drive ","Longmont","80504","Weld"
"1950134","-104.77229253","40.11351929","15020",""," "," ","Dale","Avenue"," ",""," ","15020 Dale Avenue ","Fort Lupton","80621","Weld"
"1950135","-104.5194889","40.11184623","180","","North"," ","Main","Street"," ",""," ","180 North Main Street ","Keenesburg","80643","Weld"
"1950136","-104.5208479","40.11181366","190","","North"," ","Market","Street"," ",""," ","190 North Market Street ","Keenesburg","80643","Weld"
"1950137","-104.93160906","40.11445652","543",""," "," ","5Th","Street"," ",""," ","543 5Th Street ","Frederick","80530","Weld"
"1950138","-104.94121305","40.11459859","115",""," "," ","Jackson","Drive"," ",""," ","115 Jackson Drive ","Frederick","80530","Weld"
"1950139","-104.51424596","40.11132468","197","","North"," ","Miller","Street"," ",""," ","197 North Miller Street ","Keenesburg","80643","Weld"
"1950140","-104.93099668","40.11439659","536",""," "," ","5Th","Street"," ",""," ","536 5Th Street ","Frederick","80530","Weld"
"1950141","-104.94069227","40.11447434","126",""," "," ","Jackson","Drive"," ",""," ","126 Jackson Drive ","Frederick","80530","Weld"
"1950142","-104.93258843","40.11438781","533",""," "," ","Hart","Street"," ",""," ","533 Hart Street ","Frederick","80530","Weld"
"1950143","-104.9319914","40.11437183","534",""," "," ","Hart","Street"," ",""," ","534 Hart Street ","Frederick","80530","Weld"
"1950144","-104.51023852","40.11134402","575","","East"," ","Kiser","Avenue"," ",""," ","575 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950145","-104.51070359","40.11135531","525","","East"," ","Kiser","Avenue"," ",""," ","525 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950146","-104.51134456","40.11132292","495","","East"," ","Kiser","Avenue"," ",""," ","495 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950147","-104.52356864","40.11175299","140","","North"," ","Cedar","Street"," ",""," ","140 North Cedar Street ","Keenesburg","80643","Weld"
"1950148","-104.51951431","40.11167938","170","","North"," ","Main","Street"," ",""," ","170 North Main Street ","Keenesburg","80643","Weld"
"1950149","-104.52011354","40.11179379","175","","North"," ","Main","Street"," ",""," ","175 North Main Street ","Keenesburg","80643","Weld"
"1950150","-104.9329304","40.11433196","528",""," "," ","4Th","Street"," ",""," ","528 4Th Street ","Frederick","80530","Weld"
"1950151","-104.52174196","40.11185902","165","","North"," ","Market","Street"," ",""," ","165 North Market Street ","Keenesburg","80643","Weld"
"1950152","-104.93159534","40.11424316","523",""," "," ","5Th","Street"," ",""," ","523 5Th Street ","Frederick","80530","Weld"
"1950153","-104.94114501","40.11426099","124",""," "," ","Jackson","Drive"," ",""," ","124 Jackson Drive ","Frederick","80530","Weld"
"1950154","-104.51175946","40.11132959","475","","East"," ","Kiser","Avenue"," ",""," ","475 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950155","-104.5123039","40.11130779","455","","East"," ","Kiser","Avenue"," ",""," ","455 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950156","-104.51944954","40.11153225","160","","North"," ","Main","Street"," ",""," ","160 North Main Street ","Keenesburg","80643","Weld"
"1950157","-104.52011174","40.11155063","155","","North"," ","Main","Street"," ",""," ","155 North Main Street ","Keenesburg","80643","Weld"
"1950158","-104.93257343","40.1141806","513",""," "," ","Hart","Street"," ",""," ","513 Hart Street ","Frederick","80530","Weld"
"1950159","-104.94093702","40.11418336","120",""," "," ","Jackson","Drive"," ",""," ","120 Jackson Drive ","Frederick","80530","Weld"
"1950160","-104.93099105","40.11416226","500",""," "," ","5Th","Street"," ",""," ","500 5Th Street ","Frederick","80530","Weld"
"1950161","-104.93198224","40.11417141","514",""," "," ","Hart","Street"," ",""," ","514 Hart Street ","Frederick","80530","Weld"
"1950162","-104.52355966","40.11142122","120","","North"," ","Cedar","Street"," ",""," ","120 North Cedar Street ","Keenesburg","80643","Weld"
"1950163","-104.93948012","40.1141785","102",""," "," ","Jackson","Drive"," ",""," ","102 Jackson Drive ","Frederick","80530","Weld"
"1950164","-104.93967956","40.11416155","104",""," "," ","Jackson","Drive"," ",""," ","104 Jackson Drive ","Frederick","80530","Weld"
"1950165","-104.94072328","40.11418","118",""," "," ","Jackson","Drive"," ",""," ","118 Jackson Drive ","Frederick","80530","Weld"
"1950166","-104.94054228","40.1141837","114",""," "," ","Jackson","Drive"," ",""," ","114 Jackson Drive ","Frederick","80530","Weld"
"1950167","-104.93985288","40.11414209","106",""," "," ","Jackson","Drive"," ",""," ","106 Jackson Drive ","Frederick","80530","Weld"
"1950168","-104.94036491","40.11418678","112",""," "," ","Jackson","Drive"," ",""," ","112 Jackson Drive ","Frederick","80530","Weld"
"1950169","-104.9402046","40.11418448","110",""," "," ","Jackson","Drive"," ",""," ","110 Jackson Drive ","Frederick","80530","Weld"
"1950170","-104.94000284","40.1141835","108",""," "," ","Jackson","Drive"," ",""," ","108 Jackson Drive ","Frederick","80530","Weld"
"1950171","-104.93293162","40.1141302","502",""," "," ","4Th","Street"," ",""," ","502 4Th Street ","Frederick","80530","Weld"
"1950172","-104.51825696","40.11101048","215","","East","Hwy","2"," "," ",""," ","215 East Hwy 2 ","Keenesburg","80643","Weld"
"1950173","-104.75448893","40.11269538","15979",""," "," ","Nancy","Avenue"," ",""," ","15979 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950174","-104.75524113","40.11269168","15949",""," "," ","Nancy","Avenue"," ",""," ","15949 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950175","-104.51943504","40.11140419","150","","North"," ","Main","Street"," ",""," ","150 North Main Street ","Keenesburg","80643","Weld"
"1950176","-104.93163803","40.11406281","497",""," "," ","5Th","Street"," ",""," ","497 5Th Street ","Frederick","80530","Weld"
"1950177","-104.52023447","40.11144236","145","","North"," ","Main","Street"," ",""," ","145 North Main Street ","Keenesburg","80643","Weld"
"1950178","-104.75955537","40.11292198","7751",""," "," ","Hart","Street"," ",""," ","7751 Hart Street ","Fort Lupton","80621","Weld"
"1950179","-104.76011011","40.11275385","15689",""," "," ","Nancy","Avenue"," ",""," ","15689 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950180","-104.76074871","40.11282955","15649",""," "," ","Nancy","Avenue"," ",""," ","15649 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950181","-104.76247658","40.11280966","7759",""," "," ","Henry","Street"," ",""," ","7759 Henry Street ","Fort Lupton","80621","Weld"
"1950182","-104.76388943","40.11288835","15469",""," "," ","Nancy","Avenue"," ",""," ","15469 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950183","-104.76494166","40.11290086","7758",""," "," ","Richard","Street"," ",""," ","7758 Richard Street ","Fort Lupton","80621","Weld"
"1950184","-104.76568687","40.11293477","15379",""," "," ","Nancy","Avenue"," ",""," ","15379 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950185","-104.76645761","40.11288731","15339",""," "," ","Nancy","Avenue"," ",""," ","15339 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950186","-104.76890101","40.11289396","7755",""," "," ","Harold","Street"," ",""," ","7755 Harold Street ","Fort Lupton","80621","Weld"
"1950187","-104.93257015","40.11396099","489",""," "," ","Hart","Street"," ",""," ","489 Hart Street ","Frederick","80530","Weld"
"1950188","-104.76958884","40.11276089","15169",""," "," ","Nancy","Avenue"," ",""," ","15169 Nancy Avenue ","Fort Lupton","80621","Weld"
"1950189","-104.93946597","40.11372107","563",""," "," ","1St","Street"," ",""," ","563 1St Street ","Frederick","80530","Weld"
"1950190","-104.93956941","40.11385096","565",""," "," ","1St","Street"," ",""," ","565 1St Street ","Frederick","80530","Weld"
"1950191","-104.50970951","40.11094331","590","","East"," ","Kiser","Avenue"," ",""," ","590 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950192","-104.5100693","40.11093662","580","","East"," ","Kiser","Avenue"," ",""," ","580 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950193","-104.5104856","40.11094221","560","","East"," ","Kiser","Avenue"," ",""," ","560 East Kiser Avenue ","Keenesburg","80643","Weld"
"1950194","-104.51442005","40.11091829","195","","North"," ","Miller","Street"," ",""," ","195 North Miller Street ","Keenesburg","80643","Weld"
