"1400149","-106.31300176","39.26000618","1812","","","","Lodestone","Drive","","","","1812 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400150","-106.31312643","39.25979114","1810","","","","Lodestone","Drive","","","","1810 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400151","-106.31258784","39.25979214","1809","","","","Lodestone","Drive","","","","1809 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400152","-106.31312132","39.25919397","913","","","","Diamond","Street","","","","913 Diamond Street ","LEADVILLE","80461","Lake"
"1400153","-106.31378359","39.25920034","919","","","","Diamond","Street","","","","919 Diamond Street ","LEADVILLE","80461","Lake"
"1400154","-106.31184706","39.26088702","1824","","","","Lodestone","Drive","","","","1824 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400155","-106.31202108","39.2607598","1822","","","","Lodestone","Drive","","","","1822 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400156","-106.31223547","39.26061133","1820","","","","Lodestone","Drive","","","","1820 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400157","-106.31242965","39.26048955","1818","","","","Lodestone","Drive","","","","1818 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400158","-106.3126223","39.26033093","1816","","","","Lodestone","Drive","","","","1816 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400159","-106.31281394","39.26018115","1814","","","","Lodestone","Drive","","","","1814 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400160","-106.31158215","39.26057824","1819","","","","Lodestone","Drive","","","","1819 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400161","-106.31181174","39.26040718","1817","","","","Lodestone","Drive","","","","1817 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400162","-106.31197718","39.26028205","1815","","","","Lodestone","Drive","","","","1815 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400163","-106.3121815","39.26010254","1813","","","","Lodestone","Drive","","","","1813 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400164","-106.31237774","39.259968"," ",""," ","","Lodestone","Drive"," "," "," "," Lodestone Drive ","LEADVILLE","0","Lake"
"1400165","-106.31260951","39.25952702","1807","","","","Lodestone","Drive","","","","1807 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400166","-106.31308638","39.25953332","1808","","","","Lodestone","Drive","","","","1808 Lodestone Drive ","LEADVILLE","80461","Lake"
"1400167","-106.30161712","39.26054534","1860","","","","Ridgeview","Drive","","","","1860 Ridgeview Drive ","LEADVILLE","80461","Lake"
"1400168","-106.29614681","39.25832513","105","","","","Mount Homestake","Drive","","","","105 Mount Homestake Drive ","LEADVILLE","80461","Lake"
"1400169","-106.29641771","39.25823268","109","","","","Mount Homestake","Drive","","","","109 Mount Homestake Drive ","LEADVILLE","80461","Lake"
"1400170","-106.2972026","39.25799531","121","","","","Mount Homestake","Drive","","","","121 Mount Homestake Drive ","LEADVILLE","80461","Lake"
