"831240","-104.97602934","39.75729322","659","","","","29Th","Street","","","","659 29Th Street","","","Denver"
"831242","-105.00058038","39.73807608","1365","","North","","Kalamath","Street","","","","1365 North Kalamath Street","","","Denver"
"831243","-105.00242073","39.73629396","1254","","North","","Mariposa","Street","","","","1254 North Mariposa Street","","","Denver"
"831244","-104.98847978","39.67420409","2336","","South","","Acoma","Street","","","","2336 South Acoma Street","","","Denver"
"831245","-105.04448809","39.70632669","4350","","West","","Custer","Place","","","","4350 West Custer Place","","","Denver"
"831246","-105.01201314","39.69249462","1331","","South","","Tejon","Street","","","","1331 South Tejon Street","","","Denver"
"831247","-104.99079722","39.66964043","2594","","South","","Cherokee","Street","","","","2594 South Cherokee Street","","","Denver"
"831248","-104.95328283","39.7605472","3060","","North","","Fillmore","Street","","","","3060 North Fillmore Street","","","Denver"
"831249","-105.0393562","39.72250113","360","","North","","Perry","Street","","","","360 North Perry Street","","","Denver"
"831250","-104.91979643","39.73956129","1465","","North","","Jersey","Street","","","","1465 North Jersey Street","","","Denver"
"831251","-105.09590614","39.63370048","8774","","West","","Stetson","Place","","","","8774 West Stetson Place","","","Denver"
"831252","-104.81209386","39.78371804","15049","","East","","50Th","Drive","","","","15049 East 50Th Drive","","","Denver"
"831253","-105.04230636","39.71394508","139","","South","","Raleigh","Street","","","","139 South Raleigh Street","","","Denver"
"831254","-104.92850233","39.65653327","3301","","South","","Fairfax","Street","","","","3301 South Fairfax Street","","","Denver"
"831255","-104.97607604","39.71343767","165","","South","","Ogden","Street","","","","165 South Ogden Street","","","Denver"
"831256","-104.85823026","39.6571464","3360","","South","","Kenton","Street","","","","3360 South Kenton Street","","","Denver"
"831257","-104.97541051","39.72289338","417","","North","","Ogden","Street","","","","417 North Ogden Street","","","Denver"
"831258","-105.02363769","39.71962056","2831","","West","","Park","Place","","","","2831 West Park Place","","","Denver"
"831259","-105.02429091","39.71543301","2860","","West","","Archer","Place","","","","2860 West Archer Place","","","Denver"
"831260","-105.03541776","39.76204314","3628","","West","","32Nd","Avenue","","","","3628 West 32Nd Avenue","","","Denver"
"831261","-104.87802069","39.72275257","9431","","East","","5Th","Avenue","","","","9431 East 5Th Avenue","","","Denver"
"831262","-105.03832975","39.77142467","3905","","North","","Osceola","Street","","","","3905 North Osceola Street","","","Denver"
"831263","-104.86662482","39.75864283","10460","","East","","29Th","Drive","","Unit","201","10460 East 29Th Drive Unit 201","","","Denver"
"831264","-104.9016717","39.65698352","7395","","East","","Eastman","Avenue","","Apt","102N","7395 East Eastman Avenue Apt 102N","","","Denver"
"831265","-104.88221242","39.6641744","9112","","East","","Amherst","Drive","","Apt","E","9112 East Amherst Drive Apt E","","","Denver"
"831266","-105.02893983","39.68014934","2001","","South","","Hooker","Circle","","","","2001 South Hooker Circle","","","Denver"
"831267","-104.89203855","39.73587424","1207","","North","","Valentia","Street","","","","1207 North Valentia Street","","","Denver"
"831268","-105.02353461","39.70650172","560","","South","","Eliot","Street","","","","560 South Eliot Street","","","Denver"
"831269","-105.00780937","39.70906502","1468","","West","","Dakota","Avenue","","","","1468 West Dakota Avenue","","","Denver"
"831270","-104.99320425","39.71767952","341","","West","","Irvington","Place","","","","341 West Irvington Place","","","Denver"
"831271","-105.03661865","39.75104935","3734","","West","","23Rd","Avenue","","","","3734 West 23Rd Avenue","","","Denver"
"831272","-104.90850556","39.6247767","6750","","East","","Chenango","Avenue","","Unit","221","6750 East Chenango Avenue Unit 221","","","Denver"
"831273","-104.90801278","39.62459596","6750","","East","","Chenango","Avenue","","Unit","396","6750 East Chenango Avenue Unit 396","","","Denver"
"831274","-104.88324257","39.70647962","585","","South","","Alton","Way","","Apt","8B","585 South Alton Way Apt 8B","","","Denver"
"831275","-104.88324257","39.70647962","585","","South","","Alton","Way","","Apt","11C","585 South Alton Way Apt 11C","","","Denver"
"831276","-104.88324257","39.70647962","595","","South","","Alton","Way","","Apt","4A","595 South Alton Way Apt 4A","","","Denver"
"831277","-104.88324257","39.70647962","9155","","East","","Center","Avenue","","Apt","4D","9155 East Center Avenue Apt 4D","","","Denver"
"831278","-104.93479434","39.68703373","4565","","East","","Mexico","Avenue","","Unit","26","4565 East Mexico Avenue Unit 26","","","Denver"
"831279","-104.93420638","39.68672433","4565","","East","","Mexico","Avenue","","Unit","23","4565 East Mexico Avenue Unit 23","","","Denver"
"831280","-104.89121327","39.63383797","4505","","South","","Yosemite","Street","","Unit","374","4505 South Yosemite Street Unit 374","","","Denver"
"831281","-104.87246926","39.66507579","2770","","South","","Elmira","Street","","Unit","6","2770 South Elmira Street Unit 6","","","Denver"
"831282","-104.94775221","39.77727132","4375","","North","","Cook","Street","","Unit","1","4375 North Cook Street Unit 1","","","Denver"
"831283","-104.9477349","39.77711682","4355","","North","","Cook","Street","","Unit","1","4355 North Cook Street Unit 1","","","Denver"
"831284","-104.94773059","39.77719401","4355","","North","","Cook","Street","","Unit","2","4355 North Cook Street Unit 2","","","Denver"
"831285","-104.86279409","39.78065889","4610","","North","","Ironton","Street","","","","4610 North Ironton Street","","","Denver"
