750064,031-001975-434415,NULL,-104.97849069,39.68077645,1975,NULL,South,NULL,Clarkson,Street,NULL,NULL,NULL,1975 South Clarkson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA01968979F3E5AC0D02BC4AE23D74340
750065,031-003077-434416,NULL,-105.02716695,39.76770282,3077,NULL,West,NULL,37Th,Avenue,NULL,NULL,NULL,3077 West 37Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C88266E1ABD415AC0009F061644E24340
750066,031-005110-434417,NULL,-105.01667159,39.78953963,5110,NULL,North,NULL,Alcott,Street,NULL,NULL,NULL,5110 North Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C16B22511415AC080486CA20FE54340
750067,031-000815-434418,NULL,-104.94760842,39.72951838,815,NULL,North,NULL,Cook,Street,NULL,NULL,NULL,815 North Cook Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFC66CA9DA53C5AC0B042BCDB60DD4340
750068,031-000025-434419,NULL,-104.93984968,39.71670236,25,NULL,North,NULL,Albion,Street,NULL,NULL,NULL,25 North Albion Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C40C3467F263C5AC0489526E7BCDB4340
750069,031-002960-434420,NULL,-104.91373749,39.75950585,2960,NULL,North,NULL,Locust,Street,NULL,NULL,NULL,2960 North Locust Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD4F2CBAC7A3A5AC03895DB7C37E14340
750070,031-000755-434421,NULL,-105.00657386,39.70293703,755,NULL,South,NULL,Pecos,Street,NULL,NULL,NULL,755 South Pecos Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8A5C7B46B405AC0E8C226D7F9D94340
750071,031-002790-434422,NULL,-105.04508392,39.66485831,2790,NULL,South,NULL,Utica,Street,NULL,NULL,NULL,2790 South Utica Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF0C9AEA7E2425AC0C841C1131AD54340
750072,031-003464-434423,NULL,-105.03387359,39.76273324,3464,NULL,West,NULL,Moncrieff,Place,NULL,NULL,NULL,3464 West Moncrieff Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24C128FC2A425AC0E889263EA1E14340
750073,031-002805-434424,NULL,-105.02323074,39.65706554,2805,NULL,West,NULL,Floyd,Avenue,NULL,NULL,NULL,2805 West Floyd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C50EBC59C7C415AC0F8843AB91AD44340
750074,031-000563-434425,NULL,-104.97959448,39.70633473,563,NULL,South,NULL,Washington,Street,NULL,NULL,NULL,563 South Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC0710ADB13E5AC088B02A2D69DA4340
750075,031-001016-434426,NULL,-104.97890539,39.69813969,1016,NULL,South,NULL,Washington,Street,NULL,NULL,NULL,1016 South Washington Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE846CF62A63E5AC0384321A45CD94340
