"2410237","-106.82906603","40.37019992","30995","","","St Hwy","131","","","","","30995 St Hwy 131 ","","","Routt"
"2410238","-106.79514113","40.37810573","31595","","","","Buckingham","Lane","","","","31595 Buckingham Lane ","","","Routt"
"2410239","-106.79744141","40.38029582","31665","","","","Timbers Ridge","Way","","","","31665 Timbers Ridge Way ","","","Routt"
"2410240","-106.91640156","40.75295453","27045","","","","Beaver Canyon","Drive","","","","27045 Beaver Canyon Drive ","","","Routt"
"2410241","-106.84301088","40.24904379","31060","","","","Fallen Falcon","Trail","","","","31060 Fallen Falcon Trail ","","","Routt"
"2410242","-106.92064169","40.59718281","46775","","","Cr","129","","","","","46775 Cr 129 ","","","Routt"
"2410243","-106.84708532","40.41134493","31070","","","","Willow","Lane","","","","31070 Willow Lane ","","","Routt"
"2410244","-106.81830623","40.53062737","42315","","","","Soda Creek","Lane","","","","42315 Soda Creek Lane ","","","Routt"
"2410245","-107.02325008","40.48470609","21365","","","Us Hwy","40","","","Trailer","6","21365 Us Hwy 40 Trailer 6","","","Routt"
"2410246","-106.81063092","40.46216621","2015","","","","Indian Summer","Drive","","","","2015 Indian Summer Drive ","","","Routt"
"2410247","-106.81126976","40.4621873","1997","","","","Indian Summer","Drive","","","","1997 Indian Summer Drive ","","","Routt"
