1000060,035-008876-212002,NULL,-105.01187744,39.55487670,8876, , ,NULL,Edinburgh,Circle, ,NULL, ,8876 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CAC4F9B99C2405AC08833243306C74340
1000061,035-008873-212003,NULL,-105.01155390,39.55486540,8873, , ,NULL,Edinburgh,Circle, ,NULL, ,8873 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CA44A8C4CBD405AC058EE5DD405C74340
1000062,035-008881-212004,NULL,-105.01317332,39.55480762,8881, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8881 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C9459E4D4D7405AC0A0FF98EF03C74340
1000063,035-008879-212005,NULL,-105.01304929,39.55479234,8879, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8879 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C2C85B1CCD5405AC098C67E6F03C74340
1000064,035-008877-212006,NULL,-105.01295450,39.55478131,8877, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8877 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CFC29183FD4405AC070BCF31203C74340
1000065,035-008875-212007,NULL,-105.01158462,39.55478180,8875, , ,NULL,Edinburgh,Circle, ,NULL, ,8875 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C34156CCDBD405AC0401E031703C74340
1000066,035-008875-212008,NULL,-105.01282692,39.55476637,8875, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8875 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CC4B20328D2405AC050E3999502C74340
1000067,035-008880-212009,NULL,-105.01195932,39.55470442,8880, , ,NULL,Edinburgh,Circle, ,NULL, ,8880 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CB44A09F1C3405AC0A8DDF58D00C74340
1000068,035-008879-212010,NULL,-105.01163682,39.55467048,8879, , ,NULL,Edinburgh,Circle, ,NULL, ,8879 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C34425BA8BE405AC050AE3771FFC64340
1000069,035-008882-212011,NULL,-105.01200519,39.55461058,8882, , ,NULL,Edinburgh,Circle, ,NULL, ,8882 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C2CE76EB1C4405AC01800C67AFDC64340
1000070,035-008881-212012,NULL,-105.01168524,39.55459209,8881, , ,NULL,Edinburgh,Circle, ,NULL, ,8881 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CF8217673BF405AC01807ABDFFCC64340
1000071,035-008884-212013,NULL,-105.01203849,39.55454037,8884, , ,NULL,Edinburgh,Circle, ,NULL, ,8884 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C54FD123DC5405AC06095C62DFBC64340
