"1668153","-108.32307738","39.11989346","3927"," "," "," ","Hickman","Road"," ",""," ","3927 Hickman Road ","Palisade","81526","Mesa"
"1668154","-108.37570962","39.11711624","3652","1/2"," "," ","G 7/10","Road"," ",""," ","3652 1/2 G 7/10 Road ","Palisade","81526","Mesa"
"1668155","-108.38750146","39.10872253","718"," "," "," ","35 8/10","Road"," ","Unit","A","718 35 8/10 Road Unit A","Palisade","81526","Mesa"
"1668156","-108.38070011","39.11291736","3626","1/2"," "," ","G 4/10","Road"," ",""," ","3626 1/2 G 4/10 Road ","Palisade","81526","Mesa"
"1668157","-108.37619788","39.10883703","3645","1/2"," "," ","G 4/10","Road"," ",""," ","3645 1/2 G 4/10 Road ","Palisade","81526","Mesa"
"1668158","-108.37653966","39.10637337","3644"," "," "," ","White Lily","Avenue"," ",""," ","3644 White Lily Avenue ","Palisade","81526","Mesa"
"1668159","-108.37389579","39.10658298","3658"," "," "," ","G","Road"," ","Unit","B","3658 G Road Unit B","Palisade","81526","Mesa"
"1668160","-108.37342703","39.10676032","3658"," "," "," ","G","Road"," ","Unit","A","3658 G Road Unit A","Palisade","81526","Mesa"
"1668161","-108.34821878","39.11261311","131"," ","North"," ","Bower","Avenue"," ","Unit","15","131 North Bower Avenue Unit 15","Palisade","81526","Mesa"
"1668162","-108.34775341","39.11278954","131"," ","North"," ","Bower","Avenue"," ","Unit","19","131 North Bower Avenue Unit 19","Palisade","81526","Mesa"
"1668163","-108.34819832","39.11299666","131"," ","North"," ","Bower","Avenue"," ","Unit","7","131 North Bower Avenue Unit 7","Palisade","81526","Mesa"
"1668164","-108.34777899","39.11313217","131"," ","North"," ","Bower","Avenue"," ","Unit","10","131 North Bower Avenue Unit 10","Palisade","81526","Mesa"
"1668165","-108.34743635","39.11313217","131"," ","North"," ","Bower","Avenue"," ","Unit","12","131 North Bower Avenue Unit 12","Palisade","81526","Mesa"
"1668166","-108.34799632","39.11329582","131"," ","North"," ","Bower","Avenue"," ","Unit","4","131 North Bower Avenue Unit 4","Palisade","81526","Mesa"
"1668167","-108.34763324","39.11338275","131"," ","North"," ","Bower","Avenue"," ","Unit","21","131 North Bower Avenue Unit 21","Palisade","81526","Mesa"
"1668168","-108.34763898","39.11371056","131"," ","North"," ","Bower","Avenue"," ","Unit","24","131 North Bower Avenue Unit 24","Palisade","81526","Mesa"
"1668169","-108.3428557","39.11352314","3837"," ","East","Hwy","6 And 24"," "," ",""," ","3837 East Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668170","-108.34608313","39.11189458","3813"," "," ","Hwy","6 And 24"," "," ",""," ","3813 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668171","-108.34993118","39.11226801","126"," ","East"," ","First","Street"," ","Unit","12","126 East First Street Unit 12","Palisade","81526","Mesa"
"1668172","-108.3498963","39.11226833","126"," ","East"," ","First","Street"," ","Unit","10","126 East First Street Unit 10","Palisade","81526","Mesa"
"1668173","-108.35045211","39.11228365","126"," ","East"," ","First","Street"," ","Unit","1","126 East First Street Unit 1","Palisade","81526","Mesa"
"1668174","-108.35041723","39.11228357","126"," ","East"," ","First","Street"," ","Unit","3","126 East First Street Unit 3","Palisade","81526","Mesa"
"1668175","-108.34992539","39.1123809","126"," ","East"," ","First","Street"," ","Unit","11","126 East First Street Unit 11","Palisade","81526","Mesa"
"1668176","-108.34989051","39.11238121","126"," ","East"," ","First","Street"," ","Unit","9","126 East First Street Unit 9","Palisade","81526","Mesa"
"1668177","-108.35044421","39.11239645","126"," ","East"," ","First","Street"," ","Unit","2","126 East First Street Unit 2","Palisade","81526","Mesa"
"1668178","-108.35040933","39.11239638","126"," ","East"," ","First","Street"," ","Unit","4","126 East First Street Unit 4","Palisade","81526","Mesa"
"1668179","-108.35009747","39.11246398","126"," ","East"," ","First","Street"," ","Unit","8","126 East First Street Unit 8","Palisade","81526","Mesa"
"1668180","-108.35024242","39.11246736","126"," ","East"," ","First","Street"," ","Unit","7","126 East First Street Unit 7","Palisade","81526","Mesa"
"1668181","-108.35009823","39.11249115","126"," ","East"," ","First","Street"," ","Unit","6","126 East First Street Unit 6","Palisade","81526","Mesa"
"1668182","-108.35024318","39.11249453","126"," ","East"," ","First","Street"," ","Unit","5","126 East First Street Unit 5","Palisade","81526","Mesa"
"1668183","-108.34381604","39.11303655","337","1/2"," "," ","Troyer","Avenue"," ",""," ","337 1/2 Troyer Avenue ","Palisade","81526","Mesa"
"1668184","-108.34869278","39.11075418","220"," "," "," ","Bower","Avenue"," ","Unit","2","220 Bower Avenue Unit 2","Palisade","81526","Mesa"
"1668185","-108.34873799","39.11075616","220"," "," "," ","Bower","Avenue"," ","Unit","4","220 Bower Avenue Unit 4","Palisade","81526","Mesa"
"1668186","-108.34877259","39.11077983","220"," "," "," ","Bower","Avenue"," ","Unit","5","220 Bower Avenue Unit 5","Palisade","81526","Mesa"
"1668187","-108.34868999","39.11079607","220"," "," "," ","Bower","Avenue"," ","Unit","1","220 Bower Avenue Unit 1","Palisade","81526","Mesa"
"1668188","-108.34873516","39.110799","220"," "," "," ","Bower","Avenue"," ","Unit","3","220 Bower Avenue Unit 3","Palisade","81526","Mesa"
"1668189","-108.35080242","39.11013737","305","1/2"," "," ","Main","Street"," ",""," ","305 1/2 Main Street ","Palisade","81526","Mesa"
"1668190","-108.35064942","39.10855585","109","1/2","East"," ","Fourth","Street"," ",""," ","109 1/2 East Fourth Street ","Palisade","81526","Mesa"
"1668191","-108.35065098","39.10882047","103","1/2","East"," ","Fourth","Street"," ",""," ","103 1/2 East Fourth Street ","Palisade","81526","Mesa"
"1668192","-108.34710744","39.11492635","116"," "," "," ","Bacon","Court"," ","Unit","1","116 Bacon Court Unit 1","Palisade","81526","Mesa"
"1668193","-108.34710562","39.11497494","116"," "," "," ","Bacon","Court"," ","Unit","2","116 Bacon Court Unit 2","Palisade","81526","Mesa"
"1668194","-108.34710315","39.11506499","116"," "," "," ","Bacon","Court"," ","Unit","3","116 Bacon Court Unit 3","Palisade","81526","Mesa"
"1668195","-108.34710133","39.11511357","116"," "," "," ","Bacon","Court"," ","Unit","4","116 Bacon Court Unit 4","Palisade","81526","Mesa"
"1668196","-108.34654023","39.11504796","115"," "," "," ","Bacon","Court"," ","Unit","4","115 Bacon Court Unit 4","Palisade","81526","Mesa"
"1668197","-108.34654132","39.11509233","115"," "," "," ","Bacon","Court"," ","Unit","3","115 Bacon Court Unit 3","Palisade","81526","Mesa"
"1668198","-108.34653998","39.11512805","115"," "," "," ","Bacon","Court"," ","Unit","2","115 Bacon Court Unit 2","Palisade","81526","Mesa"
"1668199","-108.34654106","39.11517241","115"," "," "," ","Bacon","Court"," ","Unit","1","115 Bacon Court Unit 1","Palisade","81526","Mesa"
"1668200","-108.34652343","39.11487631","125"," "," "," ","Bacon","Court"," ","Unit","4","125 Bacon Court Unit 4","Palisade","81526","Mesa"
"1668201","-108.34652042","39.11490771","125"," "," "," ","Bacon","Court"," ","Unit","3","125 Bacon Court Unit 3","Palisade","81526","Mesa"
"1668202","-108.34652261","39.11494708","125"," "," "," ","Bacon","Court"," ","Unit","2","125 Bacon Court Unit 2","Palisade","81526","Mesa"
"1668203","-108.3465196","39.11497848","125"," "," "," ","Bacon","Court"," ","Unit","1","125 Bacon Court Unit 1","Palisade","81526","Mesa"
"1668204","-108.34717366","39.11462081","126"," "," "," ","Bacon","Court"," ","Unit","5","126 Bacon Court Unit 5","Palisade","81526","Mesa"
"1668205","-108.3471638","39.11467694","126"," "," "," ","Bacon","Court"," ","Unit","4","126 Bacon Court Unit 4","Palisade","81526","Mesa"
"1668206","-108.34656206","39.11528941","103"," "," "," ","Bacon","Court"," ","Unit","2","103 Bacon Court Unit 2","Palisade","81526","Mesa"
"1668207","-108.3465596","39.11533494","103"," "," "," ","Bacon","Court"," ","Unit","3","103 Bacon Court Unit 3","Palisade","81526","Mesa"
"1668208","-108.34655724","39.11537879","103"," "," "," ","Bacon","Court"," ","Unit","4","103 Bacon Court Unit 4","Palisade","81526","Mesa"
"1668209","-108.34654008","39.11542914","103"," "," "," ","Bacon","Court"," ","Unit","5","103 Bacon Court Unit 5","Palisade","81526","Mesa"
"1668210","-108.3465366","39.11547142","103"," "," "," ","Bacon","Court"," ","Unit","6","103 Bacon Court Unit 6","Palisade","81526","Mesa"
"1668211","-108.34653399","39.11551871","103"," "," "," ","Bacon","Court"," ","Unit","7","103 Bacon Court Unit 7","Palisade","81526","Mesa"
"1668212","-108.34558001","39.11368192","131"," ","North"," ","Bower","Avenue"," ","Unit","65","131 North Bower Avenue Unit 65","Palisade","81526","Mesa"
"1668213","-108.34483083","39.11395807","131"," ","North"," ","Bower","Avenue"," ","Unit","70","131 North Bower Avenue Unit 70","Palisade","81526","Mesa"
"1668214","-108.34600958","39.11423933","131"," ","North"," ","Bower","Avenue"," ","Unit","54","131 North Bower Avenue Unit 54","Palisade","81526","Mesa"
"1668215","-108.34571042","39.11433905","131"," ","North"," ","Bower","Avenue"," ","Unit","56","131 North Bower Avenue Unit 56","Palisade","81526","Mesa"
"1668216","-108.34253818","39.11388608","3843"," "," ","Hwy","6 And 24"," "," ",""," ","3843 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668217","-108.35608534","39.11234805","414"," ","West"," ","First","Street"," ","Unit","D","414 West First Street Unit D","Palisade","81526","Mesa"
"1668218","-108.35616291","39.1123522","414"," ","West"," ","First","Street"," ","Unit","A","414 West First Street Unit A","Palisade","81526","Mesa"
"1668219","-108.35608722","39.11246156","414"," ","West"," ","First","Street"," ","Unit","C","414 West First Street Unit C","Palisade","81526","Mesa"
"1668220","-108.35616117","39.11246419","414"," ","West"," ","First","Street"," ","Unit","B","414 West First Street Unit B","Palisade","81526","Mesa"
"1668221","-108.3563577","39.1126348","418","1/2","West"," ","First","Street"," ",""," ","418 1/2 West First Street ","Palisade","81526","Mesa"
"1668222","-108.35105346","39.10999486","101"," ","West"," ","Third","Street"," ","Unit","1","101 West Third Street Unit 1","Palisade","81526","Mesa"
"1668223","-108.35104927","39.11015566","101"," ","West"," ","Third","Street"," ","Unit","2","101 West Third Street Unit 2","Palisade","81526","Mesa"
"1668224","-108.35116811","39.11013533","105","1/2","West"," ","Third","Street"," ",""," ","105 1/2 West Third Street ","Palisade","81526","Mesa"
"1668225","-108.35267543","39.1099465","215"," ","West"," ","Third","Street"," ","Unit","5","215 West Third Street Unit 5","Palisade","81526","Mesa"
"1668226","-108.35267125","39.11002554","215"," ","West"," ","Third","Street"," ","Unit","4","215 West Third Street Unit 4","Palisade","81526","Mesa"
"1668227","-108.35267267","39.11008564","215"," ","West"," ","Third","Street"," ","Unit","3","215 West Third Street Unit 3","Palisade","81526","Mesa"
"1668228","-108.35267281","39.11014714","215"," ","West"," ","Third","Street"," ","Unit","2","215 West Third Street Unit 2","Palisade","81526","Mesa"
"1668229","-108.35267256","39.11020292","215"," ","West"," ","Third","Street"," ","Unit","1","215 West Third Street Unit 1","Palisade","81526","Mesa"
"1668230","-108.35233166","39.10954224","212"," ","West"," ","Fourth","Street"," ","Unit","1","212 West Fourth Street Unit 1","Palisade","81526","Mesa"
"1668231","-108.35249354","39.10956594","212"," ","West"," ","Fourth","Street"," ","Unit","5","212 West Fourth Street Unit 5","Palisade","81526","Mesa"
"1668232","-108.35250267","39.1096","212"," ","West"," ","Fourth","Street"," ","Unit","4","212 West Fourth Street Unit 4","Palisade","81526","Mesa"
"1668233","-108.35239826","39.10961002","212"," ","West"," ","Fourth","Street"," ","Unit","3","212 West Fourth Street Unit 3","Palisade","81526","Mesa"
"1668234","-108.35235046","39.10964469","212"," ","West"," ","Fourth","Street"," ","Unit","2","212 West Fourth Street Unit 2","Palisade","81526","Mesa"
"1668235","-108.35237484","39.1104468","210"," ","West"," ","Third","Street"," ","Unit","2","210 West Third Street Unit 2","Palisade","81526","Mesa"
"1668236","-108.35251667","39.1104505","210"," ","West"," ","Third","Street"," ","Unit","3","210 West Third Street Unit 3","Palisade","81526","Mesa"
"1668237","-108.35227558","39.11045027","210"," ","West"," ","Third","Street"," ","Unit","1","210 West Third Street Unit 1","Palisade","81526","Mesa"
"1668238","-108.35248779","39.11050276","210"," ","West"," ","Third","Street"," ","Unit","4","210 West Third Street Unit 4","Palisade","81526","Mesa"
"1668239","-108.35368449","39.11190982","311","1/2","West"," ","First","Street"," ",""," ","311 1/2 West First Street ","Palisade","81526","Mesa"
"1668240","-108.35368653","39.11143261","318"," ","West"," ","Second","Street"," ","Unit","A","318 West Second Street Unit A","Palisade","81526","Mesa"
"1668241","-108.35369524","39.11151051","318"," ","West"," ","Second","Street"," ","Unit","B","318 West Second Street Unit B","Palisade","81526","Mesa"
"1668242","-108.35362967","39.11156194","318"," ","West"," ","Second","Street"," ","Unit","C","318 West Second Street Unit C","Palisade","81526","Mesa"
"1668243","-108.35720529","39.1118888","103"," "," "," ","Crawford","Lane"," ","Unit","2","103 Crawford Lane Unit 2","Palisade","81526","Mesa"
"1668244","-108.35710532","39.11188654","103"," "," "," ","Crawford","Lane"," ","Unit","3","103 Crawford Lane Unit 3","Palisade","81526","Mesa"
"1668245","-108.3570971","39.1119836","103"," "," "," ","Crawford","Lane"," ","Unit","4","103 Crawford Lane Unit 4","Palisade","81526","Mesa"
"1668246","-108.35720708","39.11198824","103"," "," "," ","Crawford","Lane"," ","Unit","1","103 Crawford Lane Unit 1","Palisade","81526","Mesa"
"1668247","-108.35711289","39.11163956","115"," "," "," ","Crawford","Lane"," ","Unit","3","115 Crawford Lane Unit 3","Palisade","81526","Mesa"
"1668248","-108.35720179","39.11164301","115"," "," "," ","Crawford","Lane"," ","Unit","1","115 Crawford Lane Unit 1","Palisade","81526","Mesa"
"1668249","-108.35720277","39.11173957","115"," "," "," ","Crawford","Lane"," ","Unit","2","115 Crawford Lane Unit 2","Palisade","81526","Mesa"
"1668250","-108.35710461","39.11173806","115"," "," "," ","Crawford","Lane"," ","Unit","4","115 Crawford Lane Unit 4","Palisade","81526","Mesa"
"1668251","-108.35713771","39.11134519","127"," "," "," ","Crawford","Lane"," ","Unit","1","127 Crawford Lane Unit 1","Palisade","81526","Mesa"
"1668252","-108.35725604","39.1113965","127"," "," "," ","Crawford","Lane"," ","Unit","2","127 Crawford Lane Unit 2","Palisade","81526","Mesa"
"1668253","-108.35710479","39.11146458","127"," "," "," ","Crawford","Lane"," ","Unit","4","127 Crawford Lane Unit 4","Palisade","81526","Mesa"
"1668254","-108.35721652","39.1114714","127"," "," "," ","Crawford","Lane"," ","Unit","3","127 Crawford Lane Unit 3","Palisade","81526","Mesa"
"1668255","-108.35778437","39.10999163","232"," "," "," ","Crawford","Lane"," ","Unit","A","232 Crawford Lane Unit A","Palisade","81526","Mesa"
"1668256","-108.35764964","39.11001075","232"," "," "," ","Crawford","Lane"," ","Unit","B","232 Crawford Lane Unit B","Palisade","81526","Mesa"
"1668257","-108.35835468","39.10656055","3744","1/2"," "," ","Front","Street"," ",""," ","3744 1/2 Front Street ","Palisade","81526","Mesa"
"1668258","-108.3558266","39.10787116","528"," "," "," ","Iowa","Avenue"," ","Unit","1","528 Iowa Avenue Unit 1","Palisade","81526","Mesa"
"1668259","-108.35582713","39.10791825","528"," "," "," ","Iowa","Avenue"," ","Unit","2","528 Iowa Avenue Unit 2","Palisade","81526","Mesa"
"1668260","-108.35582652","39.10797544","528"," "," "," ","Iowa","Avenue"," ","Unit","3","528 Iowa Avenue Unit 3","Palisade","81526","Mesa"
"1668261","-108.35582999","39.10804644","528"," "," "," ","Iowa","Avenue"," ","Unit","4","528 Iowa Avenue Unit 4","Palisade","81526","Mesa"
"1668262","-108.35665286","39.1064162","410"," ","West"," ","Eighth","Street"," ","Unit","1","410 West Eighth Street Unit 1","Palisade","81526","Mesa"
"1668263","-108.35636414","39.1064547","410"," ","West"," ","Eighth","Street"," ","Unit","8","410 West Eighth Street Unit 8","Palisade","81526","Mesa"
"1668264","-108.35665547","39.10646917","410"," ","West"," ","Eighth","Street"," ","Unit","2","410 West Eighth Street Unit 2","Palisade","81526","Mesa"
"1668265","-108.35636666","39.10650982","410"," ","West"," ","Eighth","Street"," ","Unit","7","410 West Eighth Street Unit 7","Palisade","81526","Mesa"
"1668266","-108.35665551","39.10651709","410"," ","West"," ","Eighth","Street"," ","Unit","3","410 West Eighth Street Unit 3","Palisade","81526","Mesa"
"1668267","-108.35665443","39.10657069","410"," ","West"," ","Eighth","Street"," ","Unit","4","410 West Eighth Street Unit 4","Palisade","81526","Mesa"
"1668268","-108.35659266","39.10657787","410"," ","West"," ","Eighth","Street"," ","Unit","5","410 West Eighth Street Unit 5","Palisade","81526","Mesa"
"1668269","-108.35653661","39.10657946","410"," ","West"," ","Eighth","Street"," ","Unit","6","410 West Eighth Street Unit 6","Palisade","81526","Mesa"
"1668270","-108.35624551","39.10637997","424"," ","West"," ","Eighth","Street"," ","Unit","1","424 West Eighth Street Unit 1","Palisade","81526","Mesa"
"1668271","-108.35624522","39.10640797","424"," ","West"," ","Eighth","Street"," ","Unit","2","424 West Eighth Street Unit 2","Palisade","81526","Mesa"
"1668272","-108.35624352","39.10643296","424"," ","West"," ","Eighth","Street"," ","Unit","3","424 West Eighth Street Unit 3","Palisade","81526","Mesa"
"1668273","-108.35624252","39.10645975","424"," ","West"," ","Eighth","Street"," ","Unit","4","424 West Eighth Street Unit 4","Palisade","81526","Mesa"
"1668274","-108.35624285","39.10649194","424"," ","West"," ","Eighth","Street"," ","Unit","5","424 West Eighth Street Unit 5","Palisade","81526","Mesa"
"1668275","-108.3562407","39.10652884","424"," ","West"," ","Eighth","Street"," ","Unit","6","424 West Eighth Street Unit 6","Palisade","81526","Mesa"
"1668276","-108.35607278","39.10653992","424"," ","West"," ","Eighth","Street"," ","Unit","7","424 West Eighth Street Unit 7","Palisade","81526","Mesa"
"1668277","-108.35607176","39.10656731","424"," ","West"," ","Eighth","Street"," ","Unit","8","424 West Eighth Street Unit 8","Palisade","81526","Mesa"
"1668278","-108.3560731","39.10659297","424"," ","West"," ","Eighth","Street"," ","Unit","9","424 West Eighth Street Unit 9","Palisade","81526","Mesa"
"1668279","-108.35607297","39.1066168","424"," ","West"," ","Eighth","Street"," ","Unit","10","424 West Eighth Street Unit 10","Palisade","81526","Mesa"
"1668280","-108.35604109","39.1066715","424"," ","West"," ","Eighth","Street"," ","Unit","11","424 West Eighth Street Unit 11","Palisade","81526","Mesa"
"1668281","-108.35578735","39.10666634","424"," ","West"," ","Eighth","Street"," ","Unit","18","424 West Eighth Street Unit 18","Palisade","81526","Mesa"
"1668282","-108.35600129","39.10667238","424"," ","West"," ","Eighth","Street"," ","Unit","12","424 West Eighth Street Unit 12","Palisade","81526","Mesa"
"1668283","-108.35596461","39.10667155","424"," ","West"," ","Eighth","Street"," ","Unit","13","424 West Eighth Street Unit 13","Palisade","81526","Mesa"
"1668284","-108.35583622","39.10666864","424"," ","West"," ","Eighth","Street"," ","Unit","17","424 West Eighth Street Unit 17","Palisade","81526","Mesa"
"1668285","-108.35590192","39.10667073","424"," ","West"," ","Eighth","Street"," ","Unit","15","424 West Eighth Street Unit 15","Palisade","81526","Mesa"
"1668286","-108.35587059","39.10667001","424"," ","West"," ","Eighth","Street"," ","Unit","16","424 West Eighth Street Unit 16","Palisade","81526","Mesa"
"1668287","-108.35593246","39.10667201","424"," ","West"," ","Eighth","Street"," ","Unit","14","424 West Eighth Street Unit 14","Palisade","81526","Mesa"
"1668288","-108.35305899","39.10630746","721"," "," "," ","Peach","Avenue"," ","Unit","3","721 Peach Avenue Unit 3","Palisade","81526","Mesa"
"1668289","-108.3530557","39.10639534","721"," "," "," ","Peach","Avenue"," ","Unit","2","721 Peach Avenue Unit 2","Palisade","81526","Mesa"
"1668290","-108.35306055","39.10646196","721"," "," "," ","Peach","Avenue"," ","Unit","1","721 Peach Avenue Unit 1","Palisade","81526","Mesa"
"1668291","-108.35020351","39.10639394","591","1/2","South"," ","Main","Street"," ",""," ","591 1/2 South Main Street ","Palisade","81526","Mesa"
"1668292","-108.3502277","39.10655874","573","1/2","South"," ","Main","Street"," ","Unit","4","573 1/2 South Main Street Unit 4","Palisade","81526","Mesa"
"1668293","-108.35042196","39.10656745","573","1/2","South"," ","Main","Street"," ","Unit","3","573 1/2 South Main Street Unit 3","Palisade","81526","Mesa"
"1668294","-108.35027732","39.10663066","573","1/2","South"," ","Main","Street"," ",""," ","573 1/2 South Main Street ","Palisade","81526","Mesa"
"1668295","-108.35000369","39.10663373","573","1/2","South"," ","Main","Street"," ","Unit","2","573 1/2 South Main Street Unit 2","Palisade","81526","Mesa"
"1668296","-108.35028601","39.10671739","573","1/2","South"," ","Main","Street"," ","Unit","1","573 1/2 South Main Street Unit 1","Palisade","81526","Mesa"
"1668297","-108.32325553","39.11106564","3931"," "," ","Hwy","6 And 24"," "," ",""," ","3931 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668298","-108.32705153","39.11067594","3920"," "," ","Hwy","6 And 24"," "," ",""," ","3920 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668299","-108.33447745","39.10620408","3873"," "," ","Hwy","6 And 24"," "," ",""," ","3873 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668300","-108.33640935","39.10705911","3860"," "," ","Hwy","6"," "," ",""," ","3860 Hwy 6 ","Palisade","81526","Mesa"
"1668301","-108.32840812","39.10813339","3903"," "," ","Hwy","6 And 24"," "," ",""," ","3903 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668302","-108.3333541","39.10721237","3878"," "," ","Hwy","6 And 24"," "," ",""," ","3878 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668303","-108.33228615","39.10671685","3881"," "," ","Hwy","6 And 24"," "," ",""," ","3881 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668304","-108.33112178","39.1078373","3890"," "," ","Hwy","6"," "," ",""," ","3890 Hwy 6 ","Palisade","81526","Mesa"
"1668305","-108.33019299","39.10673351","3897"," "," ","Hwy","6 And 24"," "," ",""," ","3897 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668306","-108.33126403","39.10697703","3893"," "," ","Hwy","6 And 24"," "," ",""," ","3893 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668307","-108.32373495","39.10626161","3939","1/2"," "," ","G 2/10","Road"," ",""," ","3939 1/2 G 2/10 Road ","Palisade","81526","Mesa"
"1668308","-108.32067631","39.11322048","3949"," "," ","Hwy","6 And 24"," "," ",""," ","3949 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668309","-108.32236866","39.11202555","3939"," "," ","Hwy","6 And 24"," "," ",""," ","3939 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668310","-108.32135583","39.11268384","3945"," "," ","Hwy","6 And 24"," "," ",""," ","3945 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668311","-108.32183715","39.11255144","3943"," "," ","Hwy","6 And 24"," "," ",""," ","3943 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668312","-108.41977804","39.1077121","3416"," "," "," ","Kerns","Drive"," ",""," ","3416 Kerns Drive ","Clifton","81520","Mesa"
"1668313","-108.41275076","39.11044547","3458","1/2"," "," ","G","Road"," ",""," ","3458 1/2 G Road ","Clifton","81520","Mesa"
"1668314","-108.41282327","39.11116122","3460","1/2"," "," ","G","Road"," ",""," ","3460 1/2 G Road ","Clifton","81520","Mesa"
"1668315","-108.40530359","39.10648471","3492","1/2"," "," ","G","Road"," ",""," ","3492 1/2 G Road ","Clifton","81520","Mesa"
"1668316","-108.40490567","39.10652661","3494","1/2"," "," ","G","Road"," ",""," ","3494 1/2 G Road ","Clifton","81520","Mesa"
"1668317","-108.33808353","39.10557576","3851"," "," ","Hwy","6 And 24"," "," ",""," ","3851 Hwy 6 And 24 ","Palisade","81526","Mesa"
"1668318","-108.33766901","39.09973157","658"," "," "," ","39","Road"," ",""," ","658 39 Road ","Palisade","81526","Mesa"
"1668319","-108.34583538","39.09183231","3791","1/4"," "," ","F 1/4","Road"," ",""," ","3791 1/4 F 1/4 Road ","Palisade","81526","Mesa"
"1668320","-108.34351148","39.09185637","610"," "," "," ","38","Road"," ","Unit","B","610 38 Road Unit B","Palisade","81526","Mesa"
"1668321","-108.34379532","39.09196413","610"," "," "," ","38","Road"," ","Unit","A","610 38 Road Unit A","Palisade","81526","Mesa"
"1668322","-108.34291799","39.10035256","659"," "," "," ","Aldrea Vista","Court"," ",""," ","659 Aldrea Vista Court ","Palisade","81526","Mesa"
"1668323","-108.33324755","39.09712636","645"," "," "," ","39","Road"," ",""," ","645 39 Road ","Palisade","81526","Mesa"
"1668324","-108.35294487","39.10558998","309"," ","West"," ","Eighth","Street"," ","Unit","3","309 West Eighth Street Unit 3","Palisade","81526","Mesa"
"1668325","-108.35287604","39.10558984","309"," ","West"," ","Eighth","Street"," ","Unit","2","309 West Eighth Street Unit 2","Palisade","81526","Mesa"
"1668326","-108.35281735","39.10558851","309"," ","West"," ","Eighth","Street"," ","Unit","1","309 West Eighth Street Unit 1","Palisade","81526","Mesa"
"1668327","-108.35302762","39.10575776","309"," ","West"," ","Eighth","Street"," ","Unit","4","309 West Eighth Street Unit 4","Palisade","81526","Mesa"
"1668328","-108.35330886","39.10577202","309"," ","West"," ","Eighth","Street"," ","Unit","7","309 West Eighth Street Unit 7","Palisade","81526","Mesa"
"1668329","-108.35335652","39.10577381","309"," ","West"," ","Eighth","Street"," ","Unit","8","309 West Eighth Street Unit 8","Palisade","81526","Mesa"
"1668330","-108.35318865","39.10577143","309"," ","West"," ","Eighth","Street"," ","Unit","5","309 West Eighth Street Unit 5","Palisade","81526","Mesa"
"1668331","-108.35323353","39.10577388","309"," ","West"," ","Eighth","Street"," ","Unit","6","309 West Eighth Street Unit 6","Palisade","81526","Mesa"
"1668332","-108.35156286","39.10254554","676"," "," "," ","Brentwood","Drive"," ","Unit","15","676 Brentwood Drive Unit 15","Palisade","81526","Mesa"
"1668333","-108.35196658","39.10256115","676"," "," "," ","Brentwood","Drive"," ","Unit","9","676 Brentwood Drive Unit 9","Palisade","81526","Mesa"
"1668334","-108.35191383","39.10266645","676"," "," "," ","Brentwood","Drive"," ","Unit","10","676 Brentwood Drive Unit 10","Palisade","81526","Mesa"
"1668335","-108.35188405","39.10274851","676"," "," "," ","Brentwood","Drive"," ","Unit","12","676 Brentwood Drive Unit 12","Palisade","81526","Mesa"
"1668336","-108.35062829","39.10287342","676"," "," "," ","Brentwood","Drive"," ","Unit","26","676 Brentwood Drive Unit 26","Palisade","81526","Mesa"
"1668337","-108.35541768","39.10340228","895"," "," "," ","Iowa","Avenue"," ","Unit","206","895 Iowa Avenue Unit 206","Palisade","81526","Mesa"
"1668338","-108.35546709","39.10340626","895"," "," "," ","Iowa","Avenue"," ","Unit","201","895 Iowa Avenue Unit 201","Palisade","81526","Mesa"
"1668339","-108.35539316","39.10346894","895"," "," "," ","Iowa","Avenue"," ","Unit","205","895 Iowa Avenue Unit 205","Palisade","81526","Mesa"
"1668340","-108.35543786","39.10347639","895"," "," "," ","Iowa","Avenue"," ","Unit","202","895 Iowa Avenue Unit 202","Palisade","81526","Mesa"
"1668341","-108.35537991","39.10352871","895"," "," "," ","Iowa","Avenue"," ","Unit","204","895 Iowa Avenue Unit 204","Palisade","81526","Mesa"
"1668342","-108.35541897","39.10353961","895"," "," "," ","Iowa","Avenue"," ","Unit","203","895 Iowa Avenue Unit 203","Palisade","81526","Mesa"
"1668343","-108.35617488","39.10274502","920"," "," "," ","Iowa","Avenue"," ","Unit","4","920 Iowa Avenue Unit 4","Palisade","81526","Mesa"
"1668344","-108.35614275","39.10274501","920"," "," "," ","Iowa","Avenue"," ","Unit","1","920 Iowa Avenue Unit 1","Palisade","81526","Mesa"
